timestamp,direction,protocol,repeat,source_interface,destination_interface,duration_s,omit_s,streams,udp_bandwidth,socket_buffer,pacing_timer_us,payload_size,metrics_source,throughput_bps,elapsed_s,lost_percent,jitter_ms,packets,lost_packets,retransmits,cpu_host_percent,cpu_remote_percent,returncode
1782443694,nic-to-corundum,udp,1,nic0,corundum0,6,1,4,7950310559,,100,256,server_json,4612628051.705122,6.000334,35.83388034391752,0.0008773801925496667,21061445.0,7547133.0,0.0,335.8876653502123,0.0,0
1782443703,corundum-to-nic,udp,1,corundum0,nic0,6,1,4,7950310559,,100,256,server_json,4372365380.161715,6.209226,42.726577566563364,0.0009577109944466175,23145727.0,9889377.0,0.0,353.35091536516813,0.0,0
1782443711,nic-to-corundum,udp,1,nic0,corundum0,6,1,4,8290155440,,100,320,server_json,4384462398.43393,6.001266,47.341494637986266,0.002142237519638748,19518693.0,9240441.0,0.0,400.6718317022807,0.0,0
1782443720,corundum-to-nic,udp,1,corundum0,nic0,6,1,4,8290155440,,100,320,server_json,5473580464.817107,6.00107,33.971134185292,0.00204759281763205,19432398.0,6601406.0,0.0,378.14828246545443,0.0,0
1782443728,nic-to-corundum,udp,1,nic0,corundum0,6,1,4,8533333333,,100,384,server_json,5818885804.495264,6.000315,32.83439810577724,0.0027484908024404454,16921769.0,5556161.0,0.0,395.97402929482513,0.0,0
1782443737,corundum-to-nic,udp,1,corundum0,nic0,6,1,4,8533333333,,100,384,server_json,5764807215.77126,6.209066,30.218621327704053,0.0011423669518366348,16697456.0,5045741.0,0.0,351.351824476506,0.0,0
1782443745,nic-to-corundum,udp,1,nic0,corundum0,6,1,4,8715953307,,100,448,server_json,7892687199.22618,6.000356,7.362084434756115,0.00462274281321564,14264126.0,1050137.0,0.0,417.6563036800066,0.0,0
1782443754,corundum-to-nic,udp,1,corundum0,nic0,6,1,4,8715953307,,100,448,server_json,8053634697.155815,6.000561,7.603247942044283,0.0019771009009817418,14593487.0,1109579.0,0.0,356.94924899912024,0.0,0
1782443762,nic-to-corundum,udp,1,nic0,corundum0,6,1,4,8858131488,,100,512,server_json,7983971700.43539,6.000375,9.877823445015157,0.002223479306327838,12977940.0,1281938.0,0.0,390.6810863749727,0.0,0
1782443771,corundum-to-nic,udp,1,corundum0,nic0,6,1,4,8858131488,,100,512,server_json,7917300722.961596,6.000872,11.0065237722948,0.002412621314560166,13033870.0,1434576.0,0.0,314.3118986667718,0.0,0
1782443779,nic-to-corundum,udp,1,nic0,corundum0,6,1,4,8971962617,,100,576,server_json,8910674565.490265,6.000556,0.600993311959885,0.0021368593033208607,11673674.0,70158.0,0.0,315.4586793871038,0.0,0
