timestamp,test,payload_size,run,packets,returncode,command
1782424723,rtt,256,1,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 256 1234 9999 55555
1782424725,rtt,256,2,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 256 1234 9999 55555
1782424726,rtt,256,3,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 256 1234 9999 55555
1782424727,rtt,256,4,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 256 1234 9999 55555
1782424728,rtt,256,5,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 256 1234 9999 55555
1782424729,rtt,256,6,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 256 1234 9999 55555
1782424730,rtt,256,7,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 256 1234 9999 55555
1782424731,rtt,256,8,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 256 1234 9999 55555
1782424732,rtt,256,9,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 256 1234 9999 55555
1782424733,rtt,256,10,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 256 1234 9999 55555
1782424734,rtt,320,1,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 320 1234 9999 55555
1782424735,rtt,320,2,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 320 1234 9999 55555
1782424736,rtt,320,3,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 320 1234 9999 55555
1782424737,rtt,320,4,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 320 1234 9999 55555
1782424738,rtt,320,5,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 320 1234 9999 55555
1782424739,rtt,320,6,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 320 1234 9999 55555
1782424740,rtt,320,7,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 320 1234 9999 55555
1782424741,rtt,320,8,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 320 1234 9999 55555
1782424742,rtt,320,9,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 320 1234 9999 55555
1782424743,rtt,320,10,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 320 1234 9999 55555
1782424745,rtt,384,1,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 384 1234 9999 55555
1782424746,rtt,384,2,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 384 1234 9999 55555
1782424747,rtt,384,3,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 384 1234 9999 55555
1782424748,rtt,384,4,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 384 1234 9999 55555
1782424749,rtt,384,5,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 384 1234 9999 55555
1782424750,rtt,384,6,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 384 1234 9999 55555
1782424751,rtt,384,7,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 384 1234 9999 55555
1782424752,rtt,384,8,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 384 1234 9999 55555
1782424753,rtt,384,9,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 384 1234 9999 55555
1782424754,rtt,384,10,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 384 1234 9999 55555
1782424755,rtt,448,1,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 448 1234 9999 55555
1782424756,rtt,448,2,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 448 1234 9999 55555
1782424757,rtt,448,3,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 448 1234 9999 55555
1782424758,rtt,448,4,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 448 1234 9999 55555
1782424759,rtt,448,5,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 448 1234 9999 55555
1782424760,rtt,448,6,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 448 1234 9999 55555
1782424761,rtt,448,7,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 448 1234 9999 55555
1782424763,rtt,448,8,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 448 1234 9999 55555
1782424764,rtt,448,9,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 448 1234 9999 55555
1782424765,rtt,448,10,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 448 1234 9999 55555
1782424766,rtt,512,1,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 512 1234 9999 55555
1782424767,rtt,512,2,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 512 1234 9999 55555
1782424768,rtt,512,3,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 512 1234 9999 55555
1782424769,rtt,512,4,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 512 1234 9999 55555
1782424770,rtt,512,5,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 512 1234 9999 55555
1782424771,rtt,512,6,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 512 1234 9999 55555
1782424772,rtt,512,7,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 512 1234 9999 55555
1782424773,rtt,512,8,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 512 1234 9999 55555
1782424774,rtt,512,9,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 512 1234 9999 55555
1782424775,rtt,512,10,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 512 1234 9999 55555
1782424776,rtt,576,1,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 576 1234 9999 55555
1782424777,rtt,576,2,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 576 1234 9999 55555
1782424778,rtt,576,3,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 576 1234 9999 55555
1782424780,rtt,576,4,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 576 1234 9999 55555
1782424781,rtt,576,5,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 576 1234 9999 55555
1782424782,rtt,576,6,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 576 1234 9999 55555
1782424783,rtt,576,7,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 576 1234 9999 55555
1782424784,rtt,576,8,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 576 1234 9999 55555
1782424785,rtt,576,9,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 576 1234 9999 55555
1782424786,rtt,576,10,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 576 1234 9999 55555
1782424787,rtt,640,1,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 640 1234 9999 55555
1782424788,rtt,640,2,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 640 1234 9999 55555
1782424789,rtt,640,3,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 640 1234 9999 55555
1782424790,rtt,640,4,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 640 1234 9999 55555
1782424791,rtt,640,5,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 640 1234 9999 55555
1782424792,rtt,640,6,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 640 1234 9999 55555
1782424793,rtt,640,7,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 640 1234 9999 55555
1782424794,rtt,640,8,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 640 1234 9999 55555
1782424796,rtt,640,9,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 640 1234 9999 55555
1782424797,rtt,640,10,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 640 1234 9999 55555
1782424798,rtt,704,1,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 704 1234 9999 55555
1782424799,rtt,704,2,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 704 1234 9999 55555
1782424800,rtt,704,3,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 704 1234 9999 55555
1782424801,rtt,704,4,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 704 1234 9999 55555
1782424802,rtt,704,5,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 704 1234 9999 55555
1782424803,rtt,704,6,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 704 1234 9999 55555
1782424804,rtt,704,7,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 704 1234 9999 55555
1782424805,rtt,704,8,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 704 1234 9999 55555
