timestamp,fpga_ip,fpga_ctrl_port,fpga_data_port,local_port,payload_size,sent,received,lost,min_ms,avg_ms,max_ms,stddev_ms
1782424723,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.037610000,0.047660485,0.053550000,0.001280629
1782424725,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.036990000,0.044075392,0.053331000,0.003849938
1782424726,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.037550000,0.047780905,0.053330000,0.001196058
1782424727,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.038070000,0.047695524,0.053470000,0.001420421
1782424728,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.036940000,0.047439591,0.052080000,0.001751706
1782424729,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.039090000,0.047850417,0.053930000,0.000966714
1782424730,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.038170000,0.047764046,0.054130000,0.001262155
1782424731,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.037880000,0.047642916,0.058580000,0.001360645
1782424732,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.037840000,0.047790966,0.071290000,0.001579761
1782424733,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.038510000,0.047900557,0.071500000,0.001368897
1782424734,192.168.1.12,55555,1234,9999,320,1000,1000,0,0.042020000,0.051067818,0.066311000,0.001029020
1782424735,192.168.1.12,55555,1234,9999,320,1000,1000,0,0.041111000,0.051089375,0.079060000,0.001368903
1782424736,192.168.1.12,55555,1234,9999,320,1000,1000,0,0.040900000,0.051067799,0.055331000,0.000845399
1782424737,192.168.1.12,55555,1234,9999,320,1000,1000,0,0.044811000,0.047558954,0.054991000,0.001892581
1782424738,192.168.1.12,55555,1234,9999,320,1000,1000,0,0.041210000,0.051002496,0.062550000,0.001244570
1782424739,192.168.1.12,55555,1234,9999,320,1000,1000,0,0.043060000,0.051120858,0.075471000,0.001250473
1782424740,192.168.1.12,55555,1234,9999,320,1000,1000,0,0.041031000,0.051065375,0.054730000,0.000741453
1782424741,192.168.1.12,55555,1234,9999,320,1000,1000,0,0.046400000,0.051147608,0.064700000,0.000942899
1782424742,192.168.1.12,55555,1234,9999,320,1000,1000,0,0.044060000,0.051128405,0.069170000,0.001162917
1782424743,192.168.1.12,55555,1234,9999,320,1000,1000,0,0.041120000,0.051039436,0.065450000,0.001073181
1782424745,192.168.1.12,55555,1234,9999,384,1000,1000,0,0.043950000,0.053784476,0.059720000,0.001547756
1782424746,192.168.1.12,55555,1234,9999,384,1000,1000,0,0.043970000,0.053894257,0.068160000,0.001138067
1782424747,192.168.1.12,55555,1234,9999,384,1000,1000,0,0.044500000,0.053874839,0.069030000,0.001291760
1782424748,192.168.1.12,55555,1234,9999,384,1000,1000,0,0.044500000,0.053893506,0.062100000,0.001219532
1782424749,192.168.1.12,55555,1234,9999,384,1000,1000,0,0.043890000,0.053924526,0.059160000,0.000859564
1782424750,192.168.1.12,55555,1234,9999,384,1000,1000,0,0.044420000,0.053906529,0.069740000,0.001346770
1782424751,192.168.1.12,55555,1234,9999,384,1000,1000,0,0.044050000,0.053882729,0.066310000,0.001164372
1782424752,192.168.1.12,55555,1234,9999,384,1000,1000,0,0.046430000,0.053923406,0.068720000,0.001073030
1782424753,192.168.1.12,55555,1234,9999,384,1000,1000,0,0.044910000,0.053428078,0.061651000,0.001760882
1782424754,192.168.1.12,55555,1234,9999,384,1000,1000,0,0.044960000,0.053876680,0.065680000,0.001252205
1782424755,192.168.1.12,55555,1234,9999,448,1000,1000,0,0.047030000,0.056853782,0.075490000,0.001221795
1782424756,192.168.1.12,55555,1234,9999,448,1000,1000,0,0.047620000,0.056432005,0.062750000,0.001633284
1782424757,192.168.1.12,55555,1234,9999,448,1000,1000,0,0.049780000,0.056882941,0.065320000,0.000939733
1782424758,192.168.1.12,55555,1234,9999,448,1000,1000,0,0.048810000,0.056918349,0.065590000,0.000862910
1782424759,192.168.1.12,55555,1234,9999,448,1000,1000,0,0.048441000,0.056959592,0.070460000,0.000881740
1782424760,192.168.1.12,55555,1234,9999,448,1000,1000,0,0.048080000,0.056887241,0.068190000,0.000901362
1782424761,192.168.1.12,55555,1234,9999,448,1000,1000,0,0.047710000,0.056928962,0.068060000,0.000901829
1782424762,192.168.1.12,55555,1234,9999,448,1000,1000,0,0.048931000,0.056932969,0.082491000,0.001145209
1782424764,192.168.1.12,55555,1234,9999,448,1000,1000,0,0.047490000,0.056247483,0.060630000,0.001912238
1782424765,192.168.1.12,55555,1234,9999,448,1000,1000,0,0.047470000,0.056900366,0.070120000,0.000889597
1782424766,192.168.1.12,55555,1234,9999,512,1000,1000,0,0.051090000,0.059347795,0.065420000,0.002027726
1782424767,192.168.1.12,55555,1234,9999,512,1000,1000,0,0.050270000,0.057872378,0.065640000,0.002711046
1782424768,192.168.1.12,55555,1234,9999,512,1000,1000,0,0.051710000,0.060311879,0.097081000,0.001593212
1782424769,192.168.1.12,55555,1234,9999,512,1000,1000,0,0.050730000,0.060144648,0.065831000,0.001108783
1782424770,192.168.1.12,55555,1234,9999,512,1000,1000,0,0.051870000,0.060276041,0.083620000,0.001420633
1782424771,192.168.1.12,55555,1234,9999,512,1000,1000,0,0.054160000,0.060242991,0.066030000,0.000728781
1782424772,192.168.1.12,55555,1234,9999,512,1000,1000,0,0.051120000,0.060191839,0.066420000,0.001152804
1782424773,192.168.1.12,55555,1234,9999,512,1000,1000,0,0.051141000,0.059798004,0.066390000,0.001626135
1782424774,192.168.1.12,55555,1234,9999,512,1000,1000,0,0.050700000,0.060198054,0.071421000,0.000972047
1782424775,192.168.1.12,55555,1234,9999,512,1000,1000,0,0.051140000,0.060266119,0.065720000,0.001100250
1782424776,192.168.1.12,55555,1234,9999,576,1000,1000,0,0.054581000,0.065338917,0.075960000,0.001099756
1782424777,192.168.1.12,55555,1234,9999,576,1000,1000,0,0.054340000,0.065271267,0.090520000,0.001443645
1782424778,192.168.1.12,55555,1234,9999,576,1000,1000,0,0.053710000,0.065253852,0.068690000,0.001130677
1782424780,192.168.1.12,55555,1234,9999,576,1000,1000,0,0.053830000,0.065093324,0.069560000,0.001396713
1782424781,192.168.1.12,55555,1234,9999,576,1000,1000,0,0.053230000,0.064914976,0.068910000,0.001354144
1782424782,192.168.1.12,55555,1234,9999,576,1000,1000,0,0.054680000,0.065166017,0.069320000,0.001231658
1782424783,192.168.1.12,55555,1234,9999,576,1000,1000,0,0.054040000,0.065057001,0.104170000,0.002067085
1782424784,192.168.1.12,55555,1234,9999,576,1000,1000,0,0.053060000,0.065261018,0.067900000,0.001035480
1782424785,192.168.1.12,55555,1234,9999,576,1000,1000,0,0.054661000,0.065065666,0.080660000,0.001539468
1782424786,192.168.1.12,55555,1234,9999,576,1000,1000,0,0.055670000,0.065342999,0.069410000,0.000968294
1782424787,192.168.1.12,55555,1234,9999,640,1000,1000,0,0.057621000,0.066203192,0.084380000,0.001052334
1782424788,192.168.1.12,55555,1234,9999,640,1000,1000,0,0.056540000,0.066164282,0.070821000,0.001013713
1782424789,192.168.1.12,55555,1234,9999,640,1000,1000,0,0.056330000,0.066151530,0.082430000,0.001212515
1782424790,192.168.1.12,55555,1234,9999,640,1000,1000,0,0.056970000,0.066144193,0.071260000,0.000871317
1782424791,192.168.1.12,55555,1234,9999,640,1000,1000,0,0.057210000,0.066127474,0.079040000,0.001380192
1782424792,192.168.1.12,55555,1234,9999,640,1000,1000,0,0.057320000,0.066112598,0.087601000,0.001286994
1782424793,192.168.1.12,55555,1234,9999,640,1000,1000,0,0.057250000,0.066169120,0.076410000,0.001000528
1782424794,192.168.1.12,55555,1234,9999,640,1000,1000,0,0.057000000,0.064501546,0.077020000,0.002472715
1782424796,192.168.1.12,55555,1234,9999,640,1000,1000,0,0.061171000,0.066210689,0.083220000,0.000954495
1782424797,192.168.1.12,55555,1234,9999,640,1000,1000,0,0.057500000,0.066210908,0.081130000,0.000957937
1782424798,192.168.1.12,55555,1234,9999,704,1000,1000,0,0.061740000,0.069395044,0.074180000,0.000642650
1782424799,192.168.1.12,55555,1234,9999,704,1000,1000,0,0.059730000,0.069167005,0.074811000,0.001251125
1782424800,192.168.1.12,55555,1234,9999,704,1000,1000,0,0.060020000,0.069107774,0.074500000,0.001300313
1782424801,192.168.1.12,55555,1234,9999,704,1000,1000,0,0.059150000,0.069315319,0.075811000,0.001072700
1782424802,192.168.1.12,55555,1234,9999,704,1000,1000,0,0.060280000,0.069376476,0.076141000,0.000794882
1782424803,192.168.1.12,55555,1234,9999,704,1000,1000,0,0.060570000,0.069313170,0.084310000,0.001222081
1782424804,192.168.1.12,55555,1234,9999,704,1000,1000,0,0.063941000,0.069406929,0.074370000,0.000616205
1782424805,192.168.1.12,55555,1234,9999,704,1000,1000,0,0.062001000,0.069367671,0.074160000,0.000665121
