timestamp,ip_in_receives,ip_in_hdr_errors,ip_in_addr_errors,ip_in_unknown_protos,ip_in_discards,ip_in_delivers,ip_out_requests,ip_out_discards,ip_out_no_routes,ip_reasm_reqds,ip_reasm_oks,ip_reasm_fails,udp_in_datagrams,udp_no_ports,udp_in_errors,udp_out_datagrams,udp_rcvbuf_errors,udp_sndbuf_errors,udp_in_csum_errors,udp_ignored_multi,udp_mem_errors
1782424939,40404754,0,0,0,0,40404754,20407013,0,0,0,0,0,20404804,0,10912357,20407010,10912357,0,0,0,0
1782424939,40504753,0,0,0,0,40504753,20507013,0,0,0,0,0,20404804,0,10942450,20507010,10942450,0,0,0,0
1782424940,40504759,0,0,0,0,40504759,20507021,0,0,0,0,0,20404810,0,10942450,20507018,10942450,0,0,0,0
1782424941,40604758,0,0,0,0,40604758,20607021,0,0,0,0,0,20404810,0,10972543,20607018,10972543,0,0,0,0
1782424942,40604764,0,0,0,0,40604764,20607029,0,0,0,0,0,20404816,0,10972543,20607026,10972543,0,0,0,0
1782424942,40704764,0,0,0,0,40704764,20707029,0,0,0,0,0,20404816,0,11002637,20707026,11002637,0,0,0,0
1782424943,40704770,0,0,0,0,40704770,20707037,0,0,0,0,0,20404822,0,11002637,20707034,11002637,0,0,0,0
1782424943,40804770,0,0,0,0,40804770,20807037,0,0,0,0,0,20404822,0,11032731,20807034,11032731,0,0,0,0
1782424944,40804776,0,0,0,0,40804776,20807045,0,0,0,0,0,20404828,0,11032731,20807042,11032731,0,0,0,0
1782424945,40904776,0,0,0,0,40904776,20907045,0,0,0,0,0,20404828,0,11062825,20907042,11062825,0,0,0,0
1782424946,40904782,0,0,0,0,40904782,20907053,0,0,0,0,0,20404834,0,11062825,20907050,11062825,0,0,0,0
1782424946,41004780,0,0,0,0,41004780,21007053,0,0,0,0,0,20404834,0,11092917,21007050,11092917,0,0,0,0
1782424947,41004786,0,0,0,0,41004786,21007061,0,0,0,0,0,20404840,0,11092917,21007058,11092917,0,0,0,0
1782424947,41104786,0,0,0,0,41104786,21107061,0,0,0,0,0,20404840,0,11123011,21107058,11123011,0,0,0,0
1782424948,41104792,0,0,0,0,41104792,21107069,0,0,0,0,0,20404846,0,11123011,21107066,11123011,0,0,0,0
1782424948,41204791,0,0,0,0,41204791,21207069,0,0,0,0,0,20404846,0,11153104,21207066,11153104,0,0,0,0
1782424949,41204797,0,0,0,0,41204797,21207077,0,0,0,0,0,20404852,0,11153104,21207074,11153104,0,0,0,0
1782424950,41304797,0,0,0,0,41304797,21307077,0,0,0,0,0,20404852,0,11183198,21307074,11183198,0,0,0,0
1782424951,41304803,0,0,0,0,41304803,21307085,0,0,0,0,0,20404858,0,11183198,21307082,11183198,0,0,0,0
1782424951,41404803,0,0,0,0,41404803,21407085,0,0,0,0,0,20404858,0,11213292,21407082,11213292,0,0,0,0
1782424952,41404809,0,0,0,0,41404809,21407093,0,0,0,0,0,20404864,0,11213292,21407090,11213292,0,0,0,0
1782424952,41504809,0,0,0,0,41504809,21507093,0,0,0,0,0,20404864,0,11247755,21507090,11247755,0,0,0,0
1782424953,41504815,0,0,0,0,41504815,21507101,0,0,0,0,0,20404870,0,11247755,21507098,11247755,0,0,0,0
1782424954,41604815,0,0,0,0,41604815,21607101,0,0,0,0,0,20404870,0,11282218,21607098,11282218,0,0,0,0
1782424955,41604821,0,0,0,0,41604821,21607109,0,0,0,0,0,20404876,0,11282218,21607106,11282218,0,0,0,0
1782424955,41704821,0,0,0,0,41704821,21707109,0,0,0,0,0,20404876,0,11316681,21707106,11316681,0,0,0,0
1782424956,41704827,0,0,0,0,41704827,21707117,0,0,0,0,0,20404882,0,11316681,21707114,11316681,0,0,0,0
1782424957,41804827,0,0,0,0,41804827,21807117,0,0,0,0,0,20404882,0,11351144,21807114,11351144,0,0,0,0
1782424958,41804833,0,0,0,0,41804833,21807125,0,0,0,0,0,20404888,0,11351144,21807122,11351144,0,0,0,0
1782424958,41904833,0,0,0,0,41904833,21907125,0,0,0,0,0,20404888,0,11385607,21907122,11385607,0,0,0,0
1782424959,41904839,0,0,0,0,41904839,21907133,0,0,0,0,0,20404894,0,11385607,21907130,11385607,0,0,0,0
1782424959,42004839,0,0,0,0,42004839,22007133,0,0,0,0,0,20404894,0,11420070,22007130,11420070,0,0,0,0
1782424960,42004845,0,0,0,0,42004845,22007141,0,0,0,0,0,20404900,0,11420070,22007138,11420070,0,0,0,0
1782424961,42104845,0,0,0,0,42104845,22107141,0,0,0,0,0,20404900,0,11454533,22107138,11454533,0,0,0,0
1782424962,42104851,0,0,0,0,42104851,22107149,0,0,0,0,0,20404906,0,11454533,22107146,11454533,0,0,0,0
1782424962,42204851,0,0,0,0,42204851,22207149,0,0,0,0,0,20404906,0,11488996,22207146,11488996,0,0,0,0
1782424963,42204857,0,0,0,0,42204857,22207157,0,0,0,0,0,20404912,0,11488996,22207154,11488996,0,0,0,0
1782424963,42304857,0,0,0,0,42304857,22307157,0,0,0,0,0,20404912,0,11523459,22307154,11523459,0,0,0,0
1782424964,42304863,0,0,0,0,42304863,22307165,0,0,0,0,0,20404918,0,11523459,22307162,11523459,0,0,0,0
1782424965,42404863,0,0,0,0,42404863,22407165,0,0,0,0,0,20404918,0,11557922,22407162,11557922,0,0,0,0
1782424966,42404869,0,0,0,0,42404869,22407173,0,0,0,0,0,20404924,0,11557922,22407170,11557922,0,0,0,0
1782424966,42504869,0,0,0,0,42504869,22507173,0,0,0,0,0,20404924,0,11596241,22507170,11596241,0,0,0,0
1782424967,42504875,0,0,0,0,42504875,22507181,0,0,0,0,0,20404930,0,11596241,22507178,11596241,0,0,0,0
1782424968,42604875,0,0,0,0,42604875,22607181,0,0,0,0,0,20404930,0,11634560,22607178,11634560,0,0,0,0
1782424969,42604881,0,0,0,0,42604881,22607189,0,0,0,0,0,20404936,0,11634560,22607186,11634560,0,0,0,0
1782424969,42704881,0,0,0,0,42704881,22707189,0,0,0,0,0,20404936,0,11672879,22707186,11672879,0,0,0,0
1782424970,42704887,0,0,0,0,42704887,22707197,0,0,0,0,0,20404942,0,11672879,22707194,11672879,0,0,0,0
1782424970,42804887,0,0,0,0,42804887,22807197,0,0,0,0,0,20404942,0,11711198,22807194,11711198,0,0,0,0
1782424971,42804893,0,0,0,0,42804893,22807205,0,0,0,0,0,20404948,0,11711198,22807202,11711198,0,0,0,0
1782424972,42904893,0,0,0,0,42904893,22907205,0,0,0,0,0,20404948,0,11749517,22907202,11749517,0,0,0,0
1782424973,42904899,0,0,0,0,42904899,22907213,0,0,0,0,0,20404954,0,11749517,22907210,11749517,0,0,0,0
1782424973,43004899,0,0,0,0,43004899,23007213,0,0,0,0,0,20404954,0,11787836,23007210,11787836,0,0,0,0
1782424974,43004905,0,0,0,0,43004905,23007221,0,0,0,0,0,20404960,0,11787836,23007218,11787836,0,0,0,0
1782424975,43104905,0,0,0,0,43104905,23107221,0,0,0,0,0,20404960,0,11826155,23107218,11826155,0,0,0,0
1782424976,43104911,0,0,0,0,43104911,23107229,0,0,0,0,0,20404966,0,11826155,23107226,11826155,0,0,0,0
1782424976,43204911,0,0,0,0,43204911,23207229,0,0,0,0,0,20404966,0,11864474,23207226,11864474,0,0,0,0
1782424977,43204917,0,0,0,0,43204917,23207237,0,0,0,0,0,20404972,0,11864474,23207234,11864474,0,0,0,0
1782424978,43304917,0,0,0,0,43304917,23307237,0,0,0,0,0,20404972,0,11902793,23307234,11902793,0,0,0,0
1782424979,43304923,0,0,0,0,43304923,23307245,0,0,0,0,0,20404978,0,11902793,23307242,11902793,0,0,0,0
1782424979,43404923,0,0,0,0,43404923,23407245,0,0,0,0,0,20404978,0,11941112,23407242,11941112,0,0,0,0
1782424980,43404929,0,0,0,0,43404929,23407253,0,0,0,0,0,20404984,0,11941112,23407250,11941112,0,0,0,0
1782424980,43504929,0,0,0,0,43504929,23507253,0,0,0,0,0,20404984,0,11982857,23507250,11982857,0,0,0,0
1782424981,43504935,0,0,0,0,43504935,23507261,0,0,0,0,0,20404990,0,11982857,23507258,11982857,0,0,0,0
1782424982,43604934,0,0,0,0,43604934,23607261,0,0,0,0,0,20404990,0,12024601,23607258,12024601,0,0,0,0
1782424983,43604940,0,0,0,0,43604940,23607269,0,0,0,0,0,20404996,0,12024601,23607266,12024601,0,0,0,0
1782424983,43704940,0,0,0,0,43704940,23707269,0,0,0,0,0,20404996,0,12066346,23707266,12066346,0,0,0,0
1782424984,43704946,0,0,0,0,43704946,23707277,0,0,0,0,0,20405002,0,12066346,23707274,12066346,0,0,0,0
1782424985,43804946,0,0,0,0,43804946,23807277,0,0,0,0,0,20405002,0,12108091,23807274,12108091,0,0,0,0
1782424986,43804952,0,0,0,0,43804952,23807285,0,0,0,0,0,20405008,0,12108091,23807282,12108091,0,0,0,0
1782424986,43904951,0,0,0,0,43904951,23907285,0,0,0,0,0,20405008,0,12149835,23907282,12149835,0,0,0,0
1782424987,43904957,0,0,0,0,43904957,23907293,0,0,0,0,0,20405014,0,12149835,23907290,12149835,0,0,0,0
1782424988,44004956,0,0,0,0,44004956,24007293,0,0,0,0,0,20405014,0,12191579,24007290,12191579,0,0,0,0
1782424989,44004962,0,0,0,0,44004962,24007301,0,0,0,0,0,20405020,0,12191579,24007298,12191579,0,0,0,0
