timestamp,ip_in_receives,ip_in_hdr_errors,ip_in_addr_errors,ip_in_unknown_protos,ip_in_discards,ip_in_delivers,ip_out_requests,ip_out_discards,ip_out_no_routes,ip_reasm_reqds,ip_reasm_oks,ip_reasm_fails,udp_in_datagrams,udp_no_ports,udp_in_errors,udp_out_datagrams,udp_rcvbuf_errors,udp_sndbuf_errors,udp_in_csum_errors,udp_ignored_multi,udp_mem_errors
1781801462,43194490,0,0,0,0,43194490,42303265,0,0,0,0,0,1091193,0,42073867,42303265,42073867,0,0,0,0
1781801462,43294489,0,0,0,0,43294489,42403265,0,0,0,0,0,1091193,0,42173644,42403265,42173644,0,0,0,0
1781801463,43294495,0,0,0,0,43294495,42403273,0,0,0,0,0,1091199,0,42173644,42403273,42173644,0,0,0,0
1781801464,43394491,0,0,0,0,43394491,42503273,0,0,0,0,0,1091199,0,42273418,42503273,42273418,0,0,0,0
1781801465,43394497,0,0,0,0,43394497,42503281,0,0,0,0,0,1091205,0,42273418,42503281,42273418,0,0,0,0
1781801465,43494494,0,0,0,0,43494494,42603281,0,0,0,0,0,1091205,0,42373193,42603281,42373193,0,0,0,0
1781801466,43494500,0,0,0,0,43494500,42603289,0,0,0,0,0,1091211,0,42373193,42603289,42373193,0,0,0,0
1781801466,43594498,0,0,0,0,43594498,42703289,0,0,0,0,0,1091211,0,42472969,42703289,42472969,0,0,0,0
1781801467,43594504,0,0,0,0,43594504,42703297,0,0,0,0,0,1091217,0,42472969,42703297,42472969,0,0,0,0
1781801468,43694497,0,0,0,0,43694497,42803297,0,0,0,0,0,1091217,0,42572740,42803297,42572740,0,0,0,0
1781801469,43694503,0,0,0,0,43694503,42803305,0,0,0,0,0,1091223,0,42572740,42803305,42572740,0,0,0,0
1781801469,43794500,0,0,0,0,43794500,42903305,0,0,0,0,0,1091223,0,42672528,42903305,42672528,0,0,0,0
1781801470,43794506,0,0,0,0,43794506,42903313,0,0,0,0,0,1091229,0,42672528,42903313,42672528,0,0,0,0
1781801470,43894500,0,0,0,0,43894500,43003313,0,0,0,0,0,1091229,0,42772313,43003313,42772313,0,0,0,0
1781801471,43894506,0,0,0,0,43894506,43003321,0,0,0,0,0,1091235,0,42772313,43003321,42772313,0,0,0,0
1781801472,43993952,0,0,0,0,43993952,43103321,0,0,0,0,0,1091235,0,42871550,43103321,42871550,0,0,0,0
1781801473,43993958,0,0,0,0,43993958,43103329,0,0,0,0,0,1091241,0,42871550,43103329,42871550,0,0,0,0
1781801473,44093954,0,0,0,0,44093954,43203329,0,0,0,0,0,1091241,0,42971337,43203329,42971337,0,0,0,0
