timestamp,test,payload_size,run,packets,returncode,command
1781801260,rtt,256,1,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 256 1234 9999 55555
1781801263,rtt,256,2,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 256 1234 9999 55555
1781801265,rtt,256,3,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 256 1234 9999 55555
1781801267,rtt,256,4,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 256 1234 9999 55555
1781801270,rtt,256,5,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 256 1234 9999 55555
1781801272,rtt,330,1,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 330 1234 9999 55555
1781801275,rtt,330,2,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 330 1234 9999 55555
1781801277,rtt,330,3,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 330 1234 9999 55555
1781801279,rtt,330,4,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 330 1234 9999 55555
1781801282,rtt,330,5,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 330 1234 9999 55555
1781801284,rtt,404,1,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 404 1234 9999 55555
1781801286,rtt,404,2,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 404 1234 9999 55555
1781801289,rtt,404,3,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 404 1234 9999 55555
1781801291,rtt,404,4,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 404 1234 9999 55555
1781801293,rtt,404,5,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 404 1234 9999 55555
1781801296,rtt,478,1,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 478 1234 9999 55555
1781801298,rtt,478,2,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 478 1234 9999 55555
1781801300,rtt,478,3,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 478 1234 9999 55555
1781801303,rtt,478,4,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 478 1234 9999 55555
1781801305,rtt,478,5,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 478 1234 9999 55555
1781801307,rtt,552,1,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 552 1234 9999 55555
1781801310,rtt,552,2,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 552 1234 9999 55555
1781801312,rtt,552,3,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 552 1234 9999 55555
1781801315,rtt,552,4,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 552 1234 9999 55555
1781801317,rtt,552,5,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 552 1234 9999 55555
1781801319,rtt,626,1,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 626 1234 9999 55555
1781801322,rtt,626,2,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 626 1234 9999 55555
1781801324,rtt,626,3,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 626 1234 9999 55555
1781801326,rtt,626,4,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 626 1234 9999 55555
1781801329,rtt,626,5,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 626 1234 9999 55555
1781801331,rtt,700,1,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 700 1234 9999 55555
1781801334,rtt,700,2,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 700 1234 9999 55555
1781801336,rtt,700,3,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 700 1234 9999 55555
1781801338,rtt,700,4,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 700 1234 9999 55555
1781801341,rtt,700,5,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 700 1234 9999 55555
1781801343,rtt,774,1,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 774 1234 9999 55555
1781801345,rtt,774,2,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 774 1234 9999 55555
1781801348,rtt,774,3,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 774 1234 9999 55555
1781801350,rtt,774,4,1000,0,/home/luisfercrtez/Documents/etherbench/etherbench fpga-rtt 192.168.1.12 1000 774 1234 9999 55555
