timestamp,interface,mac,state,speed_mbps,duplex,rx_bytes,rx_packets,rx_errors,rx_dropped,tx_bytes,tx_packets,tx_errors,tx_dropped
1781801462,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57214963981,43229614,0,35123,56739072210,42303397,0,0
1781801462,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57243363697,43329613,0,35123,56768872210,42403397,0,0
1781801463,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57243364555,43329619,0,35123,56768872618,42403405,0,0
1781801464,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57271763419,43429615,0,35123,56798672618,42503405,0,0
1781801465,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57271764277,43429621,0,35123,56798673026,42503413,0,0
1781801465,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57300163425,43529618,0,35123,56828473026,42603413,0,0
1781801466,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57300164283,43529624,0,35123,56828473434,42603421,0,0
1781801466,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57328563715,43629622,0,35123,56858273434,42703421,0,0
1781801467,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57328564573,43629628,0,35123,56858273842,42703429,0,0
1781801468,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57356962585,43729621,0,35123,56888073842,42803429,0,0
1781801469,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57356963443,43729627,0,35123,56888074250,42803437,0,0
1781801469,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57392762369,43829624,0,35123,56925274250,42903437,0,0
1781801470,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57392763227,43829630,0,35123,56925274658,42903445,0,0
1781801470,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57428561079,43929624,0,35123,56962474658,43003445,0,0
1781801471,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57428561937,43929630,0,35123,56962475066,43003453,0,0
1781801472,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57464360505,44029626,0,35673,56999675066,43103453,0,0
1781801473,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57464361363,44029632,0,35673,56999675474,43103461,0,0
1781801473,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57500159931,44129628,0,35673,57036875474,43203461,0,0
1781801474,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57500160789,44129634,0,35673,57036875882,43203469,0,0
1781801474,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57535959357,44229630,0,35673,57074075882,43303469,0,0
1781801476,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57535960215,44229636,0,35673,57074076290,43303477,0,0
1781801476,eth0,c8:a3:62:c9:95:7b,up,1000,unknown,57579158919,44329633,0,35673,57118676290,43403477,0,0
