timestamp,direction,protocol,repeat,source_interface,destination_interface,duration_s,omit_s,streams,udp_bandwidth,socket_buffer,pacing_timer_us,payload_size,metrics_source,throughput_bps,elapsed_s,lost_percent,jitter_ms,packets,lost_packets,retransmits,cpu_host_percent,cpu_remote_percent,returncode
1782440616,nic-to-corundum,udp,1,nic0,corundum0,5,2,1,6360248447,,100,256,server_json,2962803101.608641,5.000244,0.0231361412648006,0.0004503752900493488,7235433.0,1674.0,0.0,195.01939074158517,0.0,0
1782440625,corundum-to-nic,udp,1,corundum0,nic0,5,2,1,6360248447,,100,256,server_json,3228106963.93537,5.00019,0.0,0.0005619289058058978,7881420.0,0.0,0.0,193.71185198825006,0.0,0
1782440633,nic-to-corundum,udp,1,nic0,corundum0,5,2,1,6632124352,,100,320,server_json,3691223334.4292746,5.000268,0.20141582130896615,0.0004235194642233615,7224358.0,14551.0,0.0,199.64287101986895,0.0,0
1782440641,corundum-to-nic,udp,1,corundum0,nic0,5,2,1,6632124352,,100,320,server_json,2660097951.3962846,5.000235,35.5466531633912,0.000611970594025361,8061254.0,2865506.0,0.0,199.958887235458,0.0,0
1782440650,nic-to-corundum,udp,1,nic0,corundum0,5,2,1,6826666667,,100,384,server_json,4425661245.79515,5.00018,0.4060362357753207,0.00036871549892324076,7232852.0,29368.0,0.0,198.7176102666605,0.0,0
1782440658,corundum-to-nic,udp,1,corundum0,nic0,5,2,1,6826666667,,100,384,server_json,4806885097.93577,5.000267,0.0,0.0004728662484140555,7824124.0,0.0,0.0,199.48832017480453,0.0,0
1782440667,nic-to-corundum,udp,1,nic0,corundum0,5,2,1,6972762646,,100,448,server_json,5154830166.016404,5.000289,0.0,0.0002723650993551253,7191864.0,0.0,0.0,197.29655524320347,0.0,0
1782440675,corundum-to-nic,udp,1,corundum0,nic0,5,2,1,6972762646,,100,448,server_json,5573918560.27842,5.000189,0.0,0.00043029283570821924,7776408.0,0.0,0.0,195.72662087558095,0.0,0
1782440683,nic-to-corundum,udp,1,nic0,corundum0,5,2,1,7086505190,,100,512,server_json,5818981330.26791,5.000286,0.6235948446545726,0.0004506319859155849,7148231.0,44576.0,0.0,199.9188604811688,0.0,0
1782440692,corundum-to-nic,udp,1,corundum0,nic0,5,2,1,7086505190,,100,512,server_json,6361494395.293686,5.000262,0.747407175747915,0.00045415273106247936,7824383.0,58480.0,0.0,199.9413881173729,0.0,0
1782440700,nic-to-corundum,udp,1,nic0,corundum0,5,2,1,7177570093,,100,576,server_json,6609627779.113268,5.000246,0.8574718458895068,0.0005663468150025525,7234290.0,62032.0,0.0,199.98428630691643,0.0,0
1782440709,corundum-to-nic,udp,1,corundum0,nic0,5,2,1,7177570093,,100,576,server_json,4949907974.090864,5.000244,31.05213818641783,0.00046941944207888115,7790317.0,2419060.0,0.0,199.98148640457833,0.0,0
1782440717,nic-to-corundum,udp,1,nic0,corundum0,5,2,1,7252124646,,100,640,server_json,7227223993.689913,5.000248,0.3409469732643184,0.0002224846632347548,7082333.0,24147.0,0.0,198.6046395353322,0.0,0
1782440725,corundum-to-nic,udp,1,corundum0,nic0,5,2,1,7252124646,,100,640,server_json,7251958329.75015,5.00021,0.0,0.0005033381967243506,7082288.0,0.0,0.0,178.99728265605444,0.0,0
1782440734,nic-to-corundum,udp,1,nic0,corundum0,5,2,1,7314285714,,100,704,server_json,2373944127.294206,5.000259,67.1389464119389,0.0002615836986016893,6413854.0,4306194.0,0.0,197.21871085423882,0.0,0
1782440742,corundum-to-nic,udp,1,corundum0,nic0,5,2,1,7314285714,,100,704,server_json,7314163146.68258,5.000212,0.0,0.0003656422725674622,6493673.0,0.0,0.0,165.0809509694331,0.0,0
1782440751,nic-to-corundum,udp,1,nic0,corundum0,5,2,1,7366906475,,100,768,server_json,1852292276.743154,5.000261,74.8363840315956,0.0003666556082185384,5990705.0,4483227.0,0.0,199.71168292006647,0.0,0
1782440759,corundum-to-nic,udp,1,corundum0,nic0,5,2,1,7366906475,,100,768,server_json,7289833426.861916,5.000254,0.3015597419340961,0.0006308992977434016,5950728.0,17945.0,0.0,191.3402048895912,0.0,0
1782440767,nic-to-corundum,udp,1,nic0,corundum0,5,2,1,7412026726,,100,832,server_json,7411850452.628726,5.000235,0.0,0.0004868567341898128,5568058.0,0.0,0.0,191.00247976822547,0.0,0
1782440776,corundum-to-nic,udp,1,corundum0,nic0,5,2,1,7412026726,,100,832,server_json,7411832665.066346,5.000247,0.0,0.000617166112766433,5568058.0,0.0,0.0,142.89530881375038,0.0,0
1782440784,nic-to-corundum,udp,1,nic0,corundum0,5,2,1,7451143451,,100,896,server_json,6889580838.668247,5.000237,1.0896357926578162,0.0016280180481688142,4858963.0,52945.0,0.0,130.02621909356847,0.0,0
1782440793,corundum-to-nic,udp,1,corundum0,nic0,5,2,1,7451143451,,100,896,server_json,7451018064.93521,5.000184,0.0,0.0008034627170764605,5197609.0,0.0,0.0,135.9128955444514,0.0,0
1782440801,nic-to-corundum,udp,1,nic0,corundum0,5,2,1,7485380117,,100,960,server_json,7485182783.093157,5.000271,0.0,0.0005486325777387018,4873430.0,0.0,0.0,144.32102229141316,0.0,0
1782440809,corundum-to-nic,udp,1,corundum0,nic0,5,2,1,7485380117,,100,960,server_json,7485289180.828316,5.000124,0.0,0.000515667113096987,4873356.0,0.0,0.0,125.49099521868754,0.0,0
1782440818,nic-to-corundum,udp,1,nic0,corundum0,5,2,1,7515596330,,100,1024,server_json,7515434316.534575,5.000231,0.0,0.00026911099122205076,4587269.0,0.0,0.0,137.34222557066784,0.0,0
1782440826,corundum-to-nic,udp,1,corundum0,nic0,5,2,1,7515596330,,100,1024,server_json,7515590122.650898,5.000208,0.0,0.0011699886037678444,4587343.0,0.0,0.0,118.40458625061927,0.0,0
1782440835,nic-to-corundum,udp,1,nic0,corundum0,5,2,1,7542461005,,100,1088,server_json,7541973302.658596,5.000423,0.0,0.0006433628468057844,4332842.0,0.0,0.0,148.91179914902662,0.0,0
1782440843,corundum-to-nic,udp,1,corundum0,nic0,5,2,1,7542461005,,100,1088,server_json,7542427101.657616,5.000196,0.0,0.000524164430964587,4332906.0,0.0,0.0,116.66346676083532,0.0,0
1782440851,nic-to-corundum,udp,1,nic0,corundum0,5,2,1,7566502463,,100,1152,server_json,7566371002.60808,5.000229,0.0,0.00046410166214930427,4105207.0,0.0,0.0,126.11972312358084,0.0,0
1782440860,corundum-to-nic,udp,1,corundum0,nic0,5,2,1,7566502463,,100,1152,server_json,7566403418.1155815,5.000182,0.0,0.0006060000096210365,4105186.0,0.0,0.0,106.66968848854432,0.0,0
1782440868,nic-to-corundum,udp,1,nic0,corundum0,5,2,1,7588143526,,100,1216,server_json,7588054435.411697,5.000201,0.0,0.0007434945612602308,3900267.0,0.0,0.0,126.37494689463237,0.0,0
1782440877,corundum-to-nic,udp,1,corundum0,nic0,5,2,1,7588143526,,100,1216,server_json,7588158640.8725,5.000149,0.0,0.0011512215983913588,3900280.0,0.0,0.0,101.54178518118849,0.0,0
1782440885,nic-to-corundum,udp,1,nic0,corundum0,5,2,1,7607726597,,100,1280,server_json,7607565011.593392,5.000262,0.0,0.0005977050384206,3714826.0,0.0,0.0,115.92849699261384,0.0,0
1782440893,corundum-to-nic,udp,1,corundum0,nic0,5,2,1,7607726597,,100,1280,server_json,7607584684.603786,5.000171,0.0,0.0018047731513013538,3714768.0,0.0,0.0,96.087757429961,0.0,0
1782440902,nic-to-corundum,udp,1,nic0,corundum0,5,2,1,7625531915,,100,1344,server_json,7625343526.753528,5.000219,0.0,0.0005909429021134008,3546167.0,0.0,0.0,177.4418969423022,0.0,0
