timestamp,interface,mac,state,speed_mbps,duplex,rx_bytes,rx_packets,rx_errors,rx_dropped,tx_bytes,tx_packets,tx_errors,tx_dropped
1782427077,nic0,c4:62:37:02:44:8f,up,10000,full,36604034650,40404930,0,0,18483846204,20407200,0,0
1782427077,nic0,c4:62:37:02:44:8f,up,10000,full,36633834352,40504929,0,0,18513646204,20507200,0,0
1782427078,nic0,c4:62:37:02:44:8f,up,10000,full,36633835294,40504935,0,0,18513646612,20507208,0,0
1782427078,nic0,c4:62:37:02:44:8f,up,10000,full,36663634698,40604933,0,0,18543446612,20607208,0,0
1782427079,nic0,c4:62:37:02:44:8f,up,10000,full,36663635640,40604939,0,0,18543447020,20607216,0,0
1782427080,nic0,c4:62:37:02:44:8f,up,10000,full,36693435044,40704937,0,0,18573247020,20707216,0,0
1782427081,nic0,c4:62:37:02:44:8f,up,10000,full,36693435986,40704943,0,0,18573247428,20707224,0,0
1782427081,nic0,c4:62:37:02:44:8f,up,10000,full,36723235390,40804941,0,0,18603047428,20807224,0,0
1782427082,nic0,c4:62:37:02:44:8f,up,10000,full,36723236332,40804947,0,0,18603047836,20807232,0,0
1782427082,nic0,c4:62:37:02:44:8f,up,10000,full,36753036034,40904946,0,0,18632847836,20907232,0,0
1782427083,nic0,c4:62:37:02:44:8f,up,10000,full,36753036976,40904952,0,0,18632848244,20907240,0,0
1782427084,nic0,c4:62:37:02:44:8f,up,10000,full,36782836976,41004952,0,0,18662648244,21007240,0,0
1782427085,nic0,c4:62:37:02:44:8f,up,10000,full,36782837918,41004958,0,0,18662648652,21007248,0,0
1782427085,nic0,c4:62:37:02:44:8f,up,10000,full,36812637918,41104958,0,0,18692448652,21107248,0,0
1782427086,nic0,c4:62:37:02:44:8f,up,10000,full,36812638860,41104964,0,0,18692449060,21107256,0,0
1782427086,nic0,c4:62:37:02:44:8f,up,10000,full,36842438860,41204964,0,0,18722249060,21207256,0,0
1782427087,nic0,c4:62:37:02:44:8f,up,10000,full,36842439802,41204970,0,0,18722249468,21207264,0,0
1782427087,nic0,c4:62:37:02:44:8f,up,10000,full,36872239802,41304970,0,0,18752049468,21307264,0,0
1782427088,nic0,c4:62:37:02:44:8f,up,10000,full,36872240744,41304976,0,0,18752049876,21307272,0,0
1782427089,nic0,c4:62:37:02:44:8f,up,10000,full,36902040744,41404976,0,0,18781849876,21407272,0,0
1782427090,nic0,c4:62:37:02:44:8f,up,10000,full,36902041686,41404982,0,0,18781850284,21407280,0,0
1782427090,nic0,c4:62:37:02:44:8f,up,10000,full,36938241686,41504982,0,0,18818050284,21507280,0,0
1782427091,nic0,c4:62:37:02:44:8f,up,10000,full,36938242628,41504988,0,0,18818050692,21507288,0,0
1782427091,nic0,c4:62:37:02:44:8f,up,10000,full,36974442628,41604988,0,0,18854250692,21607288,0,0
1782427093,nic0,c4:62:37:02:44:8f,up,10000,full,36974443570,41604994,0,0,18854251100,21607296,0,0
