timestamp,iface,fpga_ip,fpga_ctrl_port,fpga_data_port,local_port,requested_packets,payload_size,sent_packets,send_errors,drained_packets,elapsed_s,payload_mbps,estimated_wire_mbps,iface_tx_packets_delta,iface_rx_packets_delta,iface_tx_bytes_delta,iface_rx_bytes_delta,iface_tx_errors_delta,iface_rx_errors_delta,iface_tx_dropped_delta,iface_rx_dropped_delta,ip_in_receives_delta,ip_in_discards_delta,ip_out_requests_delta,ip_out_discards_delta,udp_out_delta,udp_in_delta,udp_no_ports_delta,udp_in_errors_delta,udp_rcvbuf_errors_delta,udp_sndbuf_errors_delta,fpga_rx_good_delta,fpga_tx_good_delta,fpga_rx_bad_delta,fpga_tx_bad_delta,fpga_rx_overflow_delta,fpga_tx_overflow_delta,fpga_bad_fcs_delta,fpga_ip_rx_header_error_delta,fpga_ip_rx_payload_error_delta,fpga_ip_invalid_header_delta,fpga_ip_invalid_checksum_delta,fpga_ip_tx_payload_error_delta,fpga_ip_tx_arp_failed_delta,fpga_udp_rx_header_error_delta,fpga_udp_rx_payload_error_delta,fpga_udp_tx_payload_error_delta,host_tx_to_fpga_rx_gap,fpga_rx_to_tx_gap,fpga_tx_to_host_rx_gap
1782402733,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600034,795.030951,999.999868,100000,100000,29800000,28400000,0,0,0,0,100000,0,100000,0,100000,0,0,99778,99778,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782402734,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600036,795.030945,999.999860,100000,100000,29800000,28400000,0,0,0,0,100000,0,100000,0,100000,0,0,99778,99778,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782402736,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600048,795.030908,999.999814,100000,100000,29800000,28400000,0,0,0,0,100000,0,100000,0,100000,0,0,99778,99778,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782402737,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600035,795.030948,999.999864,100000,100000,29800000,28400000,0,0,0,87,99913,0,100000,0,100000,0,0,99691,99691,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782402738,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600033,795.030954,999.999872,100000,100000,29800000,28400000,0,0,0,0,100000,0,100000,0,100000,0,0,99778,99778,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782402740,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600032,795.030957,999.999876,100000,100000,29800000,28400000,0,0,0,0,100000,0,100000,0,100000,0,0,99778,99778,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782402741,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600047,795.030911,999.999818,100000,100000,29800000,28400000,0,0,0,0,100000,0,100000,0,100000,0,0,99778,99778,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782402742,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600048,795.030908,999.999814,100000,100000,29800000,28400000,0,0,0,0,100000,0,100000,0,100000,0,0,99778,99778,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782402744,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600034,795.030951,999.999868,100000,100000,29800000,28400000,0,0,0,0,100000,0,100000,0,100000,0,0,99778,99778,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782402745,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600035,795.030948,999.999864,100000,100000,29800000,28400000,0,0,0,0,100000,0,100000,0,100000,0,0,99778,99778,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782402746,eth0,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800047,829.015418,999.999848,100000,100000,36200000,34800000,0,0,0,0,100000,0,100000,0,100000,0,0,99791,99791,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782402748,eth0,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800040,829.015437,999.999870,100000,100000,36200000,34800000,0,0,0,0,100000,0,100000,0,100000,0,0,99791,99791,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782402749,eth0,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.314224978,814.702897,982.735370,100000,99999,36200000,34799652,0,0,0,0,99999,0,100000,0,100000,0,0,99790,99790,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782402751,eth0,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800044,829.015426,999.999858,100000,100000,36200000,34800000,0,0,0,0,100000,0,100000,0,100000,0,0,99791,99791,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782402752,eth0,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800044,829.015426,999.999858,100000,100000,36200000,34800000,0,0,0,0,100000,0,100000,0,100000,0,0,99791,99791,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782402753,eth0,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800053,829.015402,999.999828,100000,99999,36200000,34799652,0,0,0,0,99999,0,100000,0,100000,0,0,99790,99790,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782402755,eth0,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800044,829.015426,999.999858,100000,100000,36200000,34800000,0,0,0,0,100000,0,100000,0,100000,0,0,99791,99791,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782402756,eth0,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800058,829.015388,999.999812,100000,99999,36200000,34799652,0,0,0,0,99999,0,100000,0,100000,0,0,99790,99790,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782402757,eth0,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800044,829.015426,999.999858,100000,100000,36200000,34800000,0,0,0,0,100000,0,100000,0,100000,0,0,99791,99791,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782402759,eth0,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800046,829.015421,999.999851,100000,99999,36200000,34799652,0,0,0,0,99999,0,100000,0,100000,0,0,99790,99790,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782402760,eth0,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000054,853.333205,999.999850,100000,100000,42600000,41200000,0,0,0,0,100000,0,100000,0,100000,0,0,99804,99804,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782402762,eth0,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000046,853.333224,999.999872,100000,100000,42600000,41200000,0,0,0,0,100000,0,100000,0,100000,0,0,99804,99804,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
