timestamp,test,payload_size,run,packets,returncode,command
1781837557,rtt,256,1,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 256 1234 9999 55555
1781837558,rtt,256,2,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 256 1234 9999 55555
1781837559,rtt,256,3,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 256 1234 9999 55555
1781837560,rtt,256,4,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 256 1234 9999 55555
1781837561,rtt,256,5,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 256 1234 9999 55555
1781837562,rtt,330,1,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 330 1234 9999 55555
1781837563,rtt,330,2,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 330 1234 9999 55555
1781837564,rtt,330,3,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 330 1234 9999 55555
1781837565,rtt,330,4,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 330 1234 9999 55555
1781837566,rtt,330,5,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 330 1234 9999 55555
1781837567,rtt,404,1,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 404 1234 9999 55555
1781837568,rtt,404,2,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 404 1234 9999 55555
1781837569,rtt,404,3,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 404 1234 9999 55555
1781837570,rtt,404,4,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 404 1234 9999 55555
1781837571,rtt,404,5,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 404 1234 9999 55555
1781837572,rtt,478,1,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 478 1234 9999 55555
1781837573,rtt,478,2,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 478 1234 9999 55555
1781837575,rtt,478,3,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 478 1234 9999 55555
1781837576,rtt,478,4,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 478 1234 9999 55555
1781837577,rtt,478,5,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 478 1234 9999 55555
1781837578,rtt,552,1,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 552 1234 9999 55555
1781837579,rtt,552,2,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 552 1234 9999 55555
1781837580,rtt,552,3,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 552 1234 9999 55555
1781837581,rtt,552,4,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 552 1234 9999 55555
1781837582,rtt,552,5,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 552 1234 9999 55555
1781837583,rtt,626,1,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 626 1234 9999 55555
1781837584,rtt,626,2,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 626 1234 9999 55555
1781837585,rtt,626,3,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 626 1234 9999 55555
1781837586,rtt,626,4,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 626 1234 9999 55555
1781837587,rtt,626,5,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 626 1234 9999 55555
1781837588,rtt,700,1,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 700 1234 9999 55555
1781837589,rtt,700,2,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 700 1234 9999 55555
1781837591,rtt,700,3,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 700 1234 9999 55555
1781837592,rtt,700,4,1000,0,/root/etherbench/etherbench fpga-rtt 192.168.1.12 1000 700 1234 9999 55555
