timestamp,tx_fifo_overflow,tx_fifo_bad_frame,tx_fifo_good_frame,rx_error_bad_frame,rx_error_bad_fcs,rx_fifo_overflow,rx_fifo_bad_frame,rx_fifo_good_frame,eth_rx_error_header_early_termination,ip_rx_error_header_early_termination,ip_rx_error_payload_early_termination,ip_rx_error_invalid_header,ip_rx_error_invalid_checksum,ip_tx_error_payload_early_termination,ip_tx_error_arp_failed,udp_rx_error_header_early_termination,udp_rx_error_payload_early_termination,udp_tx_error_payload_early_termination,speed,flood,loopback,tx_busy,random,constant,sequential,payload_size_bytes,packets_per_trigger,mac,local_ip,gateway_ip,subnet_mask,dest_ip,src_port,dst_port
1781837648,0,0,22137990,956,956,1,956,12138242,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837650,0,0,23137953,994,994,1,994,13138205,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837651,0,0,23137958,994,994,1,994,13138212,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837654,0,0,24137937,1016,1016,1,1016,14138191,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837655,0,0,24137942,1016,1016,1,1016,14138198,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837658,0,0,25137927,1032,1032,1,1032,15138183,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837659,0,0,25137932,1032,1032,1,1032,15138190,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837661,0,0,26137903,1062,1062,1,1062,16138161,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837662,0,0,26137908,1062,1062,1,1062,16138168,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837665,0,0,27137883,1088,1088,1,1088,17138143,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837666,0,0,27137888,1088,1088,1,1088,17138150,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837669,0,0,28137855,1122,1122,1,1122,18138117,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837670,0,0,28137860,1122,1122,1,1122,18138124,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837673,0,0,29137819,1164,1164,1,1164,19138083,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837674,0,0,29137824,1164,1164,1,1164,19138090,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837678,0,0,30137804,1185,1185,1,1185,20138070,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837679,0,0,30137809,1185,1185,1,1185,20138077,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837682,0,0,31137796,1199,1199,1,1199,21138064,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837683,0,0,31137801,1199,1199,1,1199,21138071,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837686,0,0,32137779,1222,1222,1,1222,22138049,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837687,0,0,32137784,1222,1222,1,1222,22138056,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837691,0,0,33137776,1231,1231,1,1231,23138048,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837692,0,0,33137781,1231,1231,1,1231,23138055,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837696,0,0,34137778,1235,1235,1,1235,24138052,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837697,0,0,34137783,1235,1235,1,1235,24138059,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837701,0,0,35137778,1241,1241,1,1241,25138054,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837702,0,0,35137783,1241,1241,1,1241,25138061,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837705,0,0,36137784,1241,1241,1,1241,26138062,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837706,0,0,36137789,1241,1241,1,1241,26138069,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837710,0,0,37137790,1241,1241,1,1241,27138070,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837711,0,0,37137795,1241,1241,1,1241,27138077,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837716,0,0,38137729,1308,1308,1,1308,28138011,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837717,0,0,38137734,1308,1308,1,1308,28138018,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837721,0,0,39137671,1372,1372,1,1372,29137955,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837722,0,0,39137676,1372,1372,1,1372,29137962,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837726,0,0,40137612,1437,1437,1,1437,30137898,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837727,0,0,40137617,1437,1437,1,1437,30137905,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837732,0,0,41137560,1495,1495,1,1495,31137848,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837733,0,0,41137565,1495,1495,1,1495,31137855,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837737,0,0,42137490,1571,1571,1,1571,32137780,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837738,0,0,42137495,1571,1571,1,1571,32137787,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837743,0,0,43137413,1654,1654,1,1654,33137705,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837744,0,0,43137418,1654,1654,1,1654,33137712,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837749,0,0,44137325,1748,1748,1,1748,34137619,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837750,0,0,44137330,1748,1748,1,1748,34137626,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837755,0,0,45137241,1838,1838,1,1838,35137537,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837756,0,0,45137246,1838,1838,1,1838,35137544,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837761,0,0,46137162,1923,1923,1,1923,36137460,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837762,0,0,46137167,1923,1923,1,1923,36137467,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837767,0,0,47137080,2011,2011,1,2011,37137380,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837768,0,0,47137085,2011,2011,1,2011,37137387,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837774,0,0,48136988,2109,2109,1,2109,38137290,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837775,0,0,48136993,2109,2109,1,2109,38137297,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837780,0,0,49136916,2187,2187,1,2187,39137220,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837781,0,0,49136921,2187,2187,1,2187,39137227,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837787,0,0,50136841,2268,2268,1,2268,40137147,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837788,0,0,50136846,2268,2268,1,2268,40137154,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837794,0,0,51136760,2355,2355,1,2355,41137068,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837795,0,0,51136765,2355,2355,1,2355,41137075,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837800,0,0,52136677,2444,2444,1,2444,42136987,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837801,0,0,52136682,2444,2444,1,2444,42136994,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837807,0,0,53136627,2500,2500,1,2500,43136939,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837808,0,0,53136632,2500,2500,1,2500,43136946,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837815,0,0,54136583,2550,2550,1,2550,44136897,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837816,0,0,54136588,2550,2550,1,2550,44136904,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837822,0,0,55136532,2607,2607,1,2607,45136848,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837823,0,0,55136537,2607,2607,1,2607,45136855,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837829,0,0,56136471,2674,2674,1,2674,46136789,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837830,0,0,56136476,2674,2674,1,2674,46136796,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837836,0,0,57136422,2729,2729,1,2729,47136742,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837837,0,0,57136427,2729,2729,1,2729,47136749,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837844,0,0,58136416,2741,2741,1,2741,48136738,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837845,0,0,58136421,2741,2741,1,2741,48136745,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837852,0,0,59136396,2767,2767,1,2767,49136720,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837853,0,0,59136401,2767,2767,1,2767,49136727,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837859,0,0,60136370,2799,2799,1,2799,50136696,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837860,0,0,60136375,2799,2799,1,2799,50136703,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837867,0,0,61136359,2816,2816,1,2816,51136687,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837868,0,0,61136364,2816,2816,1,2816,51136694,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837875,0,0,62136342,2839,2839,1,2839,52136672,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837876,0,0,62136347,2839,2839,1,2839,52136679,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837883,0,0,63136302,2885,2885,1,2885,53136634,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837884,0,0,63136307,2885,2885,1,2885,53136641,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
1781837892,0,0,64136251,2942,2942,1,2942,54136585,0,0,0,0,0,0,0,0,0,0,1000M,0,1,0,0,0,1,1440,10000000,66:70:67:61:3A:30,192.168.1.12,192.168.1.1,255.255.255.0,192.168.1.25,1234,9999
