timestamp,iface,fpga_ip,fpga_ctrl_port,fpga_data_port,local_port,requested_packets,payload_size,sent_packets,send_errors,drained_packets,elapsed_s,payload_mbps,estimated_wire_mbps,iface_tx_packets_delta,iface_rx_packets_delta,iface_tx_bytes_delta,iface_rx_bytes_delta,iface_tx_errors_delta,iface_rx_errors_delta,iface_tx_dropped_delta,iface_rx_dropped_delta,ip_in_receives_delta,ip_in_discards_delta,ip_out_requests_delta,ip_out_discards_delta,udp_out_delta,udp_in_delta,udp_no_ports_delta,udp_in_errors_delta,udp_rcvbuf_errors_delta,udp_sndbuf_errors_delta,fpga_rx_good_delta,fpga_tx_good_delta,fpga_rx_bad_delta,fpga_tx_bad_delta,fpga_rx_overflow_delta,fpga_tx_overflow_delta,fpga_bad_fcs_delta,fpga_ip_rx_header_error_delta,fpga_ip_rx_payload_error_delta,fpga_ip_invalid_header_delta,fpga_ip_invalid_checksum_delta,fpga_ip_tx_payload_error_delta,fpga_ip_tx_arp_failed_delta,fpga_udp_rx_header_error_delta,fpga_udp_rx_payload_error_delta,fpga_udp_tx_payload_error_delta,host_tx_to_fpga_rx_gap,fpga_rx_to_tx_gap,fpga_tx_to_host_rx_gap
1781837651,eth0,192.168.1.12,55555,1234,9999,1000000,256,1000000,0,0,2.576000033,795.031046,999.999987,1000000,999962,298000000,297988676,0,0,0,0,999962,0,1000000,0,1000000,0,0,930056,930056,0,999962,999962,38,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0
1781837655,eth0,192.168.1.12,55555,1234,9999,1000000,256,1000000,0,0,2.576000030,795.031047,999.999988,1000000,999978,298000000,297993444,0,0,0,0,999978,0,1000000,0,1000000,0,0,930072,930072,0,999978,999978,22,0,0,0,22,0,0,0,0,0,0,0,0,0,22,0,0
1781837658,eth0,192.168.1.12,55555,1234,9999,1000000,256,1000000,0,0,2.576000032,795.031046,999.999988,1000000,999984,298000000,297995232,0,0,0,0,999984,0,1000000,0,1000000,0,0,930078,930078,0,999984,999984,16,0,0,0,16,0,0,0,0,0,0,0,0,0,16,0,0
1781837662,eth0,192.168.1.12,55555,1234,9999,1000000,256,1000000,0,0,2.576000035,795.031045,999.999986,1000000,999970,298000000,297991060,0,0,0,0,999970,0,1000000,0,1000000,0,0,930064,930064,0,999970,999970,30,0,0,0,30,0,0,0,0,0,0,0,0,0,30,0,0
1781837665,eth0,192.168.1.12,55555,1234,9999,1000000,256,1000000,0,0,2.576000048,795.031041,999.999981,1000000,999974,298000000,297992252,0,0,0,0,999974,0,1000000,0,1000000,0,0,930068,930068,0,999974,999974,26,0,0,0,26,0,0,0,0,0,0,0,0,0,26,0,0
1781837670,eth0,192.168.1.12,55555,1234,9999,1000000,330,1000000,0,0,3.168000036,833.333324,999.999989,1000000,999966,372000000,371987352,0,0,0,0,999966,0,1000000,0,1000000,0,0,934429,934429,0,999966,999966,34,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0
1781837674,eth0,192.168.1.12,55555,1234,9999,1000000,330,1000000,0,0,3.168000038,833.333323,999.999988,1000000,999958,372000000,371984376,0,0,0,0,999958,0,1000000,0,1000000,0,0,934421,934421,0,999958,999958,42,0,0,0,42,0,0,0,0,0,0,0,0,0,42,0,0
1781837678,eth0,192.168.1.12,55555,1234,9999,1000000,330,1000000,0,0,3.168000037,833.333324,999.999988,1000000,999979,372000000,371992188,0,0,0,0,999979,0,1000000,0,1000000,0,0,934442,934442,0,999979,999979,21,0,0,0,21,0,0,0,0,0,0,0,0,0,21,0,0
1781837682,eth0,192.168.1.12,55555,1234,9999,1000000,330,1000000,0,0,3.168000021,833.333328,999.999993,1000000,999986,372000000,371994792,0,0,0,0,999986,0,1000000,0,1000000,0,0,934449,934449,0,999986,999986,14,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0
1781837687,eth0,192.168.1.12,55555,1234,9999,1000000,330,1000000,0,0,3.168000033,833.333325,999.999990,1000000,999977,372000000,371991444,0,0,0,0,999977,0,1000000,0,1000000,0,0,934440,934440,0,999977,999977,23,0,0,0,23,0,0,0,0,0,0,0,0,0,23,0,0
1781837691,eth0,192.168.1.12,55555,1234,9999,1000000,404,1000000,0,0,3.760000037,859.574460,999.999990,1000000,999991,446000000,445995986,0,0,0,0,999991,0,1000000,0,1000000,0,0,938310,938310,0,999991,999991,9,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0
1781837696,eth0,192.168.1.12,55555,1234,9999,1000000,404,1000000,0,0,3.760000034,859.574460,999.999991,1000000,999996,446000000,445998216,0,0,0,0,999996,0,1000000,0,1000000,0,0,938315,938315,0,999996,999996,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0
1781837701,eth0,192.168.1.12,55555,1234,9999,1000000,404,1000000,0,0,3.760000031,859.574461,999.999992,1000000,999994,446000000,445997324,0,0,0,0,999994,0,1000000,0,1000000,0,0,938313,938313,0,999994,999994,6,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0
1781837706,eth0,192.168.1.12,55555,1234,9999,1000000,404,1000000,0,0,3.760000034,859.574460,999.999991,1000000,1000000,446000000,446000000,0,0,0,0,1000000,0,1000000,0,1000000,0,0,938319,938319,0,1000000,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781837711,eth0,192.168.1.12,55555,1234,9999,1000000,404,1000000,0,0,3.760000026,859.574462,999.999993,1000000,1000000,446000000,446000000,0,0,0,0,1000000,0,1000000,0,1000000,0,0,938319,938319,0,1000000,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781837716,eth0,192.168.1.12,55555,1234,9999,1000000,478,1000000,0,0,4.352000036,878.676463,999.999992,1000000,999933,520000000,519965160,0,0,0,0,999933,0,1000000,0,1000000,0,0,944744,944744,0,999933,999933,67,0,0,0,67,0,0,0,0,0,0,0,0,0,67,0,0
1781837721,eth0,192.168.1.12,55555,1234,9999,1000000,478,1000000,0,0,4.352000024,878.676466,999.999994,1000000,999936,520000000,519966720,0,0,0,0,999936,0,1000000,0,1000000,0,0,944747,944747,0,999936,999936,64,0,0,0,64,0,0,0,0,0,0,0,0,0,64,0,0
1781837727,eth0,192.168.1.12,55555,1234,9999,1000000,478,1000000,0,0,4.352000032,878.676464,999.999993,1000000,999935,520000000,519966200,0,0,0,0,999935,0,1000000,0,1000000,0,0,944746,944746,0,999935,999935,65,0,0,0,65,0,0,0,0,0,0,0,0,0,65,0,0
1781837732,eth0,192.168.1.12,55555,1234,9999,1000000,478,1000000,0,0,4.352000022,878.676466,999.999995,1000000,999942,520000000,519969840,0,0,0,0,999942,0,1000000,0,1000000,0,0,944753,944753,0,999942,999942,58,0,0,0,58,0,0,0,0,0,0,0,0,0,58,0,0
1781837738,eth0,192.168.1.12,55555,1234,9999,1000000,478,1000000,0,0,4.352000030,878.676465,999.999993,1000000,999924,520000000,519960480,0,0,0,0,999924,0,1000000,0,1000000,0,0,944735,944735,0,999924,999924,76,0,0,0,76,0,0,0,0,0,0,0,0,0,76,0,0
1781837744,eth0,192.168.1.12,55555,1234,9999,1000000,552,1000000,0,0,4.944000021,893.203880,999.999996,1000000,999917,594000000,593950698,0,0,0,0,999917,0,1000000,0,1000000,0,0,947488,947488,0,999917,999917,83,0,0,0,83,0,0,0,0,0,0,0,0,0,83,0,0
1781837750,eth0,192.168.1.12,55555,1234,9999,1000000,552,1000000,0,0,4.944000039,893.203876,999.999992,1000000,999906,594000000,593944164,0,0,0,0,999906,0,1000000,0,1000000,0,0,947477,947477,0,999906,999906,94,0,0,0,94,0,0,0,0,0,0,0,0,0,94,0,0
1781837756,eth0,192.168.1.12,55555,1234,9999,1000000,552,1000000,0,0,4.944000031,893.203878,999.999994,1000000,999910,594000000,593946540,0,0,0,0,999910,0,1000000,0,1000000,0,0,947481,947481,0,999910,999910,90,0,0,0,90,0,0,0,0,0,0,0,0,0,90,0,0
1781837762,eth0,192.168.1.12,55555,1234,9999,1000000,552,1000000,0,0,4.944000038,893.203877,999.999992,1000000,999915,594000000,593949510,0,0,0,0,999915,0,1000000,0,1000000,0,0,947486,947486,0,999915,999915,85,0,0,0,85,0,0,0,0,0,0,0,0,0,85,0,0
1781837768,eth0,192.168.1.12,55555,1234,9999,1000000,552,1000000,0,0,4.944000037,893.203877,999.999993,1000000,999912,594000000,593947728,0,0,0,0,999912,0,1000000,0,1000000,0,0,947483,947483,0,999912,999912,88,0,0,0,88,0,0,0,0,0,0,0,0,0,88,0,0
1781837774,eth0,192.168.1.12,55555,1234,9999,1000000,626,1000000,0,0,5.536000039,904.624271,999.999993,1000000,999902,668000000,667934536,0,0,0,0,999902,0,1000000,0,1000000,0,0,949969,949969,0,999902,999902,98,0,0,0,98,0,0,0,0,0,0,0,0,0,98,0,0
1781837781,eth0,192.168.1.12,55555,1234,9999,1000000,626,1000000,0,0,5.536000035,904.624272,999.999994,1000000,999922,668000000,667947896,0,0,0,0,999922,0,1000000,0,1000000,0,0,949989,949989,0,999922,999922,78,0,0,0,78,0,0,0,0,0,0,0,0,0,78,0,0
1781837787,eth0,192.168.1.12,55555,1234,9999,1000000,626,1000000,0,0,5.536000030,904.624273,999.999995,1000000,999919,668000000,667945892,0,0,0,0,999919,0,1000000,0,1000000,0,0,949986,949986,0,999919,999919,81,0,0,0,81,0,0,0,0,0,0,0,0,0,81,0,0
1781837794,eth0,192.168.1.12,55555,1234,9999,1000000,626,1000000,0,0,5.536000026,904.624273,999.999995,1000000,999913,668000000,667941884,0,0,0,0,999913,0,1000000,0,1000000,0,0,949980,949980,0,999913,999913,87,0,0,0,87,0,0,0,0,0,0,0,0,0,87,0,0
1781837801,eth0,192.168.1.12,55555,1234,9999,1000000,626,1000000,0,0,5.536000022,904.624274,999.999996,1000000,999911,668000000,667940548,0,0,0,0,999911,0,1000000,0,1000000,0,0,949978,949978,0,999911,999911,89,0,0,0,89,0,0,0,0,0,0,0,0,0,89,0,0
1781837808,eth0,192.168.1.12,55555,1234,9999,1000000,700,1000000,0,0,6.128000027,913.838116,999.999996,1000000,999944,742000000,741958448,0,0,0,0,999944,0,1000000,0,1000000,0,0,952281,952281,0,999944,999944,56,0,0,0,56,0,0,0,0,0,0,0,0,0,56,0,0
1781837815,eth0,192.168.1.12,55555,1234,9999,1000000,700,1000000,0,0,6.128000037,913.838115,999.999994,1000000,999950,742000000,741962900,0,0,0,0,999950,0,1000000,0,1000000,0,0,952287,952287,0,999950,999950,50,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0
1781837822,eth0,192.168.1.12,55555,1234,9999,1000000,700,1000000,0,0,6.128000027,913.838116,999.999996,1000000,999943,742000000,741957706,0,0,0,0,999943,0,1000000,0,1000000,0,0,952280,952280,0,999943,999943,57,0,0,0,57,0,0,0,0,0,0,0,0,0,57,0,0
1781837829,eth0,192.168.1.12,55555,1234,9999,1000000,700,1000000,0,0,6.128000030,913.838116,999.999995,1000000,999933,742000000,741950286,0,0,0,0,999933,0,1000000,0,1000000,0,0,952270,952270,0,999933,999933,67,0,0,0,67,0,0,0,0,0,0,0,0,0,67,0,0
1781837837,eth0,192.168.1.12,55555,1234,9999,1000000,700,1000000,0,0,6.128000032,913.838115,999.999995,1000000,999945,742000000,741959190,0,0,0,0,999945,0,1000000,0,1000000,0,0,952282,952282,0,999945,999945,55,0,0,0,55,0,0,0,0,0,0,0,0,0,55,0,0
1781837844,eth0,192.168.1.12,55555,1234,9999,1000000,774,1000000,0,0,6.720000029,921.428567,999.999996,1000000,999988,816000000,815990208,0,0,0,0,999988,0,1000000,0,1000000,0,0,954397,954397,0,999988,999988,12,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0
1781837852,eth0,192.168.1.12,55555,1234,9999,1000000,774,1000000,0,0,6.720000038,921.428566,999.999994,1000000,999974,816000000,815978784,0,0,0,0,999974,0,1000000,0,1000000,0,0,954383,954383,0,999974,999974,26,0,0,0,26,0,0,0,0,0,0,0,0,0,26,0,0
1781837860,eth0,192.168.1.12,55555,1234,9999,1000000,774,1000000,0,0,6.720000037,921.428566,999.999994,1000000,999968,816000000,815973888,0,0,0,0,999968,0,1000000,0,1000000,0,0,954377,954377,0,999968,999968,32,0,0,0,32,0,0,0,0,0,0,0,0,0,32,0,0
1781837868,eth0,192.168.1.12,55555,1234,9999,1000000,774,1000000,0,0,6.720000030,921.428567,999.999996,1000000,999983,816000000,815986128,0,0,0,0,999983,0,1000000,0,1000000,0,0,954392,954392,0,999983,999983,17,0,0,0,17,0,0,0,0,0,0,0,0,0,17,0,0
1781837876,eth0,192.168.1.12,55555,1234,9999,1000000,774,1000000,0,0,6.720000038,921.428566,999.999994,1000000,999977,816000000,815981232,0,0,0,0,999977,0,1000000,0,1000000,0,0,954386,954386,0,999977,999977,23,0,0,0,23,0,0,0,0,0,0,0,0,0,23,0,0
1781837884,eth0,192.168.1.12,55555,1234,9999,1000000,848,1000000,0,0,7.312000023,927.789931,999.999997,1000000,999954,890000000,889959060,0,0,0,0,999954,0,1000000,0,1000000,0,0,956263,956263,0,999954,999954,46,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0
1781837892,eth0,192.168.1.12,55555,1234,9999,1000000,848,1000000,0,0,7.312000033,927.789930,999.999995,1000000,999943,890000000,889949270,0,0,0,0,999943,0,1000000,0,1000000,0,0,956252,956252,0,999943,999943,57,0,0,0,57,0,0,0,0,0,0,0,0,0,57,0,0
1781837901,eth0,192.168.1.12,55555,1234,9999,1000000,848,1000000,0,0,7.312000020,927.789932,999.999997,1000000,999942,890000000,889948380,0,0,0,0,999942,0,1000000,0,1000000,0,0,956251,956251,0,999942,999942,58,0,0,0,58,0,0,0,0,0,0,0,0,0,58,0,0
1781837909,eth0,192.168.1.12,55555,1234,9999,1000000,848,1000000,0,0,7.312000023,927.789931,999.999997,1000000,999949,890000000,889954610,0,0,0,0,999949,0,1000000,0,1000000,0,0,956258,956258,0,999949,999949,51,0,0,0,51,0,0,0,0,0,0,0,0,0,51,0,0
