timestamp,iface,fpga_ip,fpga_ctrl_port,fpga_data_port,local_port,requested_packets,payload_size,sent_packets,send_errors,drained_packets,elapsed_s,payload_mbps,estimated_wire_mbps,iface_tx_packets_delta,iface_rx_packets_delta,iface_tx_bytes_delta,iface_rx_bytes_delta,iface_tx_errors_delta,iface_rx_errors_delta,iface_tx_dropped_delta,iface_rx_dropped_delta,ip_in_receives_delta,ip_in_discards_delta,ip_out_requests_delta,ip_out_discards_delta,udp_out_delta,udp_in_delta,udp_no_ports_delta,udp_in_errors_delta,udp_rcvbuf_errors_delta,udp_sndbuf_errors_delta,fpga_rx_good_delta,fpga_tx_good_delta,fpga_rx_bad_delta,fpga_tx_bad_delta,fpga_rx_overflow_delta,fpga_tx_overflow_delta,fpga_bad_fcs_delta,fpga_ip_rx_header_error_delta,fpga_ip_rx_payload_error_delta,fpga_ip_invalid_header_delta,fpga_ip_invalid_checksum_delta,fpga_ip_tx_payload_error_delta,fpga_ip_tx_arp_failed_delta,fpga_udp_rx_header_error_delta,fpga_udp_rx_payload_error_delta,fpga_udp_tx_payload_error_delta,host_tx_to_fpga_rx_gap,fpga_rx_to_tx_gap,fpga_tx_to_host_rx_gap
1781822974,eth0,192.168.1.12,55555,1234,9999,1000000,256,1000000,0,0,3.278276353,624.718535,785.778782,1000000,999980,298000000,283994320,0,0,0,0,999980,0,1000000,0,1000000,0,0,999758,999758,0,999980,999980,20,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0
1781822978,eth0,192.168.1.12,55555,1234,9999,1000000,256,1000000,0,0,2.576000041,795.031043,999.999984,1000000,999913,298000000,283975292,0,0,0,0,999913,0,1000000,0,1000000,0,0,999691,999691,0,999913,999913,87,0,0,0,87,0,0,0,0,0,0,0,0,0,87,0,0
1781822982,eth0,192.168.1.12,55555,1234,9999,1000000,256,1000000,0,0,2.576000050,795.031040,999.999981,1000000,999918,298000000,283976712,0,0,0,0,999918,0,1000000,0,1000000,0,0,999696,999696,0,999918,999918,82,0,0,0,82,0,0,0,0,0,0,0,0,0,82,0,0
1781822985,eth0,192.168.1.12,55555,1234,9999,1000000,256,1000000,0,0,2.576000049,795.031041,999.999981,1000000,999939,298000000,283982676,0,0,0,0,999939,0,1000000,0,1000000,0,0,999717,999717,0,999939,999939,61,0,0,0,61,0,0,0,0,0,0,0,0,0,61,0,0
1781822989,eth0,192.168.1.12,55555,1234,9999,1000000,256,1000000,0,0,2.576000048,795.031041,999.999981,1000000,999939,298000000,283982676,0,0,0,0,999939,0,1000000,0,1000000,0,0,999717,999717,0,999939,999939,61,0,0,0,61,0,0,0,0,0,0,0,0,0,61,0,0
1781822993,eth0,192.168.1.12,55555,1234,9999,1000000,330,1000000,0,0,3.168000046,833.333321,999.999985,1000000,999913,372000000,357968854,0,0,0,0,999913,0,1000000,0,1000000,0,0,999704,999704,0,999913,999913,87,0,0,0,87,0,0,0,0,0,0,0,0,0,87,0,0
1781822997,eth0,192.168.1.12,55555,1234,9999,1000000,330,1000000,0,0,3.168000037,833.333324,999.999988,1000000,999914,372000000,357969212,0,0,0,0,999914,0,1000000,0,1000000,0,0,999705,999705,0,999914,999914,86,0,0,0,86,0,0,0,0,0,0,0,0,0,86,0,0
1781823002,eth0,192.168.1.12,55555,1234,9999,1000000,330,1000000,0,0,3.342541897,789.818073,947.781688,1000000,999919,372000000,357971002,0,0,0,0,999919,0,1000000,0,1000000,0,0,999710,999710,0,999919,999919,81,0,0,0,81,0,0,0,0,0,0,0,0,0,81,0,0
1781823006,eth0,192.168.1.12,55555,1234,9999,1000000,330,1000000,0,0,3.168000058,833.333318,999.999982,1000000,999909,372000000,357967422,0,0,0,0,999909,0,1000000,0,1000000,0,0,999700,999700,0,999909,999909,91,0,0,0,91,0,0,0,0,0,0,0,0,0,91,0,0
1781823010,eth0,192.168.1.12,55555,1234,9999,1000000,330,1000000,0,0,3.168000048,833.333321,999.999985,1000000,999942,372000000,357979236,0,0,0,0,999942,0,1000000,0,1000000,0,0,999733,999733,0,999942,999942,58,0,0,0,58,0,0,0,0,0,0,0,0,0,58,0,0
1781823015,eth0,192.168.1.12,55555,1234,9999,1000000,404,1000000,0,0,3.760000055,859.574456,999.999985,1000000,999948,446000000,431977536,0,0,0,0,999948,0,1000000,0,1000000,0,0,999752,999752,0,999948,999948,52,0,0,0,52,0,0,0,0,0,0,0,0,0,52,0,0
1781823020,eth0,192.168.1.12,55555,1234,9999,1000000,404,1000000,0,0,3.760000038,859.574459,999.999990,1000000,999957,446000000,431981424,0,0,0,0,999957,0,1000000,0,1000000,0,0,999761,999761,0,999957,999957,43,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0
1781823025,eth0,192.168.1.12,55555,1234,9999,1000000,404,1000000,0,0,3.760000040,859.574459,999.999989,1000000,999986,446000000,431993952,0,0,0,0,999986,0,1000000,0,1000000,0,0,999790,999790,0,999986,999986,13,0,1,0,13,0,0,0,0,0,0,0,0,0,14,0,0
1781823030,eth0,192.168.1.12,55555,1234,9999,1000000,404,1000000,0,0,3.760000041,859.574459,999.999989,1000000,999961,446000000,431983152,0,0,0,0,999961,0,1000000,0,1000000,0,0,999765,999765,0,999961,999961,39,0,0,0,39,0,0,0,0,0,0,0,0,0,39,0,0
1781823034,eth0,192.168.1.12,55555,1234,9999,1000000,404,1000000,0,0,3.760000032,859.574461,999.999991,1000000,999977,446000000,431990064,0,0,0,0,999977,0,1000000,0,1000000,0,0,999781,999781,0,999977,999977,23,0,0,0,23,0,0,0,0,0,0,0,0,0,23,0,0
1781823040,eth0,192.168.1.12,55555,1234,9999,1000000,478,1000000,0,0,4.352000043,878.676462,999.999990,1000000,999904,520000000,505951424,0,0,0,0,999904,0,1000000,0,1000000,0,0,999728,999728,0,999905,999905,95,0,0,0,95,0,0,0,0,0,0,0,0,0,95,0,1
1781823045,eth0,192.168.1.12,55555,1234,9999,1000000,478,1000000,0,0,4.352000036,878.676463,999.999992,1000000,999925,520000000,505962050,0,0,0,0,999925,0,1000000,0,1000000,0,0,999749,999749,0,999925,999925,75,0,0,0,75,0,0,0,0,0,0,0,0,0,75,0,0
1781823051,eth0,192.168.1.12,55555,1234,9999,1000000,478,1000000,0,0,4.352000041,878.676462,999.999991,1000000,999903,520000000,505950918,0,0,0,0,999903,0,1000000,0,1000000,0,0,999727,999727,0,999903,999903,97,0,0,0,97,0,0,0,0,0,0,0,0,0,97,0,0
1781823056,eth0,192.168.1.12,55555,1234,9999,1000000,478,1000000,0,0,4.366407646,875.777140,996.700343,1000000,999902,520000000,505950412,0,0,0,0,999902,0,1000000,0,1000000,0,0,999726,999726,0,999902,999902,98,0,0,0,98,0,0,0,0,0,0,0,0,0,98,0,0
1781823062,eth0,192.168.1.12,55555,1234,9999,1000000,478,1000000,0,0,4.352000039,878.676463,999.999991,1000000,999896,520000000,505947376,0,0,0,0,999896,0,1000000,0,1000000,0,0,999720,999720,0,999896,999896,104,0,0,0,104,0,0,0,0,0,0,0,0,0,104,0,0
1781823068,eth0,192.168.1.12,55555,1234,9999,1000000,552,1000000,0,0,4.944000054,893.203874,999.999989,1000000,999915,594000000,579950700,0,0,0,0,999915,0,1000000,0,1000000,0,0,999748,999748,0,999915,999915,85,0,0,0,85,0,0,0,0,0,0,0,0,0,85,0,0
1781823074,eth0,192.168.1.12,55555,1234,9999,1000000,552,1000000,0,0,4.944000042,893.203876,999.999992,1000000,999894,594000000,579938520,0,0,0,0,999894,0,1000000,0,1000000,0,0,999727,999727,0,999894,999894,106,0,0,0,106,0,0,0,0,0,0,0,0,0,106,0,0
1781823080,eth0,192.168.1.12,55555,1234,9999,1000000,552,1000000,0,0,4.944011700,893.201770,999.997634,1000000,999916,594000000,579951280,0,0,0,0,999916,0,1000000,0,1000000,0,0,999749,999749,0,999916,999916,84,0,0,0,84,0,0,0,0,0,0,0,0,0,84,0,0
1781823086,eth0,192.168.1.12,55555,1234,9999,1000000,552,1000000,0,0,4.944000043,893.203876,999.999991,1000000,999897,594000000,579940260,0,0,0,0,999897,0,1000000,0,1000000,0,0,999730,999730,0,999897,999897,103,0,0,0,103,0,0,0,0,0,0,0,0,0,103,0,0
1781823092,eth0,192.168.1.12,55555,1234,9999,1000000,552,1000000,0,0,4.944000038,893.203877,999.999992,1000000,999864,594000000,579921120,0,0,0,0,999864,0,1000000,0,1000000,0,0,999697,999697,0,999864,999864,136,0,0,0,136,0,0,0,0,0,0,0,0,0,136,0,0
1781823098,eth0,192.168.1.12,55555,1234,9999,1000000,626,1000000,0,0,5.536000031,904.624272,999.999994,1000000,999851,668000000,653902554,0,0,0,0,999851,0,1000000,0,1000000,0,0,999692,999692,0,999851,999851,149,0,0,0,149,0,0,0,0,0,0,0,0,0,149,0,0
1781823105,eth0,192.168.1.12,55555,1234,9999,1000000,626,1000000,0,0,5.536000032,904.624272,999.999994,1000000,999754,668000000,653839116,0,0,0,0,999754,0,1000000,0,1000000,0,0,999595,999595,0,999754,999754,246,0,0,0,246,0,0,0,0,0,0,0,0,0,246,0,0
1781823111,eth0,192.168.1.12,55555,1234,9999,1000000,626,1000000,0,0,5.536000051,904.624269,999.999991,1000000,999834,668000000,653891436,0,0,0,0,999834,0,1000000,0,1000000,0,0,999675,999675,0,999834,999834,166,0,0,0,166,0,0,0,0,0,0,0,0,0,166,0,0
1781823118,eth0,192.168.1.12,55555,1234,9999,1000000,626,1000000,0,0,5.536000049,904.624269,999.999991,1000000,999847,668000000,653899938,0,0,0,0,999847,0,1000000,0,1000000,0,0,999688,999688,0,999847,999847,153,0,0,0,153,0,0,0,0,0,0,0,0,0,153,0,0
1781823125,eth0,192.168.1.12,55555,1234,9999,1000000,626,1000000,0,0,5.536000055,904.624268,999.999990,1000000,999813,668000000,653877702,0,0,0,0,999813,0,1000000,0,1000000,0,0,999654,999654,0,999813,999813,187,0,0,0,187,0,0,0,0,0,0,0,0,0,187,0,0
1781823132,eth0,192.168.1.12,55555,1234,9999,1000000,700,1000000,0,0,6.128000047,913.838113,999.999992,1000000,999912,742000000,727935936,0,0,0,0,999912,0,1000000,0,1000000,0,0,999760,999760,0,999912,999912,88,0,0,0,88,0,0,0,0,0,0,0,0,0,88,0,0
