timestamp,fpga_ip,fpga_ctrl_port,fpga_data_port,local_port,payload_size,sent,received,lost,min_ms,avg_ms,max_ms,stddev_ms
1781822770,192.168.1.12,55555,1234,9999,256,1000,1000,0,1.286954000,1.319716687,1.754201000,0.031363749
1781822772,192.168.1.12,55555,1234,9999,256,1000,1000,0,1.281744000,1.307459287,1.384437000,0.007744119
1781822775,192.168.1.12,55555,1234,9999,256,1000,1000,0,1.289560000,1.313181208,1.808132000,0.028585962
1781822777,192.168.1.12,55555,1234,9999,256,1000,1000,0,1.284750000,1.317356899,1.626712000,0.021899081
1781822779,192.168.1.12,55555,1234,9999,256,1000,1000,0,1.288587000,1.321881698,1.573331000,0.019674448
1781822782,192.168.1.12,55555,1234,9999,330,1000,1000,0,1.287665000,1.314190013,1.532835000,0.017089344
1781822784,192.168.1.12,55555,1234,9999,330,1000,1000,0,1.290451000,1.315608846,1.839801000,0.024848341
1781822786,192.168.1.12,55555,1234,9999,330,1000,1000,0,1.287665000,1.323335693,1.745715000,0.029403708
1781822789,192.168.1.12,55555,1234,9999,330,1000,1000,0,1.291683000,1.321669327,1.718814000,0.026442794
1781822791,192.168.1.12,55555,1234,9999,330,1000,1000,0,1.280933000,1.317252395,1.780691000,0.026005422
1781822793,192.168.1.12,55555,1234,9999,404,1000,1000,0,1.289389000,1.313271320,1.575847000,0.014935823
1781822796,192.168.1.12,55555,1234,9999,404,1000,1000,0,1.291694000,1.323759331,1.670473000,0.031576234
1781822798,192.168.1.12,55555,1234,9999,404,1000,1000,0,1.284539000,1.313527028,1.433840000,0.014312552
1781822800,192.168.1.12,55555,1234,9999,404,1000,1000,0,1.279951000,1.327751496,1.627744000,0.024611838
1781822803,192.168.1.12,55555,1234,9999,404,1000,1000,0,1.292776000,1.320805805,1.637161000,0.018312310
1781822805,192.168.1.12,55555,1234,9999,478,1000,1000,0,1.293967000,1.329885305,2.537059000,0.044776108
1781822807,192.168.1.12,55555,1234,9999,478,1000,1000,0,1.299818000,1.327572495,1.496538000,0.016837630
1781822810,192.168.1.12,55555,1234,9999,478,1000,1000,0,1.299488000,1.331078324,1.666787000,0.020220915
1781822812,192.168.1.12,55555,1234,9999,478,1000,1000,0,1.294269000,1.320689507,1.481479000,0.014534512
1781822814,192.168.1.12,55555,1234,9999,478,1000,1000,0,1.296302000,1.315486530,1.396991000,0.008000758
1781822817,192.168.1.12,55555,1234,9999,552,1000,1000,0,1.301632000,1.341997334,1.916275000,0.041644559
1781822819,192.168.1.12,55555,1234,9999,552,1000,1000,0,1.302925000,1.334989992,2.018287000,0.030852996
1781822821,192.168.1.12,55555,1234,9999,552,1000,1000,0,1.294428000,1.334611518,1.567050000,0.026453181
1781822824,192.168.1.12,55555,1234,9999,552,1000,1000,0,1.305389000,1.332985207,1.695100000,0.026325914
1781822826,192.168.1.12,55555,1234,9999,552,1000,1000,0,1.298176000,1.342764719,1.748600000,0.037895354
1781822828,192.168.1.12,55555,1234,9999,626,1000,1000,0,1.310940000,1.353038589,1.856263000,0.035678768
1781822831,192.168.1.12,55555,1234,9999,626,1000,1000,0,1.304497000,1.344033788,1.917087000,0.042236515
1781822833,192.168.1.12,55555,1234,9999,626,1000,1000,0,1.302764000,1.352663810,1.890206000,0.042295584
1781822836,192.168.1.12,55555,1234,9999,626,1000,1000,0,1.307753000,1.351537521,1.681985000,0.035132877
1781822838,192.168.1.12,55555,1234,9999,626,1000,1000,0,1.307834000,1.336037862,1.709537000,0.026887449
1781822840,192.168.1.12,55555,1234,9999,700,1000,1000,0,1.309377000,1.363073921,1.937625000,0.038782450
1781822843,192.168.1.12,55555,1234,9999,700,1000,1000,0,1.315168000,1.362579452,1.935942000,0.034424540
1781822845,192.168.1.12,55555,1234,9999,700,1000,1000,0,1.315518000,1.369456222,1.878064000,0.039677816
1781822847,192.168.1.12,55555,1234,9999,700,1000,1000,0,1.312182000,1.357992812,2.426904000,0.054318391
1781822850,192.168.1.12,55555,1234,9999,700,1000,1000,0,1.312102000,1.362787177,1.820536000,0.036100666
1781822852,192.168.1.12,55555,1234,9999,774,1000,1000,0,1.316179000,1.351434855,1.914172000,0.045937482
1781822855,192.168.1.12,55555,1234,9999,774,1000,1000,0,1.314516000,1.339371876,1.992739000,0.032070230
1781822857,192.168.1.12,55555,1234,9999,774,1000,1000,0,1.313284000,1.343323916,1.805768000,0.024264176
1781822859,192.168.1.12,55555,1234,9999,774,1000,1000,0,1.306702000,1.356727394,1.756686000,0.028323818
1781822862,192.168.1.12,55555,1234,9999,774,1000,1000,0,1.315228000,1.357167295,1.945340000,0.038860431
1781822864,192.168.1.12,55555,1234,9999,848,1000,1000,0,1.319977000,1.353879216,1.758880000,0.029642071
1781822866,192.168.1.12,55555,1234,9999,848,1000,1000,0,1.325216000,1.381483785,1.980646000,0.074758324
1781822869,192.168.1.12,55555,1234,9999,848,1000,1000,0,1.338772000,1.374678559,1.870961000,0.036718784
1781822871,192.168.1.12,55555,1234,9999,848,1000,1000,0,1.321800000,1.378817840,1.806790000,0.038088924
1781822874,192.168.1.12,55555,1234,9999,848,1000,1000,0,1.315348000,1.338963129,1.415826000,0.008831964
1781822876,192.168.1.12,55555,1234,9999,922,1000,1000,0,1.326089000,1.385090372,2.020711000,0.046106898
1781822878,192.168.1.12,55555,1234,9999,922,1000,1000,0,1.336688000,1.376295069,1.889045000,0.028292368
1781822881,192.168.1.12,55555,1234,9999,922,1000,1000,0,1.346216000,1.378657244,1.912289000,0.030436804
1781822883,192.168.1.12,55555,1234,9999,922,1000,1000,0,1.326880000,1.377238213,1.960478000,0.038928279
1781822886,192.168.1.12,55555,1234,9999,922,1000,1000,0,1.328193000,1.387761366,2.058373000,0.060380733
1781822888,192.168.1.12,55555,1234,9999,996,1000,1000,0,1.333222000,1.378766694,1.892841000,0.052637270
1781822890,192.168.1.12,55555,1234,9999,996,1000,1000,0,1.332530000,1.374066118,1.990955000,0.046566118
1781822893,192.168.1.12,55555,1234,9999,996,1000,1000,0,1.327681000,1.377235821,2.008729000,0.069550144
1781822895,192.168.1.12,55555,1234,9999,996,1000,1000,0,1.323413000,1.364767978,1.938708000,0.051348621
1781822897,192.168.1.12,55555,1234,9999,996,1000,1000,0,1.327200000,1.371304546,2.188276000,0.066116117
1781822900,192.168.1.12,55555,1234,9999,1070,1000,1000,0,1.354641000,1.396279022,1.976659000,0.058847229
1781822902,192.168.1.12,55555,1234,9999,1070,1000,1000,0,1.333783000,1.361132705,1.619208000,0.021490740
1781822905,192.168.1.12,55555,1234,9999,1070,1000,1000,0,1.329474000,1.357454835,1.893803000,0.028662667
1781822907,192.168.1.12,55555,1234,9999,1070,1000,1000,0,1.332290000,1.372105754,1.819765000,0.029484764
1781822909,192.168.1.12,55555,1234,9999,1070,1000,1000,0,1.337871000,1.389995407,1.941654000,0.055801735
1781822912,192.168.1.12,55555,1234,9999,1144,1000,1000,0,1.341788000,1.421965756,2.091935000,0.098051588
1781822914,192.168.1.12,55555,1234,9999,1144,1000,1000,0,1.331468000,1.364408210,1.925804000,0.046130307
1781822917,192.168.1.12,55555,1234,9999,1144,1000,1000,0,1.334113000,1.388508018,1.983993000,0.064881829
1781822919,192.168.1.12,55555,1234,9999,1144,1000,1000,0,1.340175000,1.379762764,1.945361000,0.049374019
1781822921,192.168.1.12,55555,1234,9999,1144,1000,1000,0,1.341227000,1.416485881,1.987620000,0.086204504
1781822924,192.168.1.12,55555,1234,9999,1218,1000,1000,0,1.341126000,1.379638565,1.720057000,0.024973616
1781822926,192.168.1.12,55555,1234,9999,1218,1000,1000,0,1.345234000,1.421093521,2.226638000,0.108880191
1781822929,192.168.1.12,55555,1234,9999,1218,1000,1000,0,1.345535000,1.389724086,1.978993000,0.055215103
1781822931,192.168.1.12,55555,1234,9999,1218,1000,1000,0,1.346006000,1.395533421,1.988772000,0.056751815
1781822934,192.168.1.12,55555,1234,9999,1218,1000,1000,0,1.342569000,1.409977023,2.057551000,0.114146728
1781822936,192.168.1.12,55555,1234,9999,1292,1000,1000,0,1.347158000,1.399838594,2.016204000,0.069286934
1781822938,192.168.1.12,55555,1234,9999,1292,1000,1000,0,1.345525000,1.419681786,2.033806000,0.093977836
1781822941,192.168.1.12,55555,1234,9999,1292,1000,1000,0,1.350695000,1.443587475,2.109098000,0.118061114
1781822943,192.168.1.12,55555,1234,9999,1292,1000,1000,0,1.337510000,1.396905015,2.028507000,0.085975213
1781822946,192.168.1.12,55555,1234,9999,1292,1000,1000,0,1.345455000,1.388897006,1.903532000,0.061233536
1781822948,192.168.1.12,55555,1234,9999,1366,1000,1000,0,1.357878000,1.429554805,1.999583000,0.088366075
1781822951,192.168.1.12,55555,1234,9999,1366,1000,1000,0,1.351827000,1.416356415,2.039447000,0.080311751
1781822953,192.168.1.12,55555,1234,9999,1366,1000,1000,0,1.351326000,1.393554501,1.968544000,0.065083012
1781822955,192.168.1.12,55555,1234,9999,1366,1000,1000,0,1.349523000,1.424922527,2.031853000,0.092019215
1781822958,192.168.1.12,55555,1234,9999,1366,1000,1000,0,1.347889000,1.393907795,1.964116000,0.067644622
1781822960,192.168.1.12,55555,1234,9999,1440,1000,1000,0,1.356986000,1.416112297,2.045118000,0.066801335
1781822963,192.168.1.12,55555,1234,9999,1440,1000,1000,0,1.358700000,1.421585794,2.052953000,0.085995839
1781822965,192.168.1.12,55555,1234,9999,1440,1000,1000,0,1.358570000,1.392189713,1.918941000,0.053323794
1781822967,192.168.1.12,55555,1234,9999,1440,1000,1000,0,1.354682000,1.389258275,1.902090000,0.032035025
1781822970,192.168.1.12,55555,1234,9999,1440,1000,1000,0,1.351316000,1.389126404,3.286899000,0.086633446
