direction,payload_size,runs,goodput_mbps_mean,goodput_mbps_std,pps_mean,pps_std,lost_pct_mean,lost_pct_std,lost_packets_mean,lost_packets_std,theoretical_goodput_mbps,theoretical_pps
corundum-to-nic,256,1,4103.167824780,0.000000000,3817845.165024648,0.000000000,47.522751855,0.000000000,10889447.000000000,0.000000000,7950.310559006,3881987.577639752
corundum-to-nic,320,1,4709.041667123,0.000000000,3139248.433834459,0.000000000,41.404146885,0.000000000,8069231.000000000,0.000000000,8290.155440415,3238341.968911917
corundum-to-nic,384,1,5499.930397642,0.000000000,2777876.869466918,0.000000000,35.549989778,0.000000000,5926371.000000000,0.000000000,8533.333333333,2777777.777777778
corundum-to-nic,448,1,5140.636121873,0.000000000,2361878.987515660,0.000000000,39.271686540,0.000000000,5752821.000000000,0.000000000,8715.953307393,2431906.614785992
corundum-to-nic,512,1,7266.278946494,0.000000000,2100996.906563448,0.000000000,15.564183941,0.000000000,2028232.000000000,0.000000000,8858.131487889,2162629.757785467
corundum-to-nic,576,1,8472.452763173,0.000000000,1950432.946751116,0.000000000,5.731694479,0.000000000,670788.000000000,0.000000000,8971.962616822,1947040.498442368
corundum-to-nic,640,1,8791.098535345,0.000000000,1770524.009570930,0.000000000,3.022405228,0.000000000,321088.000000000,0.000000000,9065.155807365,1770538.243626062
corundum-to-nic,704,1,8760.058249046,0.000000000,1627385.290652785,0.000000000,4.422875227,0.000000000,431905.000000000,0.000000000,9142.857142857,1623376.623376623
corundum-to-nic,768,1,8971.936245475,0.000000000,1496267.120108621,0.000000000,2.405388584,0.000000000,215958.000000000,0.000000000,9208.633093525,1498800.959232614
corundum-to-nic,832,1,9043.284657419,0.000000000,1388637.468495604,0.000000000,2.158295744,0.000000000,179836.000000000,0.000000000,9265.033407572,1391982.182628062
corundum-to-nic,896,1,9105.640667162,0.000000000,1295286.170764336,0.000000000,1.927604717,0.000000000,149815.000000000,0.000000000,9313.929313929,1299376.299376299
corundum-to-nic,960,1,9160.229069692,0.000000000,1213655.218848485,0.000000000,1.723476191,0.000000000,125508.000000000,0.000000000,9356.725146199,1218323.586744639
corundum-to-nic,1024,1,9208.559669004,0.000000000,1141625.827164494,0.000000000,1.535885951,0.000000000,105210.000000000,0.000000000,9394.495412844,1146788.990825688
corundum-to-nic,1088,1,9251.715760916,0.000000000,1077669.059918741,0.000000000,1.367967012,0.000000000,88458.000000000,0.000000000,9428.076256499,1083188.908145581
corundum-to-nic,1152,1,9290.250887953,0.000000000,1020528.238493947,0.000000000,1.222063344,0.000000000,74833.000000000,0.000000000,9458.128078818,1026272.577996716
corundum-to-nic,1216,1,9325.182751149,0.000000000,968858.944030996,0.000000000,1.059696792,0.000000000,61604.000000000,0.000000000,9485.179407176,975039.001560062
