timestamp,direction,payload_size,repeat,sent,received,lost,lost_pct,min_ms,avg_ms,max_ms,stddev_ms,returncode
1782443190,nic-to-corundum,256,1,1000.0,1000.0,0.0,0.0,0.025,0.045,0.075,0.004,0
1782443198,corundum-to-nic,256,1,1000.0,1000.0,0.0,0.0,0.031,0.048,0.057,0.002,0
1782443206,nic-to-corundum,320,1,1000.0,1000.0,0.0,0.0,0.025,0.051,0.068,0.007,0
1782443215,corundum-to-nic,320,1,1000.0,1000.0,0.0,0.0,0.027,0.054,0.079,0.004,0
1782443223,nic-to-corundum,384,1,1000.0,1000.0,0.0,0.0,0.033,0.059,0.082,0.006,0
1782443232,corundum-to-nic,384,1,1000.0,1000.0,0.0,0.0,0.032,0.061,0.093,0.003,0
1782443240,nic-to-corundum,448,1,1000.0,1000.0,0.0,0.0,0.04,0.062,0.072,0.005,0
1782443249,corundum-to-nic,448,1,1000.0,1000.0,0.0,0.0,0.026,0.061,0.077,0.003,0
1782443257,nic-to-corundum,512,1,1000.0,1000.0,0.0,0.0,0.041,0.063,0.078,0.003,0
1782443266,corundum-to-nic,512,1,1000.0,1000.0,0.0,0.0,0.03,0.06,0.068,0.004,0
1782443274,nic-to-corundum,576,1,1000.0,1000.0,0.0,0.0,0.031,0.062,0.087,0.004,0
1782443283,corundum-to-nic,576,1,1000.0,1000.0,0.0,0.0,0.046,0.062,0.078,0.001,0
1782443291,nic-to-corundum,640,1,1000.0,1000.0,0.0,0.0,0.034,0.063,0.105,0.005,0
1782443300,corundum-to-nic,640,1,1000.0,1000.0,0.0,0.0,0.042,0.062,0.076,0.002,0
1782443308,nic-to-corundum,704,1,1000.0,1000.0,0.0,0.0,0.033,0.064,0.101,0.005,0
1782443316,corundum-to-nic,704,1,1000.0,1000.0,0.0,0.0,0.034,0.062,0.072,0.002,0
1782443325,nic-to-corundum,768,1,1000.0,1000.0,0.0,0.0,0.039,0.065,0.255,0.01,0
1782443333,corundum-to-nic,768,1,1000.0,1000.0,0.0,0.0,0.047,0.062,0.076,0.002,0
1782443342,nic-to-corundum,832,1,1000.0,1000.0,0.0,0.0,0.043,0.062,0.08,0.005,0
1782443350,corundum-to-nic,832,1,1000.0,1000.0,0.0,0.0,0.039,0.062,0.073,0.002,0
1782443359,nic-to-corundum,896,1,1000.0,1000.0,0.0,0.0,0.05,0.065,0.077,0.003,0
1782443367,corundum-to-nic,896,1,1000.0,1000.0,0.0,0.0,0.028,0.063,0.077,0.002,0
1782443375,nic-to-corundum,960,1,1000.0,1000.0,0.0,0.0,0.037,0.065,0.098,0.004,0
1782443384,corundum-to-nic,960,1,1000.0,1000.0,0.0,0.0,0.035,0.063,0.071,0.002,0
1782443392,nic-to-corundum,1024,1,1000.0,1000.0,0.0,0.0,0.031,0.064,0.085,0.004,0
1782443401,corundum-to-nic,1024,1,1000.0,1000.0,0.0,0.0,0.032,0.063,0.075,0.002,0
1782443409,nic-to-corundum,1088,1,1000.0,1000.0,0.0,0.0,0.034,0.065,0.096,0.004,0
1782443417,corundum-to-nic,1088,1,1000.0,1000.0,0.0,0.0,0.042,0.063,0.073,0.002,0
1782443426,nic-to-corundum,1152,1,1000.0,1000.0,0.0,0.0,0.031,0.066,0.098,0.005,0
1782443434,corundum-to-nic,1152,1,1000.0,1000.0,0.0,0.0,0.04,0.063,0.073,0.002,0
1782443443,nic-to-corundum,1216,1,1000.0,1000.0,0.0,0.0,0.034,0.065,0.113,0.006,0
1782443451,corundum-to-nic,1216,1,1000.0,1000.0,0.0,0.0,0.032,0.063,0.07,0.002,0
1782443459,nic-to-corundum,1280,1,1000.0,1000.0,0.0,0.0,0.047,0.059,0.106,0.007,0
1782443468,corundum-to-nic,1280,1,1000.0,1000.0,0.0,0.0,0.032,0.061,0.067,0.002,0
1782443476,nic-to-corundum,1344,1,1000.0,1000.0,0.0,0.0,0.044,0.064,0.125,0.008,0
1782443485,corundum-to-nic,1344,1,1000.0,1000.0,0.0,0.0,0.032,0.059,0.08,0.003,0
1782443493,nic-to-corundum,1408,1,1000.0,1000.0,0.0,0.0,0.034,0.062,0.111,0.008,0
1782443501,corundum-to-nic,1408,1,1000.0,1000.0,0.0,0.0,0.032,0.061,0.08,0.002,0
1782443510,nic-to-corundum,1472,1,1000.0,1000.0,0.0,0.0,0.043,0.062,0.105,0.004,0
1782443518,corundum-to-nic,1472,1,1000.0,1000.0,0.0,0.0,0.041,0.059,0.071,0.004,0
