timestamp,direction,protocol,repeat,source_interface,destination_interface,duration_s,omit_s,streams,udp_bandwidth,socket_buffer,pacing_timer_us,payload_size,metrics_source,throughput_bps,elapsed_s,lost_percent,jitter_ms,packets,lost_packets,retransmits,cpu_host_percent,cpu_remote_percent,returncode
1782443198,nic-to-corundum,udp,1,nic0,corundum0,6,1,5,7950310559,,100,256,server_json,4249129645.5116735,6.000254,40.73025131472384,0.002830252100852317,21004221.0,8555072.0,0.0,318.1905359974881,0.0,0
1782443206,corundum-to-nic,udp,1,corundum0,nic0,6,1,5,7950310559,,100,256,server_json,4103167824.7796807,6.001861,47.52275185457247,0.002683892227844941,22914176.0,10889447.0,0.0,396.81505111039826,0.0,0
1782443215,nic-to-corundum,udp,1,nic0,corundum0,6,1,5,8290155440,,100,320,server_json,5587528923.830677,6.000329,31.444603932271516,0.002819485005034588,19103513.0,6007024.0,0.0,356.70818828147657,0.0,0
1782443223,corundum-to-nic,udp,1,corundum0,nic0,6,1,5,8290155440,,100,320,server_json,4709041667.123055,6.208156,41.40414688451052,0.0011349222304302478,19488944.0,8069231.0,0.0,361.0426874947976,0.0,0
1782443232,nic-to-corundum,udp,1,nic0,corundum0,6,1,5,8533333333,,100,384,server_json,7262027777.277827,6.000588,14.2637844547149,0.00224884630527375,16544978.0,2359940.0,0.0,428.4436563244487,0.0,0
1782443240,corundum-to-nic,udp,1,corundum0,nic0,6,1,5,8533333333,,100,384,server_json,5499930397.642062,6.001176,35.54998977836815,0.00680634774628109,16670528.0,5926371.0,0.0,352.828557973837,0.0,0
1782443249,nic-to-corundum,udp,1,nic0,corundum0,6,1,5,8715953307,,100,448,server_json,7343128559.63874,6.000328,16.088129382235127,0.00353756180091854,14650914.0,2357058.0,0.0,404.8404503710595,0.0,0
1782443257,corundum-to-nic,udp,1,corundum0,nic0,6,1,5,8715953307,,100,448,server_json,5140636121.873473,6.20217,39.2716865403421,0.001434403261510251,14648775.0,5752821.0,0.0,283.97292048899516,0.0,0
1782443266,nic-to-corundum,udp,1,nic0,corundum0,6,1,5,8858131488,,100,512,server_json,8467628424.254312,6.000467,4.52768413761256,0.004925586937316603,12993000.0,588282.0,0.0,387.12040752511854,0.0,0
1782443274,corundum-to-nic,udp,1,corundum0,nic0,6,1,5,8858131488,,100,512,server_json,7266278946.49356,6.202487,15.564183941471857,0.0014514612890015835,13031406.0,2028232.0,0.0,347.04862861070035,0.0,0
1782443283,nic-to-corundum,udp,1,nic0,corundum0,6,1,5,8971962617,,100,576,server_json,8971892963.811014,6.000251,0.0,0.0010978138526632813,11682641.0,0.0,0.0,295.39770381597384,0.0,0
1782443291,corundum-to-nic,udp,1,corundum0,nic0,6,1,5,8971962617,,100,576,server_json,8472452763.172894,6.000276,5.731694479154989,0.004343265030821045,11703136.0,670788.0,0.0,346.8199291951003,0.0,0
1782443300,nic-to-corundum,udp,1,nic0,corundum0,6,1,5,9065155807,,100,640,server_json,9064006590.151537,6.000469,0.0,0.0028748807793321125,10622713.0,0.0,0.0,318.68801427554564,0.0,0
1782443308,corundum-to-nic,udp,1,corundum0,nic0,6,1,5,9065155807,,100,640,server_json,8791098535.34509,6.000253,3.022405227911614,0.003136166163453967,10623592.0,321088.0,0.0,284.9752481400035,0.0,0
1782443316,nic-to-corundum,udp,1,nic0,corundum0,6,1,5,9142857143,,100,704,server_json,9142217230.97363,6.000369,0.0,0.004477252099649942,9740177.0,0.0,0.0,324.4976864205629,0.0,0
1782443325,corundum-to-nic,udp,1,corundum0,nic0,6,1,5,9142857143,,100,704,server_json,8760058249.045633,6.000579,4.422875226799016,0.004593940527929755,9765254.0,431905.0,0.0,304.85129499521827,0.0,0
1782443333,nic-to-corundum,udp,1,nic0,corundum0,6,1,5,9208633094,,100,768,server_json,9208129136.421844,6.000476,0.0,0.0036335808774241975,8993027.0,0.0,0.0,281.8926206037993,0.0,0
1782443342,corundum-to-nic,udp,1,corundum0,nic0,6,1,5,9208633094,,100,768,server_json,8971936245.47462,6.000327,2.405388583676799,0.00457777391280145,8978092.0,215958.0,0.0,286.6296733310858,0.0,0
1782443350,nic-to-corundum,udp,1,nic0,corundum0,6,1,5,9265033408,,100,832,server_json,9262575187.588995,6.000352,0.0,0.004439419444869368,8350167.0,0.0,0.0,309.74621147082325,0.0,0
1782443359,corundum-to-nic,udp,1,corundum0,nic0,6,1,5,9265033408,,100,832,server_json,9043284657.419323,6.000353,2.158295743739885,0.007436428513825054,8332315.0,179836.0,0.0,263.138475506922,0.0,0
1782443367,nic-to-corundum,udp,1,nic0,corundum0,6,1,5,9313929314,,100,896,server_json,9313613631.405617,6.000379,0.0,0.004120472831525906,7796486.0,0.0,0.0,246.86724421313127,0.0,0
1782443375,corundum-to-nic,udp,1,corundum0,nic0,6,1,5,9313929314,,100,896,server_json,9105640667.16209,6.000281,1.9276047174495479,0.0068151634886869875,7772081.0,149815.0,0.0,248.41174267325724,0.0,0
1782443384,nic-to-corundum,udp,1,nic0,corundum0,6,1,5,9356725146,,100,960,server_json,9356306227.78262,6.00037,0.0,0.004420250831404734,7310065.0,0.0,0.0,220.40582200268582,0.0,0
1782443392,corundum-to-nic,udp,1,corundum0,nic0,6,1,5,9356725146,,100,960,server_json,9160229069.691864,6.00027,1.7234761905611982,0.006613562664098556,7282259.0,125508.0,0.0,232.23067630072586,0.0,0
1782443401,nic-to-corundum,udp,1,nic0,corundum0,6,1,5,9394495413,,100,1024,server_json,9391642188.47181,6.000388,0.0,0.007883717620994895,6879089.0,0.0,0.0,235.14680894374268,0.0,0
1782443409,corundum-to-nic,udp,1,corundum0,nic0,6,1,5,9394495413,,100,1024,server_json,9208559669.00421,6.000318,1.5358859511617171,0.005729397283439823,6850118.0,105210.0,0.0,219.29479841945115,0.0,0
1782443417,nic-to-corundum,udp,1,nic0,corundum0,6,1,5,9428076256,,100,1088,server_json,9428116804.06688,6.000476,0.0,0.00617581654706686,6499677.0,0.0,0.0,248.2510200329719,0.0,0
1782443426,corundum-to-nic,udp,1,corundum0,nic0,6,1,5,9428076256,,100,1088,server_json,9251715760.91567,6.000343,1.367967012166305,0.008623867156041826,6466384.0,88458.0,0.0,212.82702345887944,0.0,0
1782443434,nic-to-corundum,udp,1,nic0,corundum0,6,1,5,9458128079,,100,1152,server_json,9457824530.317795,6.000387,0.0,0.008615127277183823,6157835.0,0.0,0.0,227.0789690174702,0.0,0
1782443443,corundum-to-nic,udp,1,corundum0,nic0,6,1,5,9458128079,,100,1152,server_json,9290250887.95264,6.00032,1.222063344207296,0.00624180598549055,6123496.0,74833.0,0.0,202.5704707420427,0.0,0
1782443451,nic-to-corundum,udp,1,nic0,corundum0,6,1,5,9485179407,,100,1216,server_json,9481875165.07134,6.000436,0.0,0.00928152940976502,5848621.0,0.0,0.0,218.1790222656479,0.0,0
1782443459,corundum-to-nic,udp,1,corundum0,nic0,6,1,5,9485179407,,100,1216,server_json,9325182751.14854,6.000214,1.0596967915806363,0.0063873506899225045,5813361.0,61604.0,0.0,192.72285704775865,0.0,0
1782443468,nic-to-corundum,udp,1,nic0,corundum0,6,1,5,9509658247,,100,1280,server_json,9509010133.46577,6.000415,0.0,0.00974128953027223,5572071.0,0.0,0.0,215.96417145123934,0.0,0
1782443476,corundum-to-nic,udp,1,corundum0,nic0,6,1,5,9509658247,,100,1280,server_json,9356587815.98077,6.000286,0.9219942616609594,0.008662344689767546,5533657.0,51020.0,0.0,186.85743761867295,0.0,0
1782443485,nic-to-corundum,udp,1,nic0,corundum0,6,1,5,9531914894,,100,1344,server_json,9531319400.91559,6.00049,0.0,0.008689472610504817,5319251.0,0.0,0.0,204.5712019760812,0.0,0
1782443493,corundum-to-nic,udp,1,corundum0,nic0,6,1,5,9531914894,,100,1344,server_json,9385301111.932,6.000277,0.792887875312415,0.015178833849376096,5279435.0,41860.0,0.0,166.5124407582092,0.0,0
1782443501,nic-to-corundum,udp,1,nic0,corundum0,6,1,5,9552238806,,100,1408,server_json,9552159950.10975,6.000371,0.0,0.009642308518686636,5088469.0,0.0,0.0,191.68010515950988,0.0,0
1782443510,corundum-to-nic,udp,1,corundum0,nic0,6,1,5,9552238806,,100,1408,server_json,9411659531.78896,6.000243,1.470421764600451,0.006437107240638025,5088336.0,74820.0,0.0,143.52016223325572,0.0,0
1782443518,nic-to-corundum,udp,1,nic0,corundum0,6,1,5,9570871261,,100,1472,server_json,9570835197.30998,6.000254,0.0,0.005290553117327774,4876651.0,0.0,0.0,174.3131964085493,0.0,0
1782443527,corundum-to-nic,udp,1,corundum0,nic0,6,1,5,9570871261,,100,1472,server_json,9435776397.95443,6.000285,0.5535902178928946,0.009051292911418356,4834623.0,26764.0,0.0,164.2953832369853,0.0,0
