timestamp,fpga_ip,fpga_ctrl_port,fpga_data_port,local_port,packet_count,payload_size,sent_packets,send_errors,drained_packets,elapsed_s,packets_per_second,payload_mbps,estimated_wire_mbps
1782428252,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600028,388198.716,795.030969,999.999891
1782428253,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600022,388198.725,795.030988,999.999915
1782428254,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600029,388198.714,795.030966,999.999887
1782428256,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600035,388198.705,795.030948,999.999864
1782428257,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600022,388198.725,795.030988,999.999915
1782428258,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600030,388198.713,795.030963,999.999884
1782428260,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600037,388198.702,795.030942,999.999856
1782428261,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600028,388198.716,795.030969,999.999891
1782428262,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600020,388198.728,795.030994,999.999922
1782428263,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600029,388198.714,795.030966,999.999887
1782428265,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800034,323834.161,829.015453,999.999890
1782428266,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800030,323834.165,829.015464,999.999903
1782428268,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800033,323834.162,829.015455,999.999893
1782428269,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800035,323834.160,829.015450,999.999887
1782428270,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800032,323834.163,829.015458,999.999896
1782428272,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800046,323834.149,829.015421,999.999851
1782428273,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800024,323834.172,829.015480,999.999922
1782428274,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800031,323834.164,829.015461,999.999900
1782428276,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800034,323834.161,829.015453,999.999890
1782428277,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800038,323834.157,829.015442,999.999877
1782428279,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000036,277777.750,853.333248,999.999900
1782428280,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000029,277777.755,853.333265,999.999919
1782428281,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000035,277777.751,853.333250,999.999903
1782428283,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000048,277777.741,853.333220,999.999867
1782428284,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000037,277777.749,853.333246,999.999897
1782428286,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000033,277777.752,853.333255,999.999908
1782428287,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000036,277777.750,853.333248,999.999900
1782428288,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000040,277777.747,853.333239,999.999889
1782428290,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000028,277777.756,853.333267,999.999922
1782428291,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000025,277777.758,853.333274,999.999931
1782428293,192.168.1.12,55555,1234,9999,100000,448,100000,0,0,0.411200039,243190.638,871.595248,999.999905
1782428294,192.168.1.12,55555,1234,9999,100000,448,100000,0,0,0.411200034,243190.641,871.595259,999.999917
1782428296,192.168.1.12,55555,1234,9999,100000,448,100000,0,0,0.411200020,243190.650,871.595288,999.999951
1782428297,192.168.1.12,55555,1234,9999,100000,448,100000,0,0,0.411200022,243190.648,871.595284,999.999946
1782428299,192.168.1.12,55555,1234,9999,100000,448,100000,0,0,0.411200038,243190.639,871.595250,999.999908
1782428300,192.168.1.12,55555,1234,9999,100000,448,100000,0,0,0.411200035,243190.641,871.595257,999.999915
1782428302,192.168.1.12,55555,1234,9999,100000,448,100000,0,0,0.411200048,243190.633,871.595229,999.999883
1782428303,192.168.1.12,55555,1234,9999,100000,448,100000,0,0,0.411200038,243190.639,871.595250,999.999908
1782428304,192.168.1.12,55555,1234,9999,100000,448,100000,0,0,0.411200035,243190.641,871.595257,999.999915
1782428306,192.168.1.12,55555,1234,9999,100000,448,100000,0,0,0.411200028,243190.645,871.595271,999.999932
1782428307,192.168.1.12,55555,1234,9999,100000,512,100000,0,0,0.462400020,216262.966,885.813110,999.999957
1782428309,192.168.1.12,55555,1234,9999,100000,512,100000,0,0,0.462400027,216262.963,885.813097,999.999942
1782428311,192.168.1.12,55555,1234,9999,100000,512,100000,0,0,0.462400032,216262.961,885.813087,999.999931
1782428312,192.168.1.12,55555,1234,9999,100000,512,100000,0,0,0.462400045,216262.955,885.813063,999.999903
