timestamp,iface,fpga_ip,fpga_ctrl_port,fpga_data_port,local_port,requested_packets,payload_size,sent_packets,send_errors,drained_packets,elapsed_s,payload_mbps,estimated_wire_mbps,iface_tx_packets_delta,iface_rx_packets_delta,iface_tx_bytes_delta,iface_rx_bytes_delta,iface_tx_errors_delta,iface_rx_errors_delta,iface_tx_dropped_delta,iface_rx_dropped_delta,ip_in_receives_delta,ip_in_discards_delta,ip_out_requests_delta,ip_out_discards_delta,udp_out_delta,udp_in_delta,udp_no_ports_delta,udp_in_errors_delta,udp_rcvbuf_errors_delta,udp_sndbuf_errors_delta,fpga_rx_good_delta,fpga_tx_good_delta,fpga_rx_bad_delta,fpga_tx_bad_delta,fpga_rx_overflow_delta,fpga_tx_overflow_delta,fpga_bad_fcs_delta,fpga_ip_rx_header_error_delta,fpga_ip_rx_payload_error_delta,fpga_ip_invalid_header_delta,fpga_ip_invalid_checksum_delta,fpga_ip_tx_payload_error_delta,fpga_ip_tx_arp_failed_delta,fpga_udp_rx_header_error_delta,fpga_udp_rx_payload_error_delta,fpga_udp_tx_payload_error_delta,host_tx_to_fpga_rx_gap,fpga_rx_to_tx_gap,fpga_tx_to_host_rx_gap
1782428252,corundum0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600028,795.030969,999.999891,100000,100000,29800000,29800000,0,0,0,0,100000,0,100000,0,100000,0,0,58412,58412,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782428253,corundum0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600022,795.030988,999.999915,100000,99999,29800000,29799702,0,0,0,0,99999,0,100000,0,100000,0,0,58411,58411,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782428254,corundum0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600029,795.030966,999.999887,100000,99999,29800000,29799702,0,0,0,0,99999,0,100000,0,100000,0,0,58411,58411,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782428256,corundum0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600035,795.030948,999.999864,100000,99999,29800000,29799702,0,0,0,0,99999,0,100000,0,100000,0,0,58411,58411,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782428257,corundum0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600022,795.030988,999.999915,100000,99999,29800000,29799702,0,0,0,0,99999,0,100000,0,100000,0,0,58411,58411,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782428258,corundum0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600030,795.030963,999.999884,100000,99999,29800000,29799702,0,0,0,0,99999,0,100000,0,100000,0,0,58411,58411,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782428260,corundum0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600037,795.030942,999.999856,100000,99997,29800000,29799106,0,0,0,0,99997,0,100000,0,100000,0,0,58409,58409,0,99997,99997,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
1782428261,corundum0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600028,795.030969,999.999891,100000,99997,29800000,29799106,0,0,0,0,99997,0,100000,0,100000,0,0,58409,58409,0,99997,99997,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
1782428262,corundum0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600020,795.030994,999.999922,100000,100000,29800000,29800000,0,0,0,0,100000,0,100000,0,100000,0,0,58412,58412,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782428263,corundum0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.257600029,795.030966,999.999887,100000,100000,29800000,29800000,0,0,0,0,100000,0,100000,0,100000,0,0,58412,58412,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782428265,corundum0,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800034,829.015453,999.999890,100000,100000,36200000,36200000,0,0,0,0,100000,0,100000,0,100000,0,0,86726,86726,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782428266,corundum0,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800030,829.015464,999.999903,100000,100000,36200000,36200000,0,0,0,0,100000,0,100000,0,100000,0,0,86726,86726,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782428268,corundum0,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800033,829.015455,999.999893,100000,99999,36200000,36199638,0,0,0,0,99999,0,100000,0,100000,0,0,86725,86725,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782428269,corundum0,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800035,829.015450,999.999887,100000,100000,36200000,36200000,0,0,0,0,100000,0,100000,0,100000,0,0,86726,86726,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782428270,corundum0,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800032,829.015458,999.999896,100000,100000,36200000,36200000,0,0,0,0,100000,0,100000,0,100000,0,0,86726,86726,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782428272,corundum0,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800046,829.015421,999.999851,100000,100000,36200000,36200000,0,0,0,0,100000,0,100000,0,100000,0,0,86726,86726,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782428273,corundum0,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800024,829.015480,999.999922,100000,100000,36200000,36200000,0,0,0,0,100000,0,100000,0,100000,0,0,86726,86726,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782428274,corundum0,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800031,829.015461,999.999900,100000,100000,36200000,36200000,0,0,0,0,100000,0,100000,0,100000,0,0,86726,86726,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782428276,corundum0,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800034,829.015453,999.999890,100000,99999,36200000,36199638,0,0,0,0,99999,0,100000,0,100000,0,0,86725,86725,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782428277,corundum0,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.308800038,829.015442,999.999877,100000,99997,36200000,36198914,0,0,0,0,99997,0,100000,0,100000,0,0,86723,86723,0,99997,99997,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
1782428279,corundum0,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000036,853.333248,999.999900,100000,100000,42600000,42600000,0,0,0,0,100000,0,100000,0,100000,0,0,86726,86726,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782428280,corundum0,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000029,853.333265,999.999919,100000,100000,42600000,42600000,0,0,0,0,100000,0,100000,0,100000,0,0,86726,86726,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782428281,corundum0,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000035,853.333250,999.999903,100000,100000,42600000,42600000,0,0,0,0,100000,0,100000,0,100000,0,0,86726,86726,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782428283,corundum0,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000048,853.333220,999.999867,100000,99992,42600000,42596592,0,0,0,0,99992,0,100000,0,100000,0,0,86718,86718,0,99992,99992,8,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0
1782428284,corundum0,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000037,853.333246,999.999897,100000,100000,42600000,42600000,0,0,0,0,100000,0,100000,0,100000,0,0,86726,86726,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782428286,corundum0,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000033,853.333255,999.999908,100000,100000,42600000,42600000,0,0,0,0,100000,0,100000,0,100000,0,0,86726,86726,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782428287,corundum0,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000036,853.333248,999.999900,100000,100000,42600000,42600000,0,0,0,0,100000,0,100000,0,100000,0,0,86726,86726,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782428288,corundum0,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000040,853.333239,999.999889,100000,100000,42600000,42600000,0,0,0,0,100000,0,100000,0,100000,0,0,86726,86726,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
