timestamp,fpga_ip,fpga_ctrl_port,fpga_data_port,local_port,payload_size,sent,received,lost,min_ms,avg_ms,max_ms,stddev_ms
1782428038,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.025710000,0.035211630,0.047601000,0.001655511
1782428039,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.025371000,0.035378982,0.050430000,0.001671864
1782428040,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.025830000,0.035151656,0.056280000,0.002164280
1782428041,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.026040000,0.035082494,0.058810000,0.001860848
1782428043,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.025790000,0.035608013,0.058790000,0.001750718
1782428044,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.025970000,0.035315310,0.076931000,0.002188696
1782428045,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.026090000,0.035208369,0.066440000,0.002281673
1782428046,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.025660000,0.035573850,0.050920000,0.001628964
1782428047,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.026140000,0.035227382,0.054260000,0.001608940
1782428048,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.025930000,0.035651035,0.052920000,0.001600883
1782428049,192.168.1.12,55555,1234,9999,320,1000,1000,0,0.028500000,0.038143822,0.062500000,0.001878123
1782428050,192.168.1.12,55555,1234,9999,320,1000,1000,0,0.028560000,0.037971622,0.057650000,0.001617234
1782428051,192.168.1.12,55555,1234,9999,320,1000,1000,0,0.028230000,0.037922480,0.051390000,0.001770696
1782428052,192.168.1.12,55555,1234,9999,320,1000,1000,0,0.029010000,0.038177705,0.054880000,0.001651295
1782428053,192.168.1.12,55555,1234,9999,320,1000,1000,0,0.029000000,0.038144277,0.071970000,0.001791722
1782428054,192.168.1.12,55555,1234,9999,320,1000,1000,0,0.029740000,0.038246094,0.099140000,0.002564436
1782428055,192.168.1.12,55555,1234,9999,320,1000,1000,0,0.028490000,0.038061456,0.055990000,0.001629389
1782428056,192.168.1.12,55555,1234,9999,320,1000,1000,0,0.028570000,0.038160327,0.144220000,0.003762177
1782428057,192.168.1.12,55555,1234,9999,320,1000,1000,0,0.028870000,0.038113305,0.046700000,0.001381889
1782428058,192.168.1.12,55555,1234,9999,320,1000,1000,0,0.028300000,0.038099585,0.051160000,0.001458091
1782428059,192.168.1.12,55555,1234,9999,384,1000,1000,0,0.031440000,0.040588148,0.058441000,0.001761682
1782428060,192.168.1.12,55555,1234,9999,384,1000,1000,0,0.031011000,0.040632430,0.059010000,0.001676161
1782428061,192.168.1.12,55555,1234,9999,384,1000,1000,0,0.031100000,0.040650240,0.057860000,0.001647961
1782428062,192.168.1.12,55555,1234,9999,384,1000,1000,0,0.034311000,0.040664461,0.070350000,0.001708441
1782428063,192.168.1.12,55555,1234,9999,384,1000,1000,0,0.032150000,0.040672086,0.058980000,0.001520345
1782428064,192.168.1.12,55555,1234,9999,384,1000,1000,0,0.031070000,0.040639169,0.059651000,0.001794965
1782428065,192.168.1.12,55555,1234,9999,384,1000,1000,0,0.031700000,0.040774246,0.066860000,0.001958743
1782428066,192.168.1.12,55555,1234,9999,384,1000,1000,0,0.031400000,0.040730633,0.086931000,0.002321508
1782428068,192.168.1.12,55555,1234,9999,384,1000,1000,0,0.031550000,0.040776567,0.131591000,0.003337499
1782428069,192.168.1.12,55555,1234,9999,384,1000,1000,0,0.031510000,0.040644847,0.059371000,0.001634205
1782428070,192.168.1.12,55555,1234,9999,448,1000,1000,0,0.034020000,0.043546763,0.048620000,0.001148869
1782428071,192.168.1.12,55555,1234,9999,448,1000,1000,0,0.034310000,0.043594361,0.071150000,0.001780829
1782428072,192.168.1.12,55555,1234,9999,448,1000,1000,0,0.033920000,0.043467031,0.053690000,0.001558425
1782428073,192.168.1.12,55555,1234,9999,448,1000,1000,0,0.034620000,0.043532013,0.073871000,0.001879617
1782428074,192.168.1.12,55555,1234,9999,448,1000,1000,0,0.035251000,0.043687140,0.074591000,0.002061000
1782428075,192.168.1.12,55555,1234,9999,448,1000,1000,0,0.037750000,0.043729835,0.081910000,0.002470064
1782428076,192.168.1.12,55555,1234,9999,448,1000,1000,0,0.037020000,0.043606804,0.070741000,0.001719479
1782428077,192.168.1.12,55555,1234,9999,448,1000,1000,0,0.034920000,0.043516953,0.073080000,0.002141842
1782428078,192.168.1.12,55555,1234,9999,448,1000,1000,0,0.037281000,0.043673949,0.079361000,0.002120089
1782428079,192.168.1.12,55555,1234,9999,448,1000,1000,0,0.037600000,0.043619785,0.068220000,0.001651820
1782428080,192.168.1.12,55555,1234,9999,512,1000,1000,0,0.040360000,0.046603401,0.084480000,0.002125946
1782428081,192.168.1.12,55555,1234,9999,512,1000,1000,0,0.037420000,0.046506301,0.085220000,0.002282248
1782428082,192.168.1.12,55555,1234,9999,512,1000,1000,0,0.038510000,0.046668423,0.104850000,0.002848359
1782428083,192.168.1.12,55555,1234,9999,512,1000,1000,0,0.037700000,0.046674582,0.152520000,0.003829002
1782428084,192.168.1.12,55555,1234,9999,512,1000,1000,0,0.037250000,0.046422855,0.056730000,0.001710610
1782428085,192.168.1.12,55555,1234,9999,512,1000,1000,0,0.037000000,0.046519794,0.088180000,0.002412586
1782428086,192.168.1.12,55555,1234,9999,512,1000,1000,0,0.036740000,0.046539307,0.107770000,0.002568738
1782428087,192.168.1.12,55555,1234,9999,512,1000,1000,0,0.037280000,0.046550055,0.094661000,0.002310137
1782428088,192.168.1.12,55555,1234,9999,512,1000,1000,0,0.037310000,0.046422835,0.078530000,0.001935530
1782428090,192.168.1.12,55555,1234,9999,512,1000,1000,0,0.037680000,0.046445712,0.056680000,0.001461398
1782428091,192.168.1.12,55555,1234,9999,576,1000,1000,0,0.042810000,0.048995355,0.071770000,0.001491865
1782428092,192.168.1.12,55555,1234,9999,576,1000,1000,0,0.039540000,0.048919804,0.067460000,0.001707675
1782428093,192.168.1.12,55555,1234,9999,576,1000,1000,0,0.042810000,0.049052040,0.076420000,0.001799144
