timestamp,ip_in_receives,ip_in_hdr_errors,ip_in_addr_errors,ip_in_unknown_protos,ip_in_discards,ip_in_delivers,ip_out_requests,ip_out_discards,ip_out_no_routes,ip_reasm_reqds,ip_reasm_oks,ip_reasm_fails,udp_in_datagrams,udp_no_ports,udp_in_errors,udp_out_datagrams,udp_rcvbuf_errors,udp_sndbuf_errors,udp_in_csum_errors,udp_ignored_multi,udp_mem_errors
1782428251,201404,0,0,0,0,201404,201807,0,0,0,0,0,201404,0,0,201807,0,0,0,0,0
1782428251,301404,0,0,0,0,301404,301807,0,0,0,0,0,201404,0,58412,301807,58412,0,0,0,0
1782428252,301410,0,0,0,0,301410,301815,0,0,0,0,0,201410,0,58412,301815,58412,0,0,0,0
1782428252,401409,0,0,0,0,401409,401815,0,0,0,0,0,201410,0,116823,401815,116823,0,0,0,0
1782428253,401415,0,0,0,0,401415,401823,0,0,0,0,0,201416,0,116823,401823,116823,0,0,0,0
1782428254,501414,0,0,0,0,501414,501823,0,0,0,0,0,201416,0,175234,501823,175234,0,0,0,0
1782428255,501420,0,0,0,0,501420,501831,0,0,0,0,0,201422,0,175234,501831,175234,0,0,0,0
1782428255,601419,0,0,0,0,601419,601831,0,0,0,0,0,201422,0,233645,601831,233645,0,0,0,0
1782428256,601425,0,0,0,0,601425,601839,0,0,0,0,0,201428,0,233645,601839,233645,0,0,0,0
1782428256,701424,0,0,0,0,701424,701839,0,0,0,0,0,201428,0,292056,701839,292056,0,0,0,0
1782428257,701430,0,0,0,0,701430,701847,0,0,0,0,0,201434,0,292056,701847,292056,0,0,0,0
1782428258,801429,0,0,0,0,801429,801847,0,0,0,0,0,201434,0,350467,801847,350467,0,0,0,0
1782428259,801435,0,0,0,0,801435,801855,0,0,0,0,0,201440,0,350467,801855,350467,0,0,0,0
1782428259,901432,0,0,0,0,901432,901855,0,0,0,0,0,201440,0,408876,901855,408876,0,0,0,0
1782428260,901438,0,0,0,0,901438,901863,0,0,0,0,0,201446,0,408876,901863,408876,0,0,0,0
1782428260,1001435,0,0,0,0,1001435,1001863,0,0,0,0,0,201446,0,467285,1001863,467285,0,0,0,0
1782428261,1001441,0,0,0,0,1001441,1001871,0,0,0,0,0,201452,0,467285,1001871,467285,0,0,0,0
1782428262,1101441,0,0,0,0,1101441,1101871,0,0,0,0,0,201452,0,525697,1101871,525697,0,0,0,0
1782428263,1101447,0,0,0,0,1101447,1101879,0,0,0,0,0,201458,0,525697,1101879,525697,0,0,0,0
1782428263,1201447,0,0,0,0,1201447,1201879,0,0,0,0,0,201458,0,584109,1201879,584109,0,0,0,0
1782428264,1201453,0,0,0,0,1201453,1201887,0,0,0,0,0,201464,0,584109,1201887,584109,0,0,0,0
1782428264,1301453,0,0,0,0,1301453,1301887,0,0,0,0,0,201464,0,670835,1301887,670835,0,0,0,0
