timestamp,interface,mac,state,speed_mbps,duplex,rx_bytes,rx_packets,rx_errors,rx_dropped,tx_bytes,tx_packets,tx_errors,tx_dropped
1782428251,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,181870428,201414,0,0,181805200,201808,0,0
1782428251,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,211670428,301414,0,0,211605200,301808,0,0
1782428252,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,211671370,301420,0,0,211605608,301816,0,0
1782428252,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,241471072,401419,0,0,241405608,401816,0,0
1782428253,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,241472014,401425,0,0,241406016,401824,0,0
1782428254,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,271271716,501424,0,0,271206016,501824,0,0
1782428255,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,271272658,501430,0,0,271206424,501832,0,0
1782428255,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,301072360,601429,0,0,301006424,601832,0,0
1782428256,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,301073302,601435,0,0,301006832,601840,0,0
1782428256,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,330873004,701434,0,0,330806832,701840,0,0
1782428257,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,330873946,701440,0,0,330807240,701848,0,0
1782428258,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,360673648,801439,0,0,360607240,801848,0,0
1782428259,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,360674590,801445,0,0,360607648,801856,0,0
1782428259,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,390473696,901442,0,0,390407648,901856,0,0
1782428260,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,390474638,901448,0,0,390408056,901864,0,0
1782428260,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,420273744,1001445,0,0,420208056,1001864,0,0
1782428261,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,420274686,1001451,0,0,420208464,1001872,0,0
1782428262,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,450074686,1101451,0,0,450008464,1101872,0,0
1782428263,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,450075628,1101457,0,0,450008872,1101880,0,0
1782428263,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,479875628,1201457,0,0,479808872,1201880,0,0
1782428264,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,479876570,1201463,0,0,479809280,1201888,0,0
1782428264,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,516076570,1301463,0,0,516009280,1301888,0,0
1782428265,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,516077512,1301469,0,0,516009688,1301896,0,0
1782428266,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,552277512,1401469,0,0,552209688,1401896,0,0
1782428267,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,552278454,1401475,0,0,552210096,1401904,0,0
1782428267,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,588478092,1501474,0,0,588410096,1501904,0,0
1782428268,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,588479034,1501480,0,0,588410504,1501912,0,0
1782428268,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,624679034,1601480,0,0,624610504,1601912,0,0
1782428269,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,624679976,1601486,0,0,624610912,1601920,0,0
1782428270,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,660879976,1701486,0,0,660810912,1701920,0,0
1782428271,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,660880918,1701492,0,0,660811320,1701928,0,0
1782428271,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,697080918,1801492,0,0,697011320,1801928,0,0
1782428272,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,697081860,1801498,0,0,697011728,1801936,0,0
1782428273,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,733281860,1901498,0,0,733211728,1901936,0,0
1782428274,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,733282802,1901504,0,0,733212136,1901944,0,0
1782428274,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,769482802,2001504,0,0,769412136,2001944,0,0
1782428275,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,769483744,2001510,0,0,769412544,2001952,0,0
1782428275,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,805683382,2101509,0,0,805612544,2101952,0,0
1782428276,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,805684324,2101515,0,0,805612952,2101960,0,0
1782428277,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,841883238,2201512,0,0,841812952,2201960,0,0
1782428278,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,841884180,2201518,0,0,841813360,2201968,0,0
1782428278,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,884484180,2301518,0,0,884413360,2301968,0,0
1782428279,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,884485122,2301524,0,0,884413768,2301976,0,0
1782428279,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,927085122,2401524,0,0,927013768,2401976,0,0
1782428280,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,927086064,2401530,0,0,927014176,2401984,0,0
1782428281,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,969686064,2501530,0,0,969614176,2501984,0,0
1782428282,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,969687006,2501536,0,0,969614584,2501992,0,0
1782428282,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1012283598,2601528,0,0,1012214584,2601992,0,0
1782428283,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1012284540,2601534,0,0,1012214992,2602000,0,0
1782428284,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1054884540,2701534,0,0,1054814992,2702000,0,0
1782428285,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1054885482,2701540,0,0,1054815400,2702008,0,0
1782428285,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1097485482,2801540,0,0,1097415400,2802008,0,0
1782428286,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1097486424,2801546,0,0,1097415808,2802016,0,0
1782428287,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1140086424,2901546,0,0,1140015808,2902016,0,0
1782428288,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1140087366,2901552,0,0,1140016216,2902024,0,0
1782428288,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1182687366,3001552,0,0,1182616216,3002024,0,0
1782428289,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1182688308,3001558,0,0,1182616624,3002032,0,0
1782428289,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1225288308,3101558,0,0,1225216624,3102032,0,0
1782428290,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1225289250,3101564,0,0,1225217032,3102040,0,0
1782428291,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1267889250,3201564,0,0,1267817032,3202040,0,0
1782428292,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1267890192,3201570,0,0,1267817440,3202048,0,0
1782428292,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1316888722,3301567,0,0,1316817440,3302048,0,0
1782428293,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1316889664,3301573,0,0,1316817848,3302056,0,0
1782428294,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1365888194,3401570,0,0,1365817848,3402056,0,0
1782428295,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1365889136,3401576,0,0,1365818256,3402064,0,0
1782428295,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1414888646,3501575,0,0,1414818256,3502064,0,0
1782428296,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1414889588,3501581,0,0,1414818664,3502072,0,0
1782428297,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1463889098,3601580,0,0,1463818664,3602072,0,0
1782428298,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1463890040,3601586,0,0,1463819072,3602080,0,0
1782428298,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1512890040,3701586,0,0,1512819072,3702080,0,0
1782428299,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1512890982,3701592,0,0,1512819480,3702088,0,0
1782428300,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1561890002,3801590,0,0,1561819480,3802088,0,0
1782428301,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1561890944,3801596,0,0,1561819888,3802096,0,0
1782428301,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1610890454,3901595,0,0,1610819888,3902096,0,0
1782428302,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1610891396,3901601,0,0,1610820296,3902104,0,0
1782428303,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1659891396,4001601,0,0,1659820296,4002104,0,0
1782428304,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1659892338,4001607,0,0,1659820704,4002112,0,0
1782428304,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1708891848,4101606,0,0,1708820704,4102112,0,0
1782428305,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1708892790,4101612,0,0,1708821112,4102120,0,0
1782428305,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1757892300,4201611,0,0,1757821112,4202120,0,0
1782428306,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1757893242,4201617,0,0,1757821520,4202128,0,0
1782428307,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1813292688,4301616,0,0,1813221520,4302128,0,0
1782428308,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1813293630,4301622,0,0,1813221928,4302136,0,0
1782428309,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1868691414,4401618,0,0,1868621928,4402136,0,0
1782428310,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1868692356,4401624,0,0,1868622336,4402144,0,0
1782428310,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1924091802,4501623,0,0,1924022336,4502144,0,0
1782428311,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1924092744,4501629,0,0,1924022744,4502152,0,0
1782428312,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1979492744,4601629,0,0,1979422744,4602152,0,0
1782428313,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1979493686,4601635,0,0,1979423152,4602160,0,0
1782428313,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2034893132,4701634,0,0,2034823152,4702160,0,0
1782428314,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2034894074,4701640,0,0,2034823560,4702168,0,0
1782428315,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2090294074,4801640,0,0,2090223560,4802168,0,0
1782428316,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2090295016,4801646,0,0,2090223968,4802176,0,0
1782428316,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2145694462,4901645,0,0,2145623968,4902176,0,0
1782428317,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2145695404,4901651,0,0,2145624376,4902184,0,0
1782428318,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2201094850,5001650,0,0,2201024376,5002184,0,0
1782428319,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2201095792,5001656,0,0,2201024784,5002192,0,0
1782428319,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2256495238,5101655,0,0,2256424784,5102192,0,0
1782428320,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2256496180,5101661,0,0,2256425192,5102200,0,0
1782428321,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2311896180,5201661,0,0,2311825192,5202200,0,0
1782428322,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2311897122,5201667,0,0,2311825600,5202208,0,0
1782428322,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2373697122,5301667,0,0,2373625600,5302208,0,0
1782428323,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2373698064,5301673,0,0,2373626008,5302216,0,0
1782428324,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2435498064,5401673,0,0,2435426008,5402216,0,0
1782428325,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2435499006,5401679,0,0,2435426416,5402224,0,0
1782428325,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2497299006,5501679,0,0,2497226416,5502224,0,0
1782428326,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2497299948,5501685,0,0,2497226824,5502232,0,0
1782428327,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2559099948,5601685,0,0,2559026824,5602232,0,0
1782428328,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2559100890,5601691,0,0,2559027232,5602240,0,0
1782428329,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2620900890,5701691,0,0,2620827232,5702240,0,0
1782428330,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2620901832,5701697,0,0,2620827640,5702248,0,0
1782428330,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2682701832,5801697,0,0,2682627640,5802248,0,0
1782428331,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2682702774,5801703,0,0,2682628048,5802256,0,0
1782428332,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2744502774,5901703,0,0,2744428048,5902256,0,0
1782428333,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2744503716,5901709,0,0,2744428456,5902264,0,0
1782428333,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2806303716,6001709,0,0,2806228456,6002264,0,0
