timestamp,direction,protocol,repeat,source_interface,destination_interface,duration_s,omit_s,streams,udp_bandwidth,socket_buffer,pacing_timer_us,payload_size,metrics_source,throughput_bps,elapsed_s,lost_percent,jitter_ms,packets,lost_packets,retransmits,cpu_host_percent,cpu_remote_percent,returncode
1782514652,nic-to-corundum,udp,1,nic0,corundum0,5,2,4,7950310559,,100,256,server_json,4579570686.801605,5.000396,39.92648467943707,0.003334673902772893,18612991.0,7431513.0,0.0,318.77452985179843,0.0,0
1782514661,corundum-to-nic,udp,1,corundum0,nic0,5,2,4,7950310559,,100,256,server_json,3238989583.6796436,5.203661,57.825944449130574,0.012015371160650393,19513862.0,11284075.0,0.0,255.297205617251,0.0,0
1782514669,nic-to-corundum,udp,2,nic0,corundum0,5,2,4,7950310559,,100,256,server_json,4387305375.205663,5.000311,38.437994411187,0.0031575451898043054,17400117.0,6688256.0,0.0,347.07754537867874,0.0,0
1782514678,corundum-to-nic,udp,2,corundum0,nic0,5,2,4,7950310559,,100,256,server_json,3737908837.720626,5.203095,51.293294855286234,0.002062706352836901,19497178.0,10000745.0,0.0,355.58427159873037,0.0,0
1782514686,nic-to-corundum,udp,3,nic0,corundum0,5,2,4,7950310559,,100,256,server_json,4452035779.417456,5.000305,43.77720716501767,0.001719549476597439,19333602.0,8463711.0,0.0,427.674696599064,0.0,0
1782514695,corundum-to-nic,udp,3,corundum0,nic0,5,2,4,7950310559,,100,256,server_json,2908982578.6744585,5.202991,62.1201992745452,0.0010032861272770196,19509968.0,12119631.0,0.0,289.09539560910366,0.0,0
1782514703,nic-to-corundum,udp,1,nic0,corundum0,5,2,4,8290155440,,100,320,server_json,4679636785.14374,5.000236,43.70635367930604,0.0029891212450236355,16236907.0,7096560.0,0.0,399.2343297517582,0.0,0
1782514712,corundum-to-nic,udp,1,corundum0,nic0,5,2,4,8290155440,,100,320,server_json,4634376202.777557,5.203061,41.98499377111787,0.002704756357591027,16235658.0,6816540.0,0.0,324.12789656456346,0.0,0
1782514720,nic-to-corundum,udp,2,nic0,corundum0,5,2,4,8290155440,,100,320,server_json,5939698423.643587,5.000392,20.869229114469864,0.0031429559293394216,14661658.0,3059775.0,0.0,359.82020249896044,0.0,0
1782514729,corundum-to-nic,udp,2,corundum0,nic0,5,2,4,8290155440,,100,320,server_json,5454808730.560842,5.001374,34.21966125707324,0.00197533499112379,16200663.0,5543812.0,0.0,363.5207423900436,0.0,0
1782514737,nic-to-corundum,udp,3,nic0,corundum0,5,2,4,8290155440,,100,320,server_json,5018095181.1457615,5.000255,28.808448504144362,0.0008011196305736295,13767739.0,3966272.0,0.0,424.85272406377163,0.0,0
1782514746,corundum-to-nic,udp,3,corundum0,nic0,5,2,4,8290155440,,100,320,server_json,5073821363.603914,5.000851,38.7786545749572,0.001841164798073517,16189605.0,6278111.0,0.0,351.927977677108,0.0,0
1782514754,nic-to-corundum,udp,1,nic0,corundum0,5,2,4,8533333333,,100,384,server_json,6222455067.08374,5.000243,27.037835172794257,0.0019007171861214734,13881422.0,3753236.0,0.0,413.438977573348,0.0,0
1782514762,corundum-to-nic,udp,1,corundum0,nic0,5,2,4,8533333333,,100,384,server_json,5771924012.1799345,5.001012,32.403633393460176,0.002342613640475793,13900614.0,4504304.0,0.0,313.6758323857375,0.0,0
1782514771,nic-to-corundum,udp,2,nic0,corundum0,5,2,4,8533333333,,100,384,server_json,6360943948.163425,5.000639,19.71209499546974,0.0030816032113682185,12896615.0,2542193.0,0.0,336.47292113024474,0.0,0
1782514779,corundum-to-nic,udp,2,corundum0,nic0,5,2,4,8533333333,,100,384,server_json,5054985186.493026,5.001179,40.752847201408954,0.0023955118230339456,13890043.0,5660588.0,0.0,288.50870392154957,0.0,0
1782514788,nic-to-corundum,udp,3,nic0,corundum0,5,2,4,8533333333,,100,384,server_json,5609748826.716877,5.000285,34.2739697964502,0.0024273106306126253,13892473.0,4761502.0,0.0,360.5138193682575,0.0,0
1782514796,corundum-to-nic,udp,3,corundum0,nic0,5,2,4,8533333333,,100,384,server_json,6091033496.36702,5.208535,25.886795085101326,0.0010741730577931321,13934448.0,3607182.0,0.0,404.8250005757062,0.0,0
1782514805,nic-to-corundum,udp,1,nic0,corundum0,5,2,4,8715953307,,100,448,server_json,7039670210.832006,5.000237,15.793640518779478,0.0017535617453108608,11663530.0,1842096.0,0.0,348.2133186596115,0.0,0
1782514813,corundum-to-nic,udp,1,corundum0,nic0,5,2,4,8715953307,,100,448,server_json,6647451894.248515,5.000743,23.738062654843855,0.0018727151409405943,12162252.0,2887083.0,0.0,317.4267595805875,0.0,0
1782514822,nic-to-corundum,udp,2,nic0,corundum0,5,2,4,8715953307,,100,448,server_json,7631308805.283506,5.000316,12.36625747440381,0.00228634413681467,12149464.0,1502434.0,0.0,407.9730927547143,0.0,0
