timestamp,ip_in_receives,ip_in_hdr_errors,ip_in_addr_errors,ip_in_unknown_protos,ip_in_discards,ip_in_delivers,ip_out_requests,ip_out_discards,ip_out_no_routes,ip_reasm_reqds,ip_reasm_oks,ip_reasm_fails,udp_in_datagrams,udp_no_ports,udp_in_errors,udp_out_datagrams,udp_rcvbuf_errors,udp_sndbuf_errors,udp_in_csum_errors,udp_ignored_multi,udp_mem_errors
1781888649,85599,0,0,0,0,85599,85794,0,0,0,0,0,85599,0,0,85794,0,0,0,0,0
1781888652,1085539,0,0,0,0,1085539,1085794,0,0,0,0,0,85599,0,970812,1085794,970812,0,0,0,0
1781888653,1085545,0,0,0,0,1085545,1085802,0,0,0,0,0,85605,0,970812,1085802,970812,0,0,0,0
1781888655,2085438,0,0,0,0,2085438,2085802,0,0,0,0,0,85605,0,1941577,2085802,1941577,0,0,0,0
1781888656,2085444,0,0,0,0,2085444,2085810,0,0,0,0,0,85611,0,1941577,2085810,1941577,0,0,0,0
1781888659,3085384,0,0,0,0,3085384,3085810,0,0,0,0,0,85611,0,2912389,3085810,2912389,0,0,0,0
1781888660,3085390,0,0,0,0,3085390,3085818,0,0,0,0,0,85617,0,2912389,3085818,2912389,0,0,0,0
1781888663,4085302,0,0,0,0,4085302,4085818,0,0,0,0,0,85617,0,3883173,4085818,3883173,0,0,0,0
1781888664,4085308,0,0,0,0,4085308,4085826,0,0,0,0,0,85623,0,3883173,4085826,3883173,0,0,0,0
1781888666,5085217,0,0,0,0,5085217,5085826,0,0,0,0,0,85623,0,4853954,5085826,4853954,0,0,0,0
1781888667,5085223,0,0,0,0,5085223,5085834,0,0,0,0,0,85629,0,4853954,5085834,4853954,0,0,0,0
1781888670,6085118,0,0,0,0,6085118,6085834,0,0,0,0,0,85629,0,5824721,6085834,5824721,0,0,0,0
1781888671,6085124,0,0,0,0,6085124,6085842,0,0,0,0,0,85635,0,5824721,6085842,5824721,0,0,0,0
1781888675,7085009,0,0,0,0,7085009,7085842,0,0,0,0,0,85635,0,6795478,7085842,6795478,0,0,0,0
1781888676,7085015,0,0,0,0,7085015,7085850,0,0,0,0,0,85641,0,6795478,7085850,6795478,0,0,0,0
1781888679,8084930,0,0,0,0,8084930,8085850,0,0,0,0,0,85641,0,7766265,8085850,7766265,0,0,0,0
1781888680,8084936,0,0,0,0,8084936,8085858,0,0,0,0,0,85647,0,7766265,8085858,7766265,0,0,0,0
1781888683,9084824,0,0,0,0,9084824,9085858,0,0,0,0,0,85647,0,8737025,9085858,8737025,0,0,0,0
1781888684,9084830,0,0,0,0,9084830,9085866,0,0,0,0,0,85653,0,8737025,9085866,8737025,0,0,0,0
1781888687,10084729,0,0,0,0,10084729,10085866,0,0,0,0,0,85653,0,9707796,10085866,9707796,0,0,0,0
1781888688,10084735,0,0,0,0,10084735,10085874,0,0,0,0,0,85659,0,9707796,10085874,9707796,0,0,0,0
1781888692,11084723,0,0,0,0,11084723,11085874,0,0,0,0,0,85659,0,10678656,11085874,10678656,0,0,0,0
1781888693,11084729,0,0,0,0,11084729,11085882,0,0,0,0,0,85665,0,10678656,11085882,10678656,0,0,0,0
1781888697,12084695,0,0,0,0,12084695,12085882,0,0,0,0,0,85665,0,11649494,12085882,11649494,0,0,0,0
1781888698,12084701,0,0,0,0,12084701,12085890,0,0,0,0,0,85671,0,11649494,12085890,11649494,0,0,0,0
1781888702,13084675,0,0,0,0,13084675,13085890,0,0,0,0,0,85671,0,12620340,13085890,12620340,0,0,0,0
1781888703,13084681,0,0,0,0,13084681,13085898,0,0,0,0,0,85677,0,12620340,13085898,12620340,0,0,0,0
1781888707,14084635,0,0,0,0,14084635,14085898,0,0,0,0,0,85677,0,13591166,14085898,13591166,0,0,0,0
1781888708,14084641,0,0,0,0,14084641,14085906,0,0,0,0,0,85683,0,13591166,14085906,13591166,0,0,0,0
1781888711,15084602,0,0,0,0,15084602,15085906,0,0,0,0,0,85683,0,14561999,15085906,14561999,0,0,0,0
1781888712,15084608,0,0,0,0,15084608,15085914,0,0,0,0,0,85689,0,14561999,15085914,14561999,0,0,0,0
1781888717,16084546,0,0,0,0,16084546,16085914,0,0,0,0,0,85689,0,15532809,16085914,15532809,0,0,0,0
