timestamp,fpga_ip,fpga_ctrl_port,fpga_data_port,local_port,payload_size,sent,received,lost,min_ms,avg_ms,max_ms,stddev_ms
1781888558,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.030491000,0.039104979,0.053832000,0.003399268
1781888559,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.030261000,0.039560087,0.051792000,0.002823834
1781888560,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.030771000,0.039547922,0.051661000,0.002815606
1781888561,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.030410000,0.038775113,0.051011000,0.003757426
1781888562,192.168.1.12,55555,1234,9999,256,1000,1000,0,0.030280000,0.036794646,0.054302000,0.001619314
1781888563,192.168.1.12,55555,1234,9999,330,1000,1000,0,0.034061000,0.040776216,0.054381000,0.002570936
1781888564,192.168.1.12,55555,1234,9999,330,1000,1000,0,0.034020000,0.040806010,0.067922000,0.002895073
1781888565,192.168.1.12,55555,1234,9999,330,1000,1000,0,0.034281000,0.040322830,0.053141000,0.002631313
1781888566,192.168.1.12,55555,1234,9999,330,1000,1000,0,0.033871000,0.040752226,0.053331000,0.002580259
1781888568,192.168.1.12,55555,1234,9999,330,1000,1000,0,0.034381000,0.040845950,0.068162000,0.002695555
1781888569,192.168.1.12,55555,1234,9999,404,1000,1000,0,0.036330000,0.043217000,0.054651000,0.002801495
1781888570,192.168.1.12,55555,1234,9999,404,1000,1000,0,0.036271000,0.043139082,0.056591000,0.001676010
1781888571,192.168.1.12,55555,1234,9999,404,1000,1000,0,0.036250000,0.043714993,0.070782000,0.002812404
1781888572,192.168.1.12,55555,1234,9999,404,1000,1000,0,0.036710000,0.043536879,0.062762000,0.002494154
1781888573,192.168.1.12,55555,1234,9999,404,1000,1000,0,0.036571000,0.042892331,0.064171000,0.002762494
1781888574,192.168.1.12,55555,1234,9999,478,1000,1000,0,0.039711000,0.047528226,0.094443000,0.006321881
1781888575,192.168.1.12,55555,1234,9999,478,1000,1000,0,0.039751000,0.046243924,0.062731000,0.001907096
1781888576,192.168.1.12,55555,1234,9999,478,1000,1000,0,0.039661000,0.045753768,0.060891000,0.002658087
1781888577,192.168.1.12,55555,1234,9999,478,1000,1000,0,0.039651000,0.045999052,0.061841000,0.002662337
1781888578,192.168.1.12,55555,1234,9999,478,1000,1000,0,0.040251000,0.046323425,0.062071000,0.002074832
1781888579,192.168.1.12,55555,1234,9999,552,1000,1000,0,0.042781000,0.048779713,0.066681000,0.002330868
1781888580,192.168.1.12,55555,1234,9999,552,1000,1000,0,0.042871000,0.049282420,0.065291000,0.001746707
1781888581,192.168.1.12,55555,1234,9999,552,1000,1000,0,0.042681000,0.047683918,0.068342000,0.002735152
1781888582,192.168.1.12,55555,1234,9999,552,1000,1000,0,0.042691000,0.048938199,0.066171000,0.002448131
1781888583,192.168.1.12,55555,1234,9999,552,1000,1000,0,0.043061000,0.049251601,0.064691000,0.001568727
1781888584,192.168.1.12,55555,1234,9999,626,1000,1000,0,0.046641000,0.050781115,0.069801000,0.003262841
1781888585,192.168.1.12,55555,1234,9999,626,1000,1000,0,0.046501000,0.051128943,0.085161000,0.003118175
1781888586,192.168.1.12,55555,1234,9999,626,1000,1000,0,0.046301000,0.053184822,0.068301000,0.001713701
1781888587,192.168.1.12,55555,1234,9999,626,1000,1000,0,0.046241000,0.052468691,0.070742000,0.003140903
1781888589,192.168.1.12,55555,1234,9999,626,1000,1000,0,0.046391000,0.053103578,0.069422000,0.001486253
1781888590,192.168.1.12,55555,1234,9999,700,1000,1000,0,0.049821000,0.059346124,0.074752000,0.006512271
1781888591,192.168.1.12,55555,1234,9999,700,1000,1000,0,0.049951000,0.059812521,0.078501000,0.007067340
1781888592,192.168.1.12,55555,1234,9999,700,1000,1000,0,0.050021000,0.059614670,0.075952000,0.006833970
1781888593,192.168.1.12,55555,1234,9999,700,1000,1000,0,0.050151000,0.056622939,0.074542000,0.002889160
1781888594,192.168.1.12,55555,1234,9999,700,1000,1000,0,0.049871000,0.059417269,0.075652000,0.006587266
1781888595,192.168.1.12,55555,1234,9999,774,1000,1000,0,0.053811000,0.072649610,0.077801000,0.004658609
1781888596,192.168.1.12,55555,1234,9999,774,1000,1000,0,0.052971000,0.062438693,0.100863000,0.009963380
1781888597,192.168.1.12,55555,1234,9999,774,1000,1000,0,0.053121000,0.062957113,0.078691000,0.006695541
1781888598,192.168.1.12,55555,1234,9999,774,1000,1000,0,0.051441000,0.080176283,0.112703000,0.017929121
1781888599,192.168.1.12,55555,1234,9999,774,1000,1000,0,0.053881000,0.087921952,0.109292000,0.016192621
1781888600,192.168.1.12,55555,1234,9999,848,1000,1000,0,0.056862000,0.075843602,0.082742000,0.004282689
1781888601,192.168.1.12,55555,1234,9999,848,1000,1000,0,0.056972000,0.076089460,0.085862000,0.004132300
1781888602,192.168.1.12,55555,1234,9999,848,1000,1000,0,0.057212000,0.076339887,0.124773000,0.004979463
1781888604,192.168.1.12,55555,1234,9999,848,1000,1000,0,0.057131000,0.075977940,0.079932000,0.004078231
1781888605,192.168.1.12,55555,1234,9999,848,1000,1000,0,0.056171000,0.075265875,0.083682000,0.004370311
1781888606,192.168.1.12,55555,1234,9999,922,1000,1000,0,0.060012000,0.078072122,0.089882000,0.003722519
1781888607,192.168.1.12,55555,1234,9999,922,1000,1000,0,0.059772000,0.099258369,0.110612000,0.012813611
1781888608,192.168.1.12,55555,1234,9999,922,1000,1000,0,0.058571000,0.089144040,0.111523000,0.014088582
1781888609,192.168.1.12,55555,1234,9999,922,1000,1000,0,0.056792000,0.099781050,0.114112000,0.012116913
1781888610,192.168.1.12,55555,1234,9999,922,1000,1000,0,0.061041000,0.078035538,0.083562000,0.003622197
1781888611,192.168.1.12,55555,1234,9999,996,1000,1000,0,0.063662000,0.081418831,0.085702000,0.002919552
1781888612,192.168.1.12,55555,1234,9999,996,1000,1000,0,0.063861000,0.081396516,0.101473000,0.003172117
1781888613,192.168.1.12,55555,1234,9999,996,1000,1000,0,0.062372000,0.081240449,0.087331000,0.003257525
1781888614,192.168.1.12,55555,1234,9999,996,1000,1000,0,0.059002000,0.108209811,0.117313000,0.007713003
1781888616,192.168.1.12,55555,1234,9999,996,1000,1000,0,0.063101000,0.081043134,0.086982000,0.003630892
1781888617,192.168.1.12,55555,1234,9999,1070,1000,1000,0,0.066142000,0.084624914,0.103182000,0.002970303
1781888618,192.168.1.12,55555,1234,9999,1070,1000,1000,0,0.066571000,0.107942755,0.120813000,0.012554009
1781888619,192.168.1.12,55555,1234,9999,1070,1000,1000,0,0.066051000,0.085086698,0.119633000,0.007239219
1781888620,192.168.1.12,55555,1234,9999,1070,1000,1000,0,0.066191000,0.084374598,0.089532000,0.003079785
1781888621,192.168.1.12,55555,1234,9999,1070,1000,1000,0,0.067151000,0.084433705,0.091802000,0.003132893
1781888622,192.168.1.12,55555,1234,9999,1144,1000,1000,0,0.069712000,0.105256935,0.121392000,0.013257523
1781888623,192.168.1.12,55555,1234,9999,1144,1000,1000,0,0.069282000,0.088144578,0.105133000,0.003083524
1781888624,192.168.1.12,55555,1234,9999,1144,1000,1000,0,0.069731000,0.106190059,0.121172000,0.012457273
1781888625,192.168.1.12,55555,1234,9999,1144,1000,1000,0,0.070431000,0.087887081,0.103642000,0.003448564
1781888626,192.168.1.12,55555,1234,9999,1144,1000,1000,0,0.069591000,0.088151471,0.094552000,0.002948069
1781888628,192.168.1.12,55555,1234,9999,1218,1000,1000,0,0.073601000,0.091452339,0.103802000,0.002693148
1781888629,192.168.1.12,55555,1234,9999,1218,1000,1000,0,0.074861000,0.092233103,0.119983000,0.005209673
1781888630,192.168.1.12,55555,1234,9999,1218,1000,1000,0,0.073262000,0.096189240,0.119722000,0.010486216
1781888631,192.168.1.12,55555,1234,9999,1218,1000,1000,0,0.073362000,0.091079192,0.095522000,0.003143491
1781888632,192.168.1.12,55555,1234,9999,1218,1000,1000,0,0.072682000,0.094048729,0.120773000,0.009556989
1781888633,192.168.1.12,55555,1234,9999,1292,1000,1000,0,0.075481000,0.094121646,0.099442000,0.002960491
1781888634,192.168.1.12,55555,1234,9999,1292,1000,1000,0,0.075431000,0.093917254,0.098882000,0.003244707
1781888635,192.168.1.12,55555,1234,9999,1292,1000,1000,0,0.082072000,0.116785022,0.131102000,0.006168258
1781888636,192.168.1.12,55555,1234,9999,1292,1000,1000,0,0.075832000,0.095409835,0.121482000,0.005791794
1781888637,192.168.1.12,55555,1234,9999,1292,1000,1000,0,0.076572000,0.094342217,0.099052000,0.002514345
1781888639,192.168.1.12,55555,1234,9999,1366,1000,1000,0,0.079532000,0.097232361,0.112063000,0.002818935
1781888640,192.168.1.12,55555,1234,9999,1366,1000,1000,0,0.079402000,0.097211151,0.102583000,0.002809806
1781888641,192.168.1.12,55555,1234,9999,1366,1000,1000,0,0.078201000,0.114459847,0.124582000,0.008710571
1781888642,192.168.1.12,55555,1234,9999,1366,1000,1000,0,0.079371000,0.097510366,0.121953000,0.002842947
1781888643,192.168.1.12,55555,1234,9999,1366,1000,1000,0,0.079772000,0.097368995,0.101673000,0.002506243
1781888644,192.168.1.12,55555,1234,9999,1440,1000,1000,0,0.082252000,0.100179736,0.105222000,0.003203331
1781888645,192.168.1.12,55555,1234,9999,1440,1000,1000,0,0.100632000,0.122327273,0.136593000,0.002825126
1781888646,192.168.1.12,55555,1234,9999,1440,1000,1000,0,0.083512000,0.100747573,0.105152000,0.001825485
1781888647,192.168.1.12,55555,1234,9999,1440,1000,1000,0,0.081431000,0.100790528,0.111743000,0.002156728
1781888649,192.168.1.12,55555,1234,9999,1440,1000,1000,0,0.082492000,0.100517149,0.104962000,0.002377646
