timestamp,iface,fpga_ip,fpga_ctrl_port,fpga_data_port,local_port,requested_packets,payload_size,sent_packets,send_errors,drained_packets,elapsed_s,payload_mbps,estimated_wire_mbps,iface_tx_packets_delta,iface_rx_packets_delta,iface_tx_bytes_delta,iface_rx_bytes_delta,iface_tx_errors_delta,iface_rx_errors_delta,iface_tx_dropped_delta,iface_rx_dropped_delta,ip_in_receives_delta,ip_in_discards_delta,ip_out_requests_delta,ip_out_discards_delta,udp_out_delta,udp_in_delta,udp_no_ports_delta,udp_in_errors_delta,udp_rcvbuf_errors_delta,udp_sndbuf_errors_delta,fpga_rx_good_delta,fpga_tx_good_delta,fpga_rx_bad_delta,fpga_tx_bad_delta,fpga_rx_overflow_delta,fpga_tx_overflow_delta,fpga_bad_fcs_delta,fpga_ip_rx_header_error_delta,fpga_ip_rx_payload_error_delta,fpga_ip_invalid_header_delta,fpga_ip_invalid_checksum_delta,fpga_ip_tx_payload_error_delta,fpga_ip_tx_arp_failed_delta,fpga_udp_rx_header_error_delta,fpga_udp_rx_payload_error_delta,fpga_udp_tx_payload_error_delta,host_tx_to_fpga_rx_gap,fpga_rx_to_tx_gap,fpga_tx_to_host_rx_gap
1782420346,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.374844264,546.360235,687.218733,100000,99999,29800000,28399716,0,0,0,0,99999,0,100000,0,100000,0,0,99901,99901,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782420348,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.348972923,586.865016,738.166153,100000,100000,29800000,28400000,0,0,0,0,100000,0,100000,0,100000,0,0,99902,99902,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782420349,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.347403344,589.516490,741.501210,100000,99999,29800000,28399716,0,0,0,0,99999,0,100000,0,100000,0,0,99901,99901,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782420350,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.347477456,589.390755,741.343059,100000,99999,29800000,28399716,0,0,0,0,99999,0,100000,0,100000,0,0,99901,99901,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782420352,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.362317151,565.250636,710.979315,100000,99999,29800000,28399716,0,0,0,0,99999,0,100000,0,100000,0,0,99901,99901,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782420353,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.478205316,428.267928,538.680754,100000,100000,29800000,28400000,0,0,0,0,100000,0,100000,0,100000,0,0,99902,99902,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782420355,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.348296514,588.004737,739.599708,100000,100000,29800000,28400000,0,0,0,0,100000,0,100000,0,100000,0,0,99902,99902,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782420356,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.348603219,587.487404,738.949000,100000,100000,29800000,28400000,0,0,0,0,100000,0,100000,0,100000,0,0,99902,99902,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782420358,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.366642832,558.581764,702.591126,100000,99999,29800000,28399716,0,0,0,0,99999,0,100000,0,100000,0,0,99901,99901,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1782420359,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.347947162,588.595115,740.342294,100000,99999,29800000,28399716,0,0,0,0,99999,0,100000,0,100000,0,0,99901,99901,0,99999,99999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
