timestamp,fpga_ip,fpga_ctrl_port,fpga_data_port,local_port,packet_count,payload_size,sent_packets,send_errors,drained_packets,elapsed_s,packets_per_second,payload_mbps,estimated_wire_mbps
1782420346,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.374844264,266777.458,546.360235,687.218733
1782420348,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.348972923,286555.184,586.865016,738.166153
1782420349,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.347403344,287849.849,589.516490,741.501210
1782420350,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.347477456,287788.454,589.390755,741.343059
1782420352,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.362317151,276001.287,565.250636,710.979315
1782420353,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.478205316,209115.199,428.267928,538.680754
1782420355,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.348296514,287111.688,588.004737,739.599708
1782420356,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.348603219,286859.084,587.487404,738.949000
1782420358,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.366642832,272745.002,558.581764,702.591126
1782420359,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.347947162,287399.959,588.595115,740.342294
1782420361,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.350127299,285610.406,731.162639,881.964934
1782420362,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.350106650,285627.251,731.205763,882.016951
1782420363,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.367962541,271766.794,695.722992,839.215859
1782420365,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.349576631,286060.312,732.314398,883.354242
1782420366,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.350888246,284991.022,729.577018,880.052277
1782420368,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.349841299,285843.896,731.760375,882.685952
1782420369,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.361477132,276642.673,708.205243,854.272574
1782420371,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.348621295,286844.210,734.321178,885.774921
1782420372,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.349251946,286326.250,732.995200,884.175460
1782420373,192.168.1.12,55555,1234,9999,100000,320,100000,0,0,0.349218742,286353.474,733.064894,884.259528
1782420375,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000073,277777.721,853.333160,999.999797
1782420376,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000073,277777.721,853.333160,999.999797
1782420378,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360002425,277775.907,853.327585,999.993264
1782420379,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000092,277777.707,853.333115,999.999744
1782420381,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360439890,277438.771,852.291904,998.779575
1782420382,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000073,277777.721,853.333160,999.999797
1782420383,192.168.1.12,55555,1234,9999,100000,384,100000,0,0,0.360000074,277777.721,853.333158,999.999794
