timestamp,ip_in_receives,ip_in_hdr_errors,ip_in_addr_errors,ip_in_unknown_protos,ip_in_discards,ip_in_delivers,ip_out_requests,ip_out_discards,ip_out_no_routes,ip_reasm_reqds,ip_reasm_oks,ip_reasm_fails,udp_in_datagrams,udp_no_ports,udp_in_errors,udp_out_datagrams,udp_rcvbuf_errors,udp_sndbuf_errors,udp_in_csum_errors,udp_ignored_multi,udp_mem_errors
1782420345,166303452,0,0,0,0,166303452,106528900,219429,0,0,0,0,60811970,4,105426489,106309467,105426489,219429,0,15,0
1782420346,166403451,0,0,0,0,166403451,106628900,219429,0,0,0,0,60811970,4,105526390,106409467,105526390,219429,0,15,0
1782420347,166403457,0,0,0,0,166403457,106628908,219429,0,0,0,0,60811976,4,105526390,106409475,105526390,219429,0,15,0
1782420347,166503457,0,0,0,0,166503457,106728908,219429,0,0,0,0,60811976,4,105626292,106509475,105626292,219429,0,15,0
1782420348,166503463,0,0,0,0,166503463,106728916,219429,0,0,0,0,60811982,4,105626292,106509483,105626292,219429,0,15,0
1782420349,166603462,0,0,0,0,166603462,106828916,219429,0,0,0,0,60811982,4,105726193,106609483,105726193,219429,0,15,0
1782420350,166603468,0,0,0,0,166603468,106828924,219429,0,0,0,0,60811988,4,105726193,106609491,105726193,219429,0,15,0
1782420350,166703467,0,0,0,0,166703467,106928924,219429,0,0,0,0,60811988,4,105826094,106709491,105826094,219429,0,15,0
1782420351,166703473,0,0,0,0,166703473,106928932,219429,0,0,0,0,60811994,4,105826094,106709499,105826094,219429,0,15,0
1782420351,166803472,0,0,0,0,166803472,107028932,219429,0,0,0,0,60811994,4,105925995,106809499,105925995,219429,0,15,0
1782420352,166803478,0,0,0,0,166803478,107028940,219429,0,0,0,0,60812000,4,105925995,106809507,105925995,219429,0,15,0
1782420353,166903478,0,0,0,0,166903478,107128940,219429,0,0,0,0,60812000,4,106025897,106909507,106025897,219429,0,15,0
1782420354,166903484,0,0,0,0,166903484,107128948,219429,0,0,0,0,60812006,4,106025897,106909515,106025897,219429,0,15,0
1782420354,167003484,0,0,0,0,167003484,107228948,219429,0,0,0,0,60812006,4,106125799,107009515,106125799,219429,0,15,0
1782420355,167003490,0,0,0,0,167003490,107228956,219429,0,0,0,0,60812012,4,106125799,107009523,106125799,219429,0,15,0
1782420356,167103490,0,0,0,0,167103490,107328956,219429,0,0,0,0,60812012,4,106225701,107109523,106225701,219429,0,15,0
1782420357,167103496,0,0,0,0,167103496,107328964,219429,0,0,0,0,60812018,4,106225701,107109531,106225701,219429,0,15,0
1782420357,167203495,0,0,0,0,167203495,107428964,219429,0,0,0,0,60812018,4,106325602,107209531,106325602,219429,0,15,0
1782420358,167203501,0,0,0,0,167203501,107428972,219429,0,0,0,0,60812024,4,106325602,107209539,106325602,219429,0,15,0
1782420359,167303500,0,0,0,0,167303500,107528972,219429,0,0,0,0,60812024,4,106425503,107309539,106425503,219429,0,15,0
1782420360,167303506,0,0,0,0,167303506,107528980,219429,0,0,0,0,60812030,4,106425503,107309547,106425503,219429,0,15,0
1782420360,167403506,0,0,0,0,167403506,107628980,219429,0,0,0,0,60812030,4,106525405,107409547,106525405,219429,0,15,0
1782420361,167403512,0,0,0,0,167403512,107628988,219429,0,0,0,0,60812036,4,106525405,107409555,106525405,219429,0,15,0
1782420361,167503512,0,0,0,0,167503512,107728988,219429,0,0,0,0,60812036,4,106625307,107509555,106625307,219429,0,15,0
1782420362,167503518,0,0,0,0,167503518,107728996,219429,0,0,0,0,60812042,4,106625307,107509563,106625307,219429,0,15,0
1782420363,167603518,0,0,0,0,167603518,107828996,219429,0,0,0,0,60812042,4,106725209,107609563,106725209,219429,0,15,0
1782420364,167603524,0,0,0,0,167603524,107829004,219429,0,0,0,0,60812048,4,106725209,107609571,106725209,219429,0,15,0
1782420364,167703524,0,0,0,0,167703524,107929004,219429,0,0,0,0,60812048,4,106825111,107709571,106825111,219429,0,15,0
