timestamp,interface,mac,state,speed_mbps,duplex,rx_bytes,rx_packets,rx_errors,rx_dropped,tx_bytes,tx_packets,tx_errors,tx_dropped
1782420345,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,125987228142,166303656,207,0,73954819587,106309709,0,0
1782420346,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126015627858,166403655,207,0,73984619587,106409709,0,0
1782420347,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126015628716,166403661,207,0,73984619995,106409717,0,0
1782420347,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126044028716,166503661,207,0,74014419995,106509717,0,0
1782420348,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126044029574,166503667,207,0,74014420403,106509725,0,0
1782420349,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126072429290,166603666,207,0,74044220403,106609725,0,0
1782420350,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126072430148,166603672,207,0,74044220811,106609733,0,0
1782420350,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126100829864,166703671,207,0,74074020811,106709733,0,0
1782420351,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126100830722,166703677,207,0,74074021219,106709741,0,0
1782420351,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126129230438,166803676,207,0,74103821219,106809741,0,0
1782420352,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126129231296,166803682,207,0,74103821627,106809749,0,0
1782420353,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126157631296,166903682,207,0,74133621627,106909749,0,0
1782420354,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126157632154,166903688,207,0,74133622035,106909757,0,0
1782420354,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126186032154,167003688,207,0,74163422035,107009757,0,0
1782420355,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126186033012,167003694,207,0,74163422443,107009765,0,0
1782420356,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126214433012,167103694,207,0,74193222443,107109765,0,0
1782420357,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126214433870,167103700,207,0,74193222851,107109773,0,0
1782420357,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126242833586,167203699,207,0,74223022851,107209773,0,0
1782420358,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126242834444,167203705,207,0,74223023259,107209781,0,0
1782420359,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126271234160,167303704,207,0,74252823259,107309781,0,0
1782420360,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126271235018,167303710,207,0,74252823667,107309789,0,0
1782420360,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126306035018,167403710,207,0,74289023667,107409789,0,0
1782420361,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126306035876,167403716,207,0,74289024075,107409797,0,0
1782420361,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126340835876,167503716,207,0,74325224075,107509797,0,0
1782420362,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126340836734,167503722,207,0,74325224483,107509805,0,0
1782420363,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126375636734,167603722,207,0,74361424483,107609805,0,0
1782420364,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126375637592,167603728,207,0,74361424891,107609813,0,0
1782420364,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126410437592,167703728,207,0,74397624891,107709813,0,0
1782420365,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126410438450,167703734,207,0,74397625299,107709821,0,0
1782420366,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126445238450,167803734,207,0,74433825299,107809821,0,0
1782420367,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126445239308,167803740,207,0,74433825707,107809829,0,0
1782420367,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126480039308,167903740,207,0,74470025707,107909829,0,0
1782420368,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126480040166,167903746,207,0,74470026115,107909837,0,0
1782420369,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126514840166,168003746,207,0,74506226115,108009837,0,0
1782420370,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126514841024,168003752,207,0,74506226523,108009845,0,0
1782420370,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126549641024,168103752,207,0,74542426523,108109845,0,0
1782420371,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126549641882,168103758,207,0,74542426931,108109853,0,0
1782420371,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126584441882,168203758,207,0,74578626931,108209853,0,0
1782420372,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126584442740,168203764,207,0,74578627339,108209861,0,0
1782420373,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126619242740,168303764,207,0,74614827339,108309861,0,0
1782420374,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126619243598,168303770,207,0,74614827747,108309869,0,0
1782420374,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126660443598,168403770,207,0,74657427747,108409869,0,0
1782420375,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126660444456,168403776,207,0,74657428155,108409877,0,0
1782420376,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126701644456,168503776,207,0,74700028155,108509877,0,0
1782420377,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126701645314,168503782,207,0,74700028563,108509885,0,0
1782420377,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126742845314,168603782,207,0,74742628563,108609885,0,0
1782420378,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126742846172,168603788,207,0,74742628971,108609893,0,0
1782420379,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126784046172,168703788,207,0,74785228971,108709893,0,0
1782420380,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126784047030,168703794,207,0,74785229379,108709901,0,0
1782420380,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126825247030,168803794,207,0,74827829379,108809901,0,0
1782420381,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126825247888,168803800,207,0,74827829787,108809909,0,0
1782420381,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126866447888,168903800,207,0,74870429787,108909909,0,0
1782420382,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126866448746,168903806,207,0,74870430195,108909917,0,0
1782420383,eth0,d8:3a:dd:cb:3d:8b,up,1000,full,126907648746,169003806,207,0,74913030195,109009917,0,0
