direction,payload_size,runs,goodput_mbps_mean,goodput_mbps_std,pps_mean,pps_std,lost_pct_mean,lost_pct_std,lost_packets_mean,lost_packets_std,theoretical_goodput_mbps,theoretical_pps
corundum-to-nic,256,1,3191.828562858,0.000000000,1573256.244162815,0.000000000,0.937304636,0.000000000,73735.000000000,0.000000000,7950.310559006,3881987.577639752
corundum-to-nic,320,1,3501.696296898,0.000000000,1367850.115975686,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8290.155440415,3238341.968911917
corundum-to-nic,384,1,4426.583925253,0.000000000,2077853.860594654,0.000000000,30.652231348,0.000000000,3184704.000000000,0.000000000,8533.333333333,2777777.777777778
corundum-to-nic,448,1,5599.588844842,0.000000000,1562385.280368879,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8715.953307393,2431906.614785992
corundum-to-nic,512,1,6595.487755300,0.000000000,1610226.702750528,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8858.131487889,2162629.757785467
corundum-to-nic,576,1,7177.810496641,0.000000000,1557684.569583627,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8971.962616822,1947040.498442368
corundum-to-nic,640,1,7252.014221000,0.000000000,1416409.027539038,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9065.155807365,1770538.243626062
corundum-to-nic,704,1,7314.132632991,0.000000000,1298674.118073628,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9142.857142857,1623376.623376623
corundum-to-nic,768,1,7366.889189723,0.000000000,1199037.954056426,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9208.633093525,1498800.959232614
corundum-to-nic,832,1,7411.957515265,0.000000000,1113575.347846364,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9265.033407572,1391982.182628062
corundum-to-nic,896,1,7450.964005054,0.000000000,1039476.005169391,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9313.929313929,1299376.299376299
corundum-to-nic,960,1,7485.125752297,0.000000000,974625.748996987,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9356.725146199,1218323.586744639
corundum-to-nic,1024,1,7515.550111345,0.000000000,917425.550701320,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9394.495412844,1146788.990825688
corundum-to-nic,1088,1,7542.334263763,0.000000000,866536.565230078,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9428.076256499,1083188.908145581
corundum-to-nic,1152,1,7566.423262087,0.000000000,821009.668537016,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9458.128078818,1026272.577996716
corundum-to-nic,1216,1,7588.084087995,0.000000000,780025.091282389,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9485.179407176,975039.001560062
