timestamp,direction,protocol,repeat,source_interface,destination_interface,duration_s,omit_s,streams,udp_bandwidth,socket_buffer,pacing_timer_us,payload_size,metrics_source,throughput_bps,elapsed_s,lost_percent,jitter_ms,packets,lost_packets,retransmits,cpu_host_percent,cpu_remote_percent,returncode
1782442712,nic-to-corundum,udp,1,nic0,corundum0,5,1,10,7950310559,,100,256,server_json,4417072633.849746,5.000327,44.10737901918024,0.005310958430086305,19295166.0,8510592.0,0.0,478.20733383430155,0.0,0
1782442719,corundum-to-nic,udp,1,corundum0,nic0,5,1,10,7950310559,,100,256,server_json,2050366204.3060277,5.204379,73.3034874089556,0.003403115706030412,19517126.0,14306734.0,0.0,319.794562784696,0.0,0
1782442727,nic-to-corundum,udp,1,nic0,corundum0,5,1,10,8290155440,,100,320,server_json,5409444168.362322,5.000525,34.15562543939642,0.003547627294405024,16047582.0,5481152.0,0.0,446.3400602975347,0.0,0
1782442734,corundum-to-nic,udp,1,corundum0,nic0,5,1,10,8290155440,,100,320,server_json,2742241588.2460456,5.208664,65.7813605754833,0.0031271678855504335,16305321.0,10725862.0,0.0,333.38010098075154,0.0,0
1782442742,nic-to-corundum,udp,1,nic0,corundum0,5,1,10,8533333333,,100,384,server_json,6391363245.137807,5.000367,24.55470342098032,0.0076544641959536835,13789293.0,3385920.0,0.0,469.63291479508246,0.0,0
1782442749,corundum-to-nic,udp,1,corundum0,nic0,5,1,10,8533333333,,100,384,server_json,3386966732.992327,5.001081,60.31447520457665,0.006425244581723786,13893814.0,8379981.0,0.0,336.26008310437635,0.0,0
1782442756,nic-to-corundum,udp,1,nic0,corundum0,5,1,10,8715953307,,100,448,server_json,8122495947.31935,5.000394,6.762022125024538,0.0038929206370504244,12154382.0,821882.0,0.0,566.7543046843232,0.0,0
1782442764,corundum-to-nic,udp,1,corundum0,nic0,5,1,10,8715953307,,100,448,server_json,3584988187.740507,5.001414,58.84557683522964,0.022404969515793256,12156149.0,7153356.0,0.0,313.5069687151387,0.0,0
1782442771,nic-to-corundum,udp,1,nic0,corundum0,5,1,10,8858131488,,100,512,server_json,8430430865.1167,5.000493,4.81136876962293,0.00690373025830227,10812287.0,520219.0,0.0,582.851468126936,0.0,0
1782442779,corundum-to-nic,udp,1,corundum0,nic0,5,1,10,8858131488,,100,512,server_json,3370699873.511127,5.002021,61.852442635764234,0.011236172721345984,10790434.0,6674147.0,0.0,261.0518167726079,0.0,0
