timestamp,iface,fpga_ip,fpga_ctrl_port,fpga_data_port,local_port,requested_packets,payload_size,sent_packets,send_errors,drained_packets,elapsed_s,payload_mbps,estimated_wire_mbps,iface_tx_packets_delta,iface_rx_packets_delta,iface_tx_bytes_delta,iface_rx_bytes_delta,iface_tx_errors_delta,iface_rx_errors_delta,iface_tx_dropped_delta,iface_rx_dropped_delta,ip_in_receives_delta,ip_in_discards_delta,ip_out_requests_delta,ip_out_discards_delta,udp_out_delta,udp_in_delta,udp_no_ports_delta,udp_in_errors_delta,udp_rcvbuf_errors_delta,udp_sndbuf_errors_delta,fpga_rx_good_delta,fpga_tx_good_delta,fpga_rx_bad_delta,fpga_tx_bad_delta,fpga_rx_overflow_delta,fpga_tx_overflow_delta,fpga_bad_fcs_delta,fpga_ip_rx_header_error_delta,fpga_ip_rx_payload_error_delta,fpga_ip_invalid_header_delta,fpga_ip_invalid_checksum_delta,fpga_ip_tx_payload_error_delta,fpga_ip_tx_arp_failed_delta,fpga_udp_rx_header_error_delta,fpga_udp_rx_payload_error_delta,fpga_udp_tx_payload_error_delta,host_tx_to_fpga_rx_gap,fpga_rx_to_tx_gap,fpga_tx_to_host_rx_gap
1781802649,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.427193135,479.408453,603.005945,100000,99996,29800000,28398864,0,830,0,0,99996,0,100000,0,100000,0,0,99898,99898,0,99996,99996,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0
1781802651,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.411520032,497.667146,625.971958,100000,99989,29800000,28396876,0,0,0,0,99989,0,100000,0,100000,0,0,99891,99891,0,99989,99989,11,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0
1781802652,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.411232880,498.014653,626.409056,100000,99997,29800000,28399148,0,0,0,0,99997,0,100000,0,100000,0,0,99899,99899,0,99997,99997,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
1781802654,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.411631698,497.532141,625.802146,100000,99993,29800000,28398012,0,0,0,0,99993,0,100000,0,100000,0,0,99895,99895,0,99993,99993,7,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0
1781802655,eth0,192.168.1.12,55555,1234,9999,100000,256,100000,0,0,0.458518907,446.655518,561.808894,100000,99997,29800000,28399148,0,0,0,0,99997,0,100000,0,100000,0,0,99899,99899,0,99997,99997,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
1781802657,eth0,192.168.1.12,55555,1234,9999,100000,330,100000,0,0,0.428432938,616.199121,739.438946,100000,99995,37200000,35798210,0,0,0,0,99995,0,100000,0,100000,0,0,99897,99897,0,99995,99995,5,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0
1781802658,eth0,192.168.1.12,55555,1234,9999,100000,330,100000,0,0,0.416690597,633.563613,760.276335,100000,99989,37200000,35796062,0,0,0,0,99989,0,100000,0,100000,0,0,99891,99891,0,99989,99989,11,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0
1781802659,eth0,192.168.1.12,55555,1234,9999,100000,330,100000,0,0,0.543156047,486.048165,583.257798,100000,99995,37200000,35798210,0,0,0,0,99995,0,100000,0,100000,0,0,99897,99897,0,99995,99995,5,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0
1781802661,eth0,192.168.1.12,55555,1234,9999,100000,330,100000,0,0,0.438127569,602.564227,723.077073,100000,99987,37200000,35795346,0,0,0,0,99987,0,100000,0,100000,0,0,99889,99889,0,99987,99987,13,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0
1781802663,eth0,192.168.1.12,55555,1234,9999,100000,330,100000,0,0,0.542942283,486.239529,583.487435,100000,99992,37200000,35797136,0,0,0,0,99992,0,100000,0,100000,0,0,99894,99894,0,99992,99992,8,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0
1781802664,eth0,192.168.1.12,55555,1234,9999,100000,404,100000,0,0,0.325460736,993.053737,1155.285288,73929,73921,32972334,31933872,0,0,0,0,73921,0,100000,26071,73929,0,0,73823,73823,26071,73921,73921,8,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0
1781802665,eth0,192.168.1.12,55555,1234,9999,100000,404,100000,0,0,0.547511382,590.307363,686.743714,100000,99993,44600000,43196976,0,0,0,0,99993,0,100000,0,100000,0,0,99895,99895,0,99993,99993,7,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0
1781802667,eth0,192.168.1.12,55555,1234,9999,100000,404,100000,0,0,0.387633153,833.778013,969.989272,85926,85914,38322996,37114848,0,0,0,0,85914,0,100000,14074,85926,0,0,85816,85816,14074,85914,85914,12,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0
1781802668,eth0,192.168.1.12,55555,1234,9999,100000,404,100000,0,0,0.325146694,994.012875,1156.401117,73825,73815,32925950,31888080,0,0,0,0,73815,0,100000,26175,73825,0,0,73717,73717,26175,73815,73815,10,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0
1781802669,eth0,192.168.1.12,55555,1234,9999,100000,404,100000,0,0,0.328311299,984.431547,1145.254523,74473,74465,33214958,32168880,0,0,0,0,74465,0,100000,25527,74473,0,0,74367,74367,25527,74465,74465,8,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0
1781802671,eth0,192.168.1.12,55555,1234,9999,100000,478,100000,0,0,0.201894258,1894.060801,2155.583840,35664,35654,18545280,18040924,0,0,0,0,35654,0,100000,64336,35664,0,0,35556,35556,64336,35654,35654,10,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0
1781802672,eth0,192.168.1.12,55555,1234,9999,100000,478,100000,0,0,0.314276214,1216.764053,1384.769132,60105,60094,31254600,30407564,0,0,0,0,60094,0,100000,39895,60105,0,0,59996,59996,39895,60094,60094,11,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0
1781802673,eth0,192.168.1.12,55555,1234,9999,100000,478,100000,0,0,0.207561166,1842.348486,2096.731332,36964,36954,19221280,18698724,0,0,0,0,36954,0,100000,63036,36964,0,0,36856,36856,63036,36954,36954,10,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0
1781802674,eth0,192.168.1.12,55555,1234,9999,100000,478,100000,0,0,0.205303921,1862.604465,2119.784161,36466,36460,18962320,18448760,0,0,0,0,36460,0,100000,63534,36466,0,0,36362,36362,63534,36460,36460,6,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0
1781802676,eth0,192.168.1.12,55555,1234,9999,100000,478,100000,0,0,0.202060295,1892.504413,2153.812554,35733,35723,18581160,18075838,0,0,0,0,35723,0,100000,64267,35733,0,0,35625,35625,64267,35723,35723,10,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0
1781802677,eth0,192.168.1.12,55555,1234,9999,100000,552,100000,0,0,0.191558246,2305.304048,2580.938228,29496,29489,17520624,17103620,0,0,0,0,29489,0,100000,70504,29496,0,0,29391,29391,70504,29489,29489,7,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0
1781802678,eth0,192.168.1.12,55555,1234,9999,100000,552,100000,0,0,0.219830861,2008.817133,2249.001791,35201,35196,20909394,20413680,0,0,0,0,35196,0,100000,64799,35201,0,0,35098,35098,64799,35196,35196,5,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0
1781802679,eth0,192.168.1.12,55555,1234,9999,100000,552,100000,0,0,0.188672865,2340.559147,2620.408610,28890,28882,17160660,16751560,0,0,0,0,28882,0,100000,71110,28890,0,0,28784,28784,71110,28882,28882,8,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0
1781802681,eth0,192.168.1.12,55555,1234,9999,100000,552,100000,0,0,0.554647423,796.181469,891.377079,100000,99987,59400000,57992460,0,0,0,0,99987,0,100000,0,100000,0,0,99889,99889,0,99987,99987,13,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0
1781802682,eth0,192.168.1.12,55555,1234,9999,100000,552,100000,0,0,0.198620444,2223.336083,2489.169745,30919,30911,18365886,17928380,0,0,0,0,30911,0,100000,69081,30919,0,0,30813,30813,69081,30911,30911,8,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0
1781802683,eth0,192.168.1.12,55555,1234,9999,100000,626,100000,0,0,0.226328869,2212.709330,2445.998173,32754,32740,21879672,21411960,0,0,0,0,32740,0,100000,67246,32754,0,0,32642,32642,67246,32740,32740,14,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0
1781802685,eth0,192.168.1.12,55555,1234,9999,100000,626,100000,0,0,0.175974329,2845.869638,3145.913402,23644,23634,15794192,15456636,0,0,0,0,23634,0,100000,76356,23644,0,0,23536,23536,76356,23634,23634,10,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0
1781802686,eth0,192.168.1.12,55555,1234,9999,100000,626,100000,0,0,0.438213703,1142.821406,1263.310563,70864,70845,47337152,46332630,0,0,0,0,70845,0,100000,29136,70864,0,0,70747,70747,29136,70845,70845,19,0,0,0,19,0,0,0,0,0,0,0,0,0,19,0,0
