timestamp,interface,mac,state,speed_mbps,duplex,rx_bytes,rx_packets,rx_errors,rx_dropped,tx_bytes,tx_packets,tx_errors,tx_dropped
1781887024,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,75931018,85600,0,0,75906784,85815,0,0
1781887027,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,373912840,1085539,0,0,373906784,1085815,0,0
1781887028,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,373913782,1085545,0,0,373907192,1085823,0,0
1781887031,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,671895306,2085483,0,0,671907192,2085823,0,0
1781887032,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,671896248,2085489,0,0,671907600,2085831,0,0
1781887034,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,969883434,3085446,0,0,969907600,3085831,0,0
1781887035,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,969884376,3085452,0,0,969908008,3085839,0,0
1781887038,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1267865602,4085389,0,0,1267908008,4085839,0,0
1781887039,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1267866544,4085395,0,0,1267908416,4085847,0,0
1781887042,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1565850750,5085342,0,0,1565908416,5085847,0,0
1781887043,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1565851692,5085348,0,0,1565908824,5085855,0,0
1781887046,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1937815236,6085250,0,0,1937908824,6085855,0,0
1781887047,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,1937816178,6085256,0,0,1937909232,6085863,0,0
1781887050,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2309793114,7085194,0,0,2309909232,7085863,0,0
1781887051,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2309794056,7085200,0,0,2309909640,7085871,0,0
1781887054,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2681774712,8085148,0,0,2681909640,8085871,0,0
1781887055,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,2681775654,8085154,0,0,2681910048,8085879,0,0
1781887059,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,3053755566,9085100,0,0,3053910048,9085879,0,0
1781887060,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,3053756508,9085106,0,0,3053910456,9085887,0,0
1781887063,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,3425725632,10085023,0,0,3425910456,10085887,0,0
1781887064,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,3425726574,10085029,0,0,3425910864,10085895,0,0
1781887068,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,3871705166,11084981,0,0,3871910864,11085895,0,0
1781887069,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,3871706108,11084987,0,0,3871911272,11085903,0,0
1781887072,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,4317690498,12084952,0,0,4317911272,12085903,0,0
1781887073,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,4317691440,12084958,0,0,4317911680,12085911,0,0
1781887077,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,4763666018,13084901,0,0,4763911680,13085911,0,0
1781887078,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,4763666960,13084907,0,0,4763912088,13085919,0,0
1781887082,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,5209637524,14084841,0,0,5209912088,14085919,0,0
1781887083,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,5209638466,14084847,0,0,5209912496,14085927,0,0
1781887087,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,5655605462,15084773,0,0,5655912496,15085927,0,0
1781887088,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,5655606404,15084779,0,0,5655912904,15085935,0,0
1781887092,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,6175523204,16084619,0,0,6175912904,16085935,0,0
1781887093,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,6175524146,16084625,0,0,6175913312,16085943,0,0
1781887098,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,6695458626,17084499,0,0,6695913312,17085943,0,0
1781887099,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,6695459568,17084505,0,0,6695913720,17085951,0,0
1781887103,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,7215381048,18084354,0,0,7215913720,18085951,0,0
1781887104,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,7215381990,18084360,0,0,7215914128,18085959,0,0
1781887108,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,7735310230,19084222,0,0,7735914128,19085959,0,0
1781887109,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,7735311172,19084228,0,0,7735914536,19085967,0,0
1781887114,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,8255216012,20084045,0,0,8255914536,20085967,0,0
1781887115,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,8255216954,20084051,0,0,8255914944,20085975,0,0
1781887120,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,8849092214,21083841,0,0,8849914944,21085975,0,0
1781887121,corundum0,00:18:3e:02:0f:4c,up,-1,unknown,8849093156,21083847,0,0,8849915352,21085983,0,0
